player_name,player_id,team,opponent,game_date,season,dataset_split,proj_ip,actual_ip,proj_tbf,actual_tbf,proj_k,actual_k,k_rate,bf_ip,statcast_available,csw_mod,whiff_mod,velo_mod,opp_k_mod,line,lean,edge,edge_bucket,model_prob_over,model_prob_under,model_prob_over_analytical,implied_prob_over,implied_prob_under,actual_odds,bet_win,seg_A,seg_B,seg_D,seg_E,n_books
Connor Seabold,657756.0,COL,LAD,2023-06-27,2023,TRAIN,4.94,5.0,23.6,22,3.29,,0.1392,4.79,True,0.976,0.92,1.0,0.968,3.5,UNDER,0.0191,0-2%,0.3974,0.6026,0.418,0.4165,0.5835,-1430.0,,False,True,False,False,10
Zack Littell,641793.0,TB,DET,2023-08-04,2023,TRAIN,3.16,6.0,13.9,21,3.45,,0.2492,4.39,True,0.97,0.945,1.0,1.095,3.5,UNDER,0.0957,5%+,0.4276,0.5724,0.4535,0.5233,0.4767,-105.0,,False,False,True,False,8
Reese Olson,681857.0,DET,TBR,2023-08-04,2023,TRAIN,4.96,5.0,24.2,23,6.01,,0.2486,4.88,True,1.069,1.08,1.0,1.0,4.5,OVER,0.1775,5%+,0.6414,0.3586,0.7158,0.4639,0.5361,-235.0,,True,True,False,False,8
Brandon Williamson,682227.0,CIN,ATL,2024-09-17,2024,VALIDATION,4.13,1.1,17.4,9,5.73,,0.33,4.2,False,1.0,1.0,1.0,1.064,4.5,OVER,0.148,5%+,0.6162,0.3838,0.6766,0.4682,0.5318,106.0,,False,False,True,False,8
Ranger Suarez,624133.0,PHI,CIN,2025-07-05,2025,OOS,7.07,5.0,27.5,22,7.84,,0.2853,3.89,True,1.044,1.0,1.0,1.044,5.5,OVER,0.1758,5%+,0.7464,0.2536,0.7933,0.5706,0.4294,-144.0,,False,False,False,False,8
Nick Lodolo,666157.0,CIN,PHI,2025-07-05,2025,OOS,5.18,6.0,23.2,24,5.21,,0.2252,4.47,True,0.978,1.033,1.0,0.96,5.5,UNDER,0.0417,2-5%,0.4028,0.5972,0.4217,0.4445,0.5555,-156.0,,False,True,False,False,8
Patrick Corbin,571578.0,WSH,CHC,2023-07-18,2023,TRAIN,6.19,5.1,28.7,22,4.4,,0.1531,4.64,True,0.909,0.92,1.0,0.99,4.5,UNDER,0.0151,0-2%,0.4322,0.5678,0.4481,0.4473,0.5527,-325.0,,False,True,False,False,10
Jameson Taillon,592791.0,CHC,WSN,2023-07-18,2023,TRAIN,5.72,5.2,26.0,24,4.96,,0.1906,4.55,True,0.981,0.92,1.0,1.0,4.5,OVER,0.0912,5%+,0.5166,0.4834,0.5527,0.4254,0.5746,-1600.0,,False,False,False,False,10
Luis Gil,661563.0,NYY,BAL,2024-05-01,2024,VALIDATION,4.85,6.1,22.3,22,7.69,5.0,0.3449,4.6,True,1.029,1.08,1.0,0.976,5.5,OVER,0.1996,5%+,0.7466,0.2534,0.7783,0.547,0.453,-286.0,0.0,False,True,False,False,11
Corbin Burnes,669203.0,BAL,NYY,2024-05-01,2024,VALIDATION,5.58,6.0,22.9,22,5.45,6.0,0.2378,4.1,True,1.032,1.043,1.0,0.947,6.5,UNDER,0.1413,5%+,0.2898,0.7102,0.3057,0.4311,0.5689,-286.0,1.0,False,True,False,False,10
Brady Singer,663903.0,KC,CLE,2023-07-08,2023,TRAIN,6.15,5.0,28.0,28,3.26,,0.1164,4.55,True,0.999,0.969,1.0,0.82,3.5,UNDER,0.1208,5%+,0.4098,0.5902,0.4103,0.5306,0.4694,105.0,,False,True,False,False,11
Gavin Williams,668909.0,CLE,KCR,2023-07-08,2023,TRAIN,5.0,5.2,20.3,26,3.18,,0.1565,4.06,True,0.998,0.92,1.0,1.0,4.5,UNDER,0.3676,5%+,0.2303,0.7697,0.216,0.5979,0.4021,-114.0,,False,False,False,False,10
Ryan Feltner,663372.0,COL,STL,2024-09-24,2024,VALIDATION,5.54,6.0,24.8,24,4.56,,0.1837,4.47,True,0.979,0.948,1.0,0.975,3.5,OVER,0.0552,5%+,0.6056,0.3944,0.667,0.5504,0.4496,-138.0,,False,True,False,False,7
Chris Flexen,623167.0,CWS,HOU,2024-08-17,2024,VALIDATION,4.2,4.0,24.3,19,2.27,,0.0933,5.79,True,0.9,0.92,1.0,0.859,3.5,UNDER,0.2564,5%+,0.225,0.775,0.1944,0.4814,0.5186,-113.0,,False,True,False,False,8
Hunter Brown,686613.0,HOU,CHW,2024-08-17,2024,VALIDATION,5.67,7.0,28.3,25,8.16,,0.2883,4.99,True,0.997,1.035,1.0,1.0,6.5,OVER,0.1355,5%+,0.6596,0.3404,0.7061,0.5241,0.4759,-128.0,,False,True,False,False,8
Ranger Suarez,624133.0,PHI,PIT,2023-09-27,2023,TRAIN,5.95,4.2,26.6,24,7.38,4.0,0.2773,4.47,False,1.0,1.0,1.0,1.081,5.5,OVER,0.2274,5%+,0.7104,0.2896,0.7452,0.483,0.517,-105.0,0.0,False,False,True,False,8
Johan Oviedo,670912.0,PIT,PHI,2023-09-27,2023,TRAIN,5.21,5.0,25.7,24,5.51,6.0,0.2143,4.93,False,1.0,1.0,1.0,1.058,5.5,OVER,0.0179,0-2%,0.445,0.555,0.4724,0.4271,0.5729,-150.0,1.0,False,False,True,False,9
Austin Gomber,596295.0,COL,CIN,2023-06-19,2023,TRAIN,4.34,5.1,22.1,22,3.25,,0.1471,5.08,True,0.938,0.92,1.0,1.096,4.5,UNDER,0.1994,5%+,0.236,0.764,0.2275,0.4354,0.5646,-150.0,,False,True,True,False,11
Brandon Williamson,682227.0,CIN,COL,2023-06-19,2023,TRAIN,5.26,5.0,24.9,21,3.54,,0.1422,4.74,True,0.955,0.944,1.0,1.136,4.5,UNDER,0.1955,5%+,0.2718,0.7282,0.2824,0.4673,0.5327,-315.0,,False,True,True,False,11
Austin Gomber,596295.0,COL,BAL,2024-08-30,2024,VALIDATION,5.92,6.0,26.0,25,3.6,,0.1386,4.39,True,0.905,0.92,1.0,0.976,3.5,UNDER,0.0738,5%+,0.4658,0.5342,0.4851,0.5396,0.4604,-770.0,,False,True,False,False,8
Ryan Weathers,677960.0,MIA,CLE,2024-06-07,2024,VALIDATION,6.39,2.1,26.3,9,6.63,3.0,0.2523,4.11,True,1.01,1.054,1.0,0.877,4.5,OVER,0.1859,5%+,0.7424,0.2576,0.7908,0.5565,0.4435,-149.0,0.0,False,True,False,False,9
Michael Wacha,608379.0,SD,SDP,2023-09-24,2023,TRAIN,4.84,7.0,22.3,27,4.98,,0.2234,4.61,False,1.0,1.0,1.0,1.0,4.5,UNDER,0.0117,0-2%,0.5346,0.4654,0.5565,0.5463,0.4537,110.0,,False,False,False,False,9
Drew Rom,680723.0,STL,SDP,2023-09-24,2023,TRAIN,3.96,3.1,20.9,23,3.45,,0.1651,5.28,False,1.0,1.0,1.0,1.0,2.5,OVER,0.0548,5%+,0.641,0.359,0.67,0.5862,0.4138,-450.0,,False,False,False,False,7
Aaron Nola,605400.0,PHI,ARI,2025-09-20,2025,OOS,5.7,5.1,25.5,24,6.48,4.0,0.2542,4.47,True,1.023,1.025,1.0,1.0,5.5,OVER,0.136,5%+,0.5768,0.4232,0.6274,0.4408,0.5592,118.0,0.0,False,True,False,False,8
Zac Gallen,668678.0,AZ,ARI,2025-09-20,2025,OOS,5.99,7.0,24.3,28,5.19,9.0,0.2137,4.05,True,1.023,0.955,1.0,1.0,5.5,UNDER,0.0305,2-5%,0.3952,0.6048,0.4175,0.4257,0.5743,-154.0,0.0,False,True,False,False,8
Andrew Heaney,571760.0,TEX,SEA,2024-09-15,2024,VALIDATION,5.23,5.0,22.8,23,8.34,3.0,0.3654,4.37,True,1.023,1.08,1.0,1.18,6.5,OVER,0.2603,5%+,0.697,0.303,0.7267,0.4367,0.5633,-335.0,0.0,False,True,True,False,7
Merrill Kelly,518876.0,AZ,ARI,2023-05-10,2023,TRAIN,5.85,6.0,23.8,23,6.7,,0.2819,4.07,True,0.987,1.021,1.0,1.0,5.5,OVER,0.1351,5%+,0.6004,0.3996,0.6595,0.4653,0.5347,-110.0,,False,True,False,False,9
Edward Cabrera,665795.0,MIA,ARI,2023-05-10,2023,TRAIN,4.73,3.1,22.6,16,8.78,,0.3887,4.78,True,1.054,1.08,1.0,1.0,5.5,OVER,0.2927,5%+,0.7755,0.2245,0.8705,0.4829,0.5171,-110.0,,False,True,False,False,10
Yu Darvish,506433.0,SD,WSN,2023-05-23,2023,TRAIN,5.88,6.0,24.8,24,7.62,,0.3078,4.21,True,1.059,1.08,1.0,1.0,5.5,OVER,0.2426,5%+,0.7325,0.2675,0.7717,0.4899,0.5101,-115.0,,True,True,False,False,10
MacKenzie Gore,669022.0,WSH,WSN,2023-05-23,2023,TRAIN,5.13,4.2,23.3,23,6.68,,0.286,4.55,True,0.987,1.042,1.0,1.0,5.5,OVER,0.0719,5%+,0.6142,0.3858,0.6559,0.5423,0.4577,-150.0,,False,True,False,False,8
Mackenzie Gore,669022.0,WSH,WSN,2023-05-23,2023,TRAIN,5.13,4.2,23.3,23,6.68,,0.286,4.55,True,0.987,1.042,1.0,1.0,5.5,OVER,0.0717,5%+,0.6094,0.3906,0.6559,0.5377,0.4623,-135.0,,False,True,False,False,2
Charlie Morton,450203.0,ATL,PHI,2023-05-27,2023,TRAIN,5.76,5.1,25.8,27,8.43,,0.3272,4.47,True,1.092,1.08,1.0,1.058,6.5,OVER,0.1707,5%+,0.705,0.295,0.7363,0.5343,0.4657,-155.0,,True,True,True,True,11
Zack Wheeler,554430.0,PHI,ATL,2023-05-27,2023,TRAIN,6.03,8.0,26.3,29,6.15,,0.2338,4.37,True,1.013,1.035,1.0,0.923,6.5,UNDER,0.0725,5%+,0.3952,0.6048,0.418,0.4677,0.5323,-278.0,,False,True,False,False,11
Antonio Senzatela,622608.0,COL,WSN,2025-04-20,2025,OOS,4.47,6.0,21.7,24,1.57,,0.0724,4.84,True,0.934,0.92,1.0,1.0,3.5,UNDER,0.3253,5%+,0.093,0.907,0.0743,0.4183,0.5817,-160.0,,False,False,False,False,1
Frankie Montas,593423.0,MIL,STL,2024-08-20,2024,VALIDATION,4.8,7.0,24.3,23,4.96,,0.2038,5.07,True,0.935,0.921,1.0,0.975,4.5,OVER,0.0065,0-2%,0.5166,0.4834,0.5526,0.5101,0.4899,-265.0,,False,True,False,False,8
Erick Fedde,607200.0,STL,MIL,2024-08-20,2024,VALIDATION,5.49,5.2,23.3,24,4.18,,0.1791,4.25,True,0.967,0.945,1.0,1.025,4.5,UNDER,0.1675,5%+,0.3852,0.6148,0.4059,0.5527,0.4473,-220.0,,False,False,False,False,8
Brandon Pfaadt,694297.0,AZ,LAD,2024-05-21,2024,VALIDATION,6.24,6.0,26.1,23,5.09,7.0,0.1949,4.18,True,1.004,0.968,1.0,0.958,5.5,UNDER,0.0158,0-2%,0.3972,0.6028,0.3991,0.413,0.587,-167.0,0.0,False,True,False,False,10
Gavin Stone,694813.0,LAD,ARI,2024-05-21,2024,VALIDATION,6.02,6.0,26.3,26,3.22,5.0,0.1226,4.37,True,0.925,0.92,1.0,1.0,4.5,UNDER,0.1481,5%+,0.2531,0.7469,0.2236,0.4013,0.5987,-500.0,0.0,False,True,False,False,10
Andrew Heaney,571760.0,TEX,SEA,2024-04-25,2024,VALIDATION,3.94,6.0,19.2,23,3.49,7.0,0.1821,4.87,True,0.926,0.98,1.0,1.18,4.5,UNDER,0.3124,5%+,0.2743,0.7257,0.2734,0.5867,0.4133,-150.0,0.0,False,False,True,False,11
Luis Castillo,622491.0,SEA,TEX,2024-04-25,2024,VALIDATION,5.78,6.0,25.7,23,7.55,6.0,0.2937,4.44,True,1.002,1.0,1.0,0.958,5.5,OVER,0.2181,5%+,0.7233,0.2767,0.7638,0.5052,0.4948,-115.0,1.0,False,True,False,False,11
Nestor Cortes,641482.0,NYY,KCR,2024-06-13,2024,VALIDATION,5.2,7.0,21.6,27,4.79,2.0,0.2222,4.15,True,0.938,0.949,1.0,1.0,5.5,UNDER,0.0659,5%+,0.3246,0.6754,0.348,0.3905,0.6095,-185.0,1.0,False,True,False,False,9
Alec Marsh,679525.0,KC,KCR,2024-06-13,2024,VALIDATION,5.51,7.0,23.7,23,5.15,7.0,0.2173,4.3,True,0.981,0.92,1.0,1.0,4.5,OVER,0.1106,5%+,0.5532,0.4468,0.586,0.4426,0.5574,124.0,1.0,False,True,False,False,9
Hunter Greene,668881.0,CIN,LAD,2025-08-25,2025,OOS,5.52,5.0,22.9,22,7.09,3.0,0.3101,4.14,True,1.013,0.982,1.0,0.976,6.5,OVER,0.0074,0-2%,0.5266,0.4734,0.5637,0.5192,0.4808,-130.0,0.0,False,True,False,False,8
Emmet Sheehan,686218.0,LAD,CIN,2025-08-25,2025,OOS,5.09,7.0,21.6,25,5.98,10.0,0.2765,4.26,True,0.988,1.027,1.0,1.044,5.5,OVER,0.0679,5%+,0.5174,0.4826,0.5519,0.4495,0.5505,109.0,1.0,False,True,False,False,8
Emerson Hancock,676106.0,SEA,CHC,2024-04-13,2024,VALIDATION,4.18,6.0,17.6,22,2.84,4.0,0.1616,4.2,False,1.0,1.0,1.0,0.982,4.5,UNDER,0.3389,5%+,0.1917,0.8083,0.1585,0.5306,0.4694,100.0,1.0,False,False,False,False,8
Shota Imanaga,684007.0,CHC,SEA,2024-04-13,2024,VALIDATION,5.0,5.1,21.0,24,7.96,4.0,0.3793,4.2,False,1.0,1.0,1.0,1.18,6.5,OVER,0.1883,5%+,0.632,0.368,0.6823,0.4437,0.5563,-160.0,0.0,False,False,True,False,10
Adrian Houser,605288.0,TB,TBR,2025-09-03,2025,OOS,5.26,7.0,23.9,26,3.78,8.0,0.1582,4.54,True,0.96,0.921,1.0,1.0,3.5,UNDER,0.0298,2-5%,0.5008,0.4992,0.5223,0.5306,0.4694,-240.0,0.0,False,True,False,False,8
George Kirby,669923.0,SEA,TBR,2025-09-03,2025,OOS,5.86,2.0,25.5,17,5.93,1.0,0.2326,4.35,True,1.034,1.064,1.0,1.0,5.5,OVER,0.0585,5%+,0.5044,0.4956,0.5429,0.4459,0.5541,104.0,0.0,False,True,False,False,8
Luis Severino,622663.0,NYM,SDP,2024-08-22,2024,VALIDATION,5.9,5.0,26.1,23,5.77,5.0,0.221,4.42,True,0.939,0.957,1.0,1.0,3.5,OVER,0.1842,5%+,0.7472,0.2528,0.8271,0.563,0.437,-146.0,1.0,False,True,False,False,7
Dylan Cease,656302.0,SD,SDP,2024-08-22,2024,VALIDATION,4.68,6.1,19.5,28,7.06,7.0,0.3624,4.16,True,1.09,1.08,1.0,1.0,7.5,UNDER,0.0873,5%+,0.405,0.595,0.4104,0.4923,0.5077,-245.0,1.0,True,True,False,False,7
Luis Castillo,622491.0,SEA,LAA,2023-06-09,2023,TRAIN,6.16,6.0,25.5,26,10.38,,0.4063,4.15,True,1.092,1.08,1.0,1.103,6.5,OVER,0.2702,5%+,0.8312,0.1688,0.8921,0.561,0.439,-150.0,,True,True,True,True,10
Shohei Ohtani,660271.0,LAA,SEA,2023-06-09,2023,TRAIN,6.21,5.0,25.1,22,10.82,,0.4317,4.03,True,1.09,1.08,1.0,1.148,7.5,OVER,0.1686,5%+,0.7491,0.2509,0.8446,0.5805,0.4195,-165.0,,True,True,True,True,10
Martín Pérez,527048.0,TEX,CHW,2023-06-21,2023,TRAIN,5.41,7.0,25.9,28,3.24,,0.1251,4.79,True,0.975,0.92,1.0,1.0,3.5,UNDER,0.1687,5%+,0.394,0.606,0.4067,0.5627,0.4373,115.0,,False,True,False,False,1
Michael Kopech,656629.0,CWS,CHW,2023-06-21,2023,TRAIN,5.45,4.0,24.5,19,8.12,,0.3314,4.49,True,1.067,1.08,1.0,1.0,6.5,OVER,0.187,5%+,0.6376,0.3624,0.7011,0.4506,0.5494,110.0,,True,True,False,False,11
Frankie Montas,593423.0,NYM,SFG,2025-08-03,2025,OOS,4.84,4.0,22.5,22,4.66,,0.207,4.66,True,1.013,1.013,1.0,1.0,5.5,UNDER,0.1252,5%+,0.306,0.694,0.3248,0.4312,0.5688,-154.0,,False,True,False,False,7
Taj Bradley,671737.0,TB,TBR,2024-06-08,2024,VALIDATION,5.25,5.0,23.9,19,7.03,7.0,0.2945,4.55,True,0.989,1.064,1.0,1.0,5.5,OVER,0.0978,5%+,0.6452,0.3548,0.7035,0.5474,0.4526,-275.0,1.0,False,True,False,False,9
Kyle Bradish,680694.0,BAL,TBR,2024-06-08,2024,VALIDATION,4.75,6.0,23.9,19,8.66,9.0,0.3627,5.03,True,1.079,1.015,1.0,1.0,6.5,OVER,0.2114,5%+,0.6562,0.3438,0.7608,0.4448,0.5552,124.0,1.0,True,True,False,False,9
Zack Wheeler,554430.0,PHI,SDP,2025-07-12,2025,OOS,7.17,6.0,27.4,26,11.29,,0.4125,3.82,True,1.068,1.08,1.0,1.0,6.5,OVER,0.3892,5%+,0.8689,0.1311,0.9325,0.4797,0.5203,102.0,,True,True,False,False,7
Andrew Heaney,571760.0,TEX,BAL,2023-05-27,2023,TRAIN,5.8,7.0,26.0,24,7.06,,0.2716,4.48,True,0.974,1.044,1.0,0.994,5.5,OVER,0.1592,5%+,0.6618,0.3382,0.7065,0.5026,0.4974,-115.0,,False,True,False,False,11
Dean Kremer,665152.0,BAL,TEX,2023-05-27,2023,TRAIN,5.44,6.1,24.5,26,4.59,,0.1871,4.51,True,0.942,1.003,1.0,1.002,4.5,UNDER,0.091,5%+,0.4628,0.5372,0.4849,0.5538,0.4462,115.0,,False,True,False,False,11
Mike Clevinger,605182.0,CWS,NYY,2024-05-17,2024,VALIDATION,3.16,4.2,13.3,21,1.75,5.0,0.1315,4.2,False,1.0,1.0,1.0,0.947,4.5,UNDER,0.3897,5%+,0.0526,0.9474,0.0327,0.4423,0.5577,-345.0,0.0,False,False,False,False,10
Nestor Cortes,641482.0,NYY,CHW,2024-05-17,2024,VALIDATION,6.06,7.0,25.1,27,5.95,6.0,0.2366,4.15,True,0.98,0.958,1.0,1.0,6.5,UNDER,0.0624,5%+,0.3714,0.6286,0.3858,0.4338,0.5662,-315.0,1.0,False,True,False,False,10
Jesus Luzardo,666200.0,MIA,COL,2023-07-23,2023,TRAIN,5.69,7.0,23.3,27,8.93,,0.3833,4.09,True,1.069,1.08,1.0,1.136,8.5,OVER,0.0596,5%+,0.496,0.504,0.5345,0.4364,0.5636,-127.0,,True,True,True,True,3
Aaron Nola,605400.0,PHI,MIL,2024-09-18,2024,VALIDATION,5.18,7.0,23.9,25,7.5,9.0,0.3135,4.62,True,1.06,1.08,1.0,1.025,6.5,OVER,0.147,5%+,0.5782,0.4218,0.6217,0.4312,0.5688,-164.0,1.0,True,True,False,False,7
Freddy Peralta,642547.0,MIL,PHI,2024-09-18,2024,VALIDATION,5.03,5.0,22.3,19,4.47,9.0,0.2007,4.43,True,0.953,1.08,1.0,0.993,6.5,UNDER,0.2582,5%+,0.1785,0.8215,0.1651,0.4367,0.5633,-345.0,0.0,False,True,False,False,7
Michael King,650633.0,SD,LAD,2024-09-24,2024,VALIDATION,5.84,5.0,25.8,20,7.88,,0.3055,4.41,True,1.065,1.08,1.0,0.958,5.5,OVER,0.2652,5%+,0.7463,0.2537,0.7972,0.481,0.519,-104.0,,True,True,False,False,7
Landon Knack,689017.0,LAD,SDP,2024-09-24,2024,VALIDATION,4.55,4.0,20.5,18,5.87,,0.2862,4.51,True,1.016,1.008,1.0,1.0,4.5,OVER,0.2249,5%+,0.6392,0.3608,0.6977,0.4143,0.5857,126.0,,False,True,False,False,7
Adrian Houser,605288.0,MIL,SDP,2023-08-27,2023,TRAIN,5.16,2.0,23.2,11,5.53,,0.2378,4.51,True,1.052,0.92,1.0,1.0,4.5,OVER,0.178,5%+,0.623,0.377,0.6465,0.445,0.555,110.0,,False,False,False,False,8
Michael Wacha,608379.0,SD,MIL,2023-08-27,2023,TRAIN,5.46,5.1,22.2,25,5.3,,0.2388,4.06,True,1.018,0.984,1.0,1.032,4.5,OVER,0.1401,5%+,0.586,0.414,0.6101,0.4459,0.5541,-450.0,,False,False,False,False,8
Kyle Freeland,607536.0,COL,LAA,2025-09-21,2025,OOS,5.38,6.0,24.4,23,5.07,7.0,0.208,4.54,True,1.023,0.978,1.0,1.18,4.5,OVER,0.0701,5%+,0.5132,0.4868,0.5722,0.4431,0.5569,-165.0,1.0,False,True,True,False,8
Caden Dana,702674.0,LAA,COL,2025-09-21,2025,OOS,4.13,6.0,20.3,23,6.2,5.0,0.3056,4.91,True,0.994,1.011,1.0,1.158,4.5,OVER,0.2193,5%+,0.6804,0.3196,0.7412,0.4611,0.5389,108.0,1.0,False,False,True,False,8
Jake Woodford,663765.0,STL,CIN,2023-09-29,2023,TRAIN,4.19,1.2,20.6,12,2.41,0.0,0.1168,4.91,True,0.975,0.92,1.0,1.096,2.5,UNDER,0.1829,5%+,0.402,0.598,0.4318,0.5849,0.4151,-425.0,1.0,False,True,True,False,7
Brandon Williamson,682227.0,CIN,STL,2023-09-29,2023,TRAIN,4.54,6.0,20.4,24,3.62,2.0,0.1774,4.49,False,1.0,1.0,1.0,0.951,4.5,UNDER,0.1647,5%+,0.2812,0.7188,0.2972,0.4459,0.5541,-375.0,1.0,False,False,False,False,6
Corbin Burnes,669203.0,BAL,SEA,2024-07-04,2024,VALIDATION,6.76,6.0,27.2,22,7.21,,0.2646,4.03,True,1.0,1.046,1.0,1.18,7.5,UNDER,0.0695,5%+,0.4204,0.5796,0.432,0.4899,0.5101,-240.0,,False,True,True,False,8
Bryce Miller,682243.0,SEA,BAL,2024-07-04,2024,VALIDATION,5.14,5.2,21.5,25,3.52,,0.1636,4.18,True,0.916,0.92,1.0,0.976,4.5,UNDER,0.3027,5%+,0.2701,0.7299,0.2779,0.5728,0.4272,-160.0,,False,True,False,False,7
Aaron Nola,605400.0,PHI,MIA,2024-06-29,2024,VALIDATION,5.75,6.2,24.7,27,5.24,,0.2125,4.3,True,1.01,0.942,1.0,1.066,6.5,UNDER,0.1423,5%+,0.2781,0.7219,0.2743,0.4204,0.5796,-385.0,,False,True,True,False,9
Jose Quintana,500779.0,MIL,STL,2025-09-14,2025,OOS,5.41,4.0,24.6,17,3.29,2.0,0.1338,4.54,True,0.962,0.92,1.0,0.978,4.5,UNDER,0.24,5%+,0.2371,0.7629,0.235,0.4771,0.5229,-128.0,1.0,False,True,False,False,8
Miles Mikolas,571945.0,STL,MIL,2025-09-14,2025,OOS,5.07,5.0,24.1,20,1.96,5.0,0.0812,4.76,True,0.9,0.92,1.0,0.89,2.5,UNDER,0.2451,5%+,0.309,0.691,0.3124,0.5541,0.4459,109.0,0.0,False,True,False,False,8
Zach Eflin,621107.0,TB,TBR,2023-06-06,2023,TRAIN,6.51,6.2,25.4,24,5.46,,0.2151,3.9,True,1.03,0.958,1.0,1.0,5.5,UNDER,0.0746,5%+,0.4412,0.5588,0.4647,0.5158,0.4842,-230.0,,False,True,False,False,11
Logan Webb,657277.0,SF,SFG,2025-08-28,2025,OOS,6.13,7.0,26.7,25,6.76,,0.2531,4.36,True,1.064,0.989,1.0,1.0,5.5,OVER,0.1026,5%+,0.6332,0.3668,0.668,0.5306,0.4694,-130.0,,True,True,False,False,8
Shota Imanaga,684007.0,CHC,SFG,2025-08-28,2025,OOS,6.46,7.0,25.4,26,6.87,,0.2707,3.93,True,1.02,0.997,1.0,1.0,5.5,OVER,0.2067,5%+,0.648,0.352,0.6829,0.4413,0.5587,-195.0,,False,True,False,False,8
Andre Pallante,669467.0,STL,DET,2025-05-21,2025,OOS,5.58,5.2,26.1,24,3.42,3.0,0.1313,4.67,True,0.929,0.92,1.0,1.068,5.5,UNDER,0.3165,5%+,0.1632,0.8368,0.132,0.4797,0.5203,-125.0,1.0,False,True,True,False,2
Sandy Alcantara,645261.0,MIA,COL,2023-05-24,2023,TRAIN,6.41,6.0,29.0,25,8.53,,0.2944,4.52,True,1.002,1.08,1.0,1.136,5.5,OVER,0.3341,5%+,0.7697,0.2303,0.8529,0.4356,0.5644,-160.0,,False,True,True,False,10
Merrill Kelly,518876.0,AZ,ARI,2023-06-14,2023,TRAIN,6.24,6.0,25.2,25,8.19,,0.3252,4.04,True,1.087,1.08,1.0,1.0,5.5,OVER,0.2204,5%+,0.7792,0.2208,0.8255,0.5589,0.4411,-315.0,,True,True,False,False,11
Ranger Suarez,624133.0,PHI,ARI,2023-06-14,2023,TRAIN,5.64,7.0,26.6,26,5.73,,0.2156,4.71,True,1.022,0.99,1.0,1.0,3.5,OVER,0.1576,5%+,0.7316,0.2684,0.8231,0.574,0.426,-165.0,,False,True,False,False,10
Seth Lugo,607625.0,KC,KCR,2025-08-29,2025,OOS,4.82,3.1,23.0,22,3.52,,0.1533,4.77,True,0.968,0.92,1.0,1.0,4.5,UNDER,0.2667,5%+,0.271,0.729,0.2786,0.5377,0.4623,108.0,,False,True,False,False,8
Chris Paddack,663978.0,DET,KCR,2025-08-29,2025,OOS,5.21,3.2,22.4,16,2.74,,0.1225,4.29,True,0.924,0.92,1.0,1.0,2.5,UNDER,0.0833,5%+,0.5082,0.4918,0.5159,0.5915,0.4085,134.0,,False,False,False,False,7
Cal Quantrill,615698.0,CLE,SFG,2023-09-12,2023,TRAIN,5.11,6.0,24.7,24,3.03,,0.1225,4.84,True,0.944,0.92,1.0,1.0,3.5,UNDER,0.2088,5%+,0.3428,0.6572,0.3587,0.5516,0.4484,-235.0,,False,True,False,False,8
Sean Manaea,640455.0,SF,SFG,2023-09-12,2023,TRAIN,3.3,5.2,19.2,23,4.3,,0.2235,5.84,True,0.969,0.969,1.0,1.0,3.5,OVER,0.0211,2-5%,0.5358,0.4642,0.6231,0.5147,0.4853,-325.0,,False,True,False,False,8
Eduardo Rodriguez,593958.0,AZ,SFG,2025-09-10,2025,OOS,5.1,6.1,24.0,23,3.25,6.0,0.1353,4.72,True,0.961,0.92,1.0,1.0,4.5,UNDER,0.2499,5%+,0.2389,0.7611,0.2284,0.4888,0.5112,-275.0,0.0,False,True,False,False,8
Carson Seymour,693313.0,SF,SFG,2025-09-10,2025,OOS,4.0,1.1,16.8,10,1.98,1.0,0.1181,4.2,False,1.0,1.0,1.0,1.0,3.5,UNDER,0.3821,5%+,0.1653,0.8347,0.1399,0.5474,0.4526,106.0,1.0,False,False,False,False,7
Justin Steele,657006.0,CHC,DET,2024-08-22,2024,VALIDATION,5.07,7.0,22.3,24,6.83,,0.3064,4.4,True,1.031,1.005,1.0,1.085,6.5,OVER,0.0518,5%+,0.4766,0.5234,0.5244,0.4248,0.5752,110.0,,False,True,True,False,6
Austin Gomber,596295.0,COL,LAD,2024-06-18,2024,VALIDATION,4.67,6.2,21.1,26,2.82,3.0,0.1334,4.52,True,0.984,0.92,1.0,0.958,3.5,UNDER,0.2283,5%+,0.3134,0.6866,0.3121,0.5417,0.4583,-670.0,1.0,False,True,False,False,9
Walker Buehler,621111.0,LAD,COL,2024-06-18,2024,VALIDATION,4.86,4.0,22.8,21,4.68,2.0,0.2053,4.69,True,1.003,0.92,1.0,1.18,5.5,UNDER,0.1195,5%+,0.3134,0.6866,0.3276,0.4329,0.5671,-375.0,1.0,False,True,True,False,9
Paul Skenes,694973.0,PIT,PHI,2025-06-08,2025,OOS,6.67,7.2,26.0,25,8.14,,0.3133,3.9,True,1.095,1.08,1.0,0.96,7.5,OVER,0.1211,5%+,0.5496,0.4504,0.566,0.4285,0.5715,-140.0,,True,True,False,False,5
Jameson Taillon,592791.0,CHC,PHI,2024-07-04,2024,VALIDATION,6.12,7.0,26.6,25,5.35,,0.2015,4.34,True,0.992,0.934,1.0,0.993,4.5,OVER,0.0554,5%+,0.5864,0.4136,0.6189,0.531,0.469,-315.0,,False,True,False,False,8
