engine,player_name,player_id,game_date,season,dataset_split,team,opponent,p_k,bf_mean,bf_std,beta_concentration,proj_k,actual_bf,actual_k,line,lean,edge,edge_bucket,model_prob_over,model_prob_under,implied_prob_over,implied_prob_under,actual_odds,bet_win,odds_flag,statcast_available,seg_A,seg_D,seg_E,n_books
BetaBinomial,Justin Steele,657006.0,2024-06-01,2024,VALIDATION,CHC,CIN,0.2396,24.5,5.38,19.8,5.87,27,5.0,6.5,UNDER,0.0388,2-5%,0.3958,0.6042,0.4346,0.5654,-345.0,1.0,False,True,False,True,False,10
BetaBinomial,Hunter Greene,668881.0,2024-06-01,2024,VALIDATION,CIN,CHC,0.2415,26.0,4.11,36.4,6.28,27,5.0,6.5,UNDER,0.113,5%+,0.432,0.568,0.545,0.455,-195.0,1.0,False,True,False,False,False,10
BetaBinomial,Andrew Heaney,571760.0,2023-06-19,2023,TRAIN,TEX,CHW,0.2336,21.5,6.5,15.8,5.02,22,,5.5,UNDER,0.1262,5%+,0.3768,0.6232,0.503,0.497,-125.0,,False,True,False,False,False,8
BetaBinomial,Brady Singer,663903.0,2024-08-29,2024,VALIDATION,KC,HOU,0.2225,24.9,6.88,46.7,5.55,24,,4.5,OVER,0.0302,2-5%,0.5968,0.4032,0.5666,0.4334,-400.0,,False,True,False,False,False,7
BetaBinomial,Hunter Brown,686613.0,2024-08-29,2024,VALIDATION,HOU,KCR,0.2607,29.2,2.51,40.6,7.6,24,,5.5,OVER,0.2412,5%+,0.7262,0.2738,0.4851,0.5149,-104.0,,False,True,False,False,False,7
BetaBinomial,Logan Webb,657277.0,2025-08-05,2025,OOS,SF,PIT,0.2458,25.2,4.13,15.0,6.2,25,,6.5,UNDER,0.0138,0-2%,0.4272,0.5728,0.441,0.559,-146.0,,False,True,False,False,False,8
BetaBinomial,Miles Mikolas,571945.0,2024-06-05,2024,VALIDATION,STL,HOU,0.1791,23.7,3.82,53.6,4.24,22,3.0,4.5,UNDER,0.0172,0-2%,0.4172,0.5828,0.4344,0.5656,-530.0,1.0,False,True,False,False,False,9
BetaBinomial,Ronel Blanco,669854.0,2024-06-05,2024,VALIDATION,HOU,STL,0.2581,21.9,6.78,102.7,5.64,24,2.0,5.5,UNDER,0.0473,2-5%,0.473,0.527,0.5203,0.4797,-245.0,1.0,False,True,False,False,False,9
BetaBinomial,Jordan Montgomery,656756.0,2023-07-18,2023,TRAIN,STL,MIA,0.2424,24.2,4.11,51.4,5.87,25,5.0,4.5,OVER,0.1726,5%+,0.6706,0.3294,0.498,0.502,-125.0,1.0,False,True,True,False,False,8
BetaBinomial,Edward Cabrera,665795.0,2023-07-18,2023,TRAIN,MIA,STL,0.2755,22.2,3.89,14.4,6.13,19,6.0,4.5,OVER,0.2065,5%+,0.6496,0.3504,0.4431,0.5569,-195.0,1.0,False,True,False,False,False,8
BetaBinomial,Nick Pivetta,601713.0,2025-09-10,2025,OOS,SD,SDP,0.2516,23.6,4.07,19.0,5.95,26,8.0,6.5,UNDER,0.1075,5%+,0.3854,0.6146,0.4929,0.5071,-118.0,0.0,False,True,False,False,False,7
BetaBinomial,Andrew Abbott,671096.0,2025-09-10,2025,OOS,CIN,SDP,0.2535,23.0,5.29,27.3,5.82,30,6.0,4.5,OVER,0.2154,5%+,0.6276,0.3724,0.4122,0.5878,136.0,1.0,False,True,False,False,False,7
BetaBinomial,Ross Stripling,548389.0,2024-04-21,2024,VALIDATION,OAK,CLE,0.1501,22.7,4.13,50.0,3.41,21,4.0,3.5,UNDER,0.1168,5%+,0.4266,0.5734,0.5434,0.4566,-155.0,0.0,False,True,False,False,False,4
BetaBinomial,Tanner Bibee,676440.0,2024-04-21,2024,VALIDATION,CLE,OAK,0.2369,22.1,2.77,50.0,5.23,25,8.0,6.5,UNDER,0.1999,5%+,0.2922,0.7078,0.4921,0.5079,-123.0,0.0,False,True,False,True,False,3
BetaBinomial,Zack Littell,641793.0,2024-05-28,2024,VALIDATION,TB,TBR,0.2172,23.5,2.73,32.5,5.11,28,9.0,5.5,UNDER,0.1631,5%+,0.4034,0.5966,0.5665,0.4335,-215.0,0.0,False,True,False,False,False,10
BetaBinomial,Mitch Spence,687765.0,2024-05-28,2024,VALIDATION,OAK,TBR,0.2179,15.4,4.2,50.0,3.36,18,4.0,4.5,UNDER,0.1574,5%+,0.268,0.732,0.4254,0.5746,-155.0,1.0,False,False,False,False,False,7
BetaBinomial,Jacob Lopez,682052.0,2025-07-06,2025,OOS,ATH,OAK,0.2421,25.6,11.12,9.0,6.21,20,8.0,5.5,OVER,0.0339,2-5%,0.4706,0.5294,0.4367,0.5633,108.0,1.0,False,True,True,False,False,8
BetaBinomial,Hayden Birdsong,806185.0,2025-07-06,2025,OOS,SF,OAK,0.197,20.7,3.55,22.3,4.08,22,6.0,5.5,UNDER,0.2763,5%+,0.2583,0.7417,0.5347,0.4653,-106.0,0.0,False,True,False,False,False,8
BetaBinomial,Seth Lugo,607625.0,2024-07-21,2024,VALIDATION,KC,KCR,0.2791,25.0,2.37,15.2,6.98,30,,5.5,OVER,0.1716,5%+,0.6282,0.3718,0.4566,0.5434,102.0,,False,True,False,False,False,8
BetaBinomial,Drew Thorpe,689672.0,2024-07-21,2024,VALIDATION,CWS,KCR,0.1466,25.1,5.15,13.4,3.68,23,,2.5,UNDER,0.0321,2-5%,0.5746,0.4254,0.6067,0.3933,-200.0,,False,True,False,False,False,8
BetaBinomial,Mitch Keller,656605.0,2023-08-13,2023,TRAIN,PIT,CIN,0.224,25.1,3.92,17.5,5.63,25,,7.5,UNDER,0.2275,5%+,0.2627,0.7373,0.4902,0.5098,-125.0,,False,True,False,True,False,2
BetaBinomial,Brandon Williamson,682227.0,2023-08-13,2023,TRAIN,CIN,PIT,0.2592,22.2,5.75,15.7,5.75,21,,5.5,UNDER,0.044,2-5%,0.4806,0.5194,0.5246,0.4754,-105.0,,False,True,False,True,False,1
BetaBinomial,Erick Fedde,607200.0,2024-05-14,2024,VALIDATION,CWS,CHW,0.2096,25.2,5.54,6.9,5.28,24,,4.5,UNDER,0.0466,2-5%,0.4766,0.5234,0.5232,0.4768,-102.0,,False,True,False,False,False,2
BetaBinomial,Mitchell Parker,680730.0,2024-05-14,2024,VALIDATION,WSH,CHW,0.1809,21.4,4.5,18.6,3.87,21,,4.5,UNDER,0.1554,5%+,0.3446,0.6554,0.5,0.5,-113.0,,False,True,False,False,False,2
BetaBinomial,Mike Clevinger,605182.0,2023-06-02,2023,TRAIN,CWS,CHW,0.1869,26.0,4.37,9.7,4.86,19,,5.5,UNDER,0.0765,5%+,0.3556,0.6444,0.4321,0.5679,-345.0,,False,True,False,False,False,7
BetaBinomial,Chris Bassitt,605135.0,2024-09-23,2024,VALIDATION,TOR,BOS,0.2696,25.2,5.74,24.3,6.79,23,,5.5,OVER,0.0344,2-5%,0.6072,0.3928,0.5728,0.4272,-152.0,,False,True,False,True,False,8
BetaBinomial,Tanner Houck,656557.0,2024-09-23,2024,VALIDATION,BOS,TOR,0.2227,23.0,3.08,15.3,5.12,17,,4.5,OVER,0.1072,5%+,0.5332,0.4668,0.426,0.574,118.0,,False,True,True,False,False,8
BetaBinomial,Spencer Schwellenbach,680885.0,2025-06-06,2025,OOS,ATL,SFG,0.2759,27.5,5.39,13.8,7.59,27,4.0,5.5,OVER,0.0835,5%+,0.6424,0.3576,0.5589,0.4411,-152.0,0.0,False,True,True,False,False,7
BetaBinomial,Hayden Birdsong,806185.0,2025-06-06,2025,OOS,SF,SFG,0.2556,20.2,4.27,50.0,5.16,21,5.0,4.5,OVER,0.0538,5%+,0.5844,0.4156,0.5306,0.4694,-315.0,1.0,False,True,False,False,False,7
BetaBinomial,Brandon Bielak,656232.0,2023-06-05,2023,TRAIN,HOU,TOR,0.2044,24.4,3.26,5.9,4.99,30,2.0,3.5,OVER,0.1104,5%+,0.5586,0.4414,0.4482,0.5518,110.0,0.0,False,True,False,False,False,11
BetaBinomial,Alek Manoah,666201.0,2023-06-05,2023,TRAIN,TOR,HOU,0.1689,21.6,5.45,21.2,3.64,9,0.0,4.5,UNDER,0.1677,5%+,0.3248,0.6752,0.4925,0.5075,-110.0,1.0,False,True,False,False,False,11
BetaBinomial,George Kirby,669923.0,2023-06-25,2023,TRAIN,SEA,BAL,0.2315,25.5,6.89,18.5,5.89,25,,4.5,OVER,0.0583,5%+,0.6158,0.3842,0.5575,0.4425,-150.0,,False,True,False,False,False,1
BetaBinomial,Luke Weaver,596133.0,2023-06-06,2023,TRAIN,CIN,LAD,0.208,23.8,3.59,23.3,4.94,19,,4.5,OVER,0.0677,5%+,0.5136,0.4864,0.4459,0.5541,115.0,,False,True,False,False,False,11
BetaBinomial,Tony Gonsolin,664062.0,2023-06-06,2023,TRAIN,LAD,CIN,0.1853,21.7,4.13,16.1,4.03,25,,4.5,UNDER,0.0993,5%+,0.3668,0.6332,0.4661,0.5339,-145.0,,False,True,False,True,False,11
BetaBinomial,Matthew Liberatore,669461.0,2025-05-30,2025,OOS,STL,TEX,0.1923,24.5,4.66,43.2,4.71,23,5.0,4.5,UNDER,0.0012,0-2%,0.4896,0.5104,0.4908,0.5092,-132.0,0.0,False,True,True,False,False,5
BetaBinomial,Bryan Woo,693433.0,2025-08-22,2025,OOS,SEA,OAK,0.2896,25.9,4.04,25.2,7.49,24,7.0,6.5,OVER,0.1048,5%+,0.586,0.414,0.4812,0.5188,-104.0,1.0,False,True,False,False,False,1
BetaBinomial,Luis Morales,806960.0,2025-08-22,2025,OOS,ATH,SEA,0.2762,15.4,4.2,50.0,4.26,20,6.0,4.5,UNDER,0.0834,5%+,0.413,0.587,0.4964,0.5036,-114.0,0.0,False,False,False,False,False,8
BetaBinomial,Tony Gonsolin,664062.0,2023-05-24,2023,TRAIN,LAD,ATL,0.1932,20.5,4.48,13.6,3.95,22,,4.5,UNDER,0.1108,5%+,0.3586,0.6414,0.4694,0.5306,-130.0,,False,True,False,False,False,10
BetaBinomial,Bryce Elder,693821.0,2023-05-24,2023,TRAIN,ATL,LAD,0.1878,23.1,2.82,35.2,4.33,26,,4.5,UNDER,0.0249,2-5%,0.4334,0.5666,0.4583,0.5417,-140.0,,False,True,False,False,False,10
BetaBinomial,Jesus Luzardo,666200.0,2023-06-18,2023,TRAIN,MIA,WSN,0.2941,23.6,4.06,33.0,6.94,23,,6.5,UNDER,0.0508,5%+,0.5272,0.4728,0.578,0.422,120.0,,False,True,True,False,False,1
BetaBinomial,Matthew Boyd,571510.0,2025-07-06,2025,OOS,CHC,STL,0.1921,23.0,3.43,12.4,4.41,19,9.0,5.5,UNDER,0.1148,5%+,0.3146,0.6854,0.4294,0.5706,-154.0,0.0,False,True,False,False,False,8
BetaBinomial,Erick Fedde,607200.0,2025-07-06,2025,OOS,STL,CHC,0.1197,23.3,6.95,22.0,2.79,10,0.0,3.5,UNDER,0.2398,5%+,0.3064,0.6936,0.5462,0.4538,112.0,1.0,False,True,False,False,False,8
BetaBinomial,Charlie Morton,450203.0,2023-07-19,2023,TRAIN,ATL,ARI,0.2551,25.3,4.02,54.4,6.46,26,,6.5,OVER,0.013,0-2%,0.455,0.545,0.442,0.558,100.0,,False,True,True,False,False,10
BetaBinomial,Ryne Nelson,669194.0,2023-07-19,2023,TRAIN,AZ,ATL,0.1493,23.8,5.86,15.8,3.56,24,,3.5,UNDER,0.0589,5%+,0.4354,0.5646,0.4943,0.5057,-240.0,,False,True,False,False,False,10
BetaBinomial,Clay Holmes,605280.0,2025-08-23,2025,OOS,NYM,ATL,0.1857,22.3,3.76,31.0,4.15,24,,3.5,UNDER,0.0138,0-2%,0.552,0.448,0.5658,0.4342,116.0,,False,True,False,False,False,8
BetaBinomial,Cal Quantrill,615698.0,2025-08-23,2025,OOS,ATL,NYM,0.1301,19.6,4.15,15.5,2.55,24,,3.5,UNDER,0.1762,5%+,0.272,0.728,0.4482,0.5518,-150.0,,False,True,False,False,False,8
BetaBinomial,Michael Lorenzen,547179.0,2023-07-15,2023,TRAIN,DET,SEA,0.2361,22.4,2.79,33.2,5.3,25,,4.5,OVER,0.0516,5%+,0.5822,0.4178,0.5306,0.4694,-145.0,,False,True,False,True,False,9
BetaBinomial,George Kirby,669923.0,2023-07-15,2023,TRAIN,SEA,DET,0.2275,26.8,5.87,17.3,6.1,23,,6.5,UNDER,0.0428,2-5%,0.3962,0.6038,0.439,0.561,-345.0,,False,True,False,True,False,9
BetaBinomial,Patrick Corbin,571578.0,2025-04-22,2025,OOS,TEX,OAK,0.1604,19.5,4.2,50.0,3.13,24,,3.5,UNDER,0.1904,5%+,0.3828,0.6172,0.5732,0.4268,132.0,,False,False,False,False,False,8
BetaBinomial,Osvaldo Bido,674370.0,2025-04-22,2025,OOS,ATH,OAK,0.1579,22.3,4.46,50.0,3.52,27,,4.5,UNDER,0.1585,5%+,0.2976,0.7024,0.4561,0.5439,-136.0,,False,True,False,False,False,8
BetaBinomial,Max Fried,608331.0,2024-07-11,2024,VALIDATION,ATL,ARI,0.1798,29.0,7.04,12.9,5.22,25,7.0,4.5,UNDER,0.0419,2-5%,0.5012,0.4988,0.5431,0.4569,-230.0,0.0,False,True,False,False,False,8
BetaBinomial,Brandon Pfaadt,694297.0,2024-07-11,2024,VALIDATION,AZ,ARI,0.2292,24.0,3.59,8.5,5.49,20,4.0,6.5,UNDER,0.0657,5%+,0.3494,0.6506,0.4151,0.5849,-335.0,1.0,False,True,True,False,False,8
BetaBinomial,Jake Irvin,663623.0,2024-08-18,2024,VALIDATION,WSH,PHI,0.182,23.7,4.72,8.8,4.32,26,,4.5,UNDER,0.1217,5%+,0.391,0.609,0.5127,0.4873,-111.0,,False,True,False,False,False,1
BetaBinomial,Kyle Gibson,502043.0,2023-07-31,2023,TRAIN,BAL,TOR,0.207,26.1,5.13,16.5,5.4,23,,4.5,UNDER,0.0187,0-2%,0.5428,0.4572,0.5615,0.4385,-205.0,,False,True,False,False,False,10
BetaBinomial,Chris Bassitt,605135.0,2023-07-31,2023,TRAIN,TOR,BAL,0.211,25.5,6.91,21.4,5.39,26,,5.5,UNDER,0.0531,5%+,0.4266,0.5734,0.4797,0.5203,-250.0,,False,True,False,False,False,10
BetaBinomial,Michael Soroka,647336.0,2024-04-25,2024,VALIDATION,CWS,MIN,0.1298,21.7,5.33,15.1,2.82,21,1.0,2.5,UNDER,0.0579,5%+,0.4522,0.5478,0.5101,0.4899,-110.0,1.0,False,True,False,False,False,1
BetaBinomial,Jordan Lyles,543475.0,2023-05-14,2023,TRAIN,KC,MIL,0.1685,27.6,7.5,17.4,4.65,14,2.0,4.5,OVER,0.4041,5%+,0.445,0.555,0.0409,0.9591,105.0,0.0,True,True,False,False,False,10
BetaBinomial,Colin Rea,607067.0,2023-05-14,2023,TRAIN,MIL,KCR,0.2141,21.6,4.02,4.5,4.63,19,3.0,3.5,UNDER,0.0523,5%+,0.5076,0.4924,0.5599,0.4401,120.0,1.0,False,True,False,False,False,9
BetaBinomial,Ben Lively,594902.0,2024-06-16,2024,VALIDATION,CLE,TOR,0.1698,23.1,3.24,12.8,3.92,20,4.0,3.5,UNDER,0.047,2-5%,0.4824,0.5176,0.5294,0.4706,-103.0,0.0,False,True,False,False,False,1
BetaBinomial,Seth Lugo,607625.0,2024-08-30,2024,VALIDATION,KC,HOU,0.1612,26.2,6.86,12.2,4.22,28,,4.5,UNDER,0.0963,5%+,0.3816,0.6184,0.4779,0.5221,-315.0,,False,True,False,False,False,8
BetaBinomial,Framber Valdez,664285.0,2024-08-30,2024,VALIDATION,HOU,KCR,0.3371,25.3,4.75,15.7,8.51,24,,6.5,OVER,0.215,5%+,0.6692,0.3308,0.4542,0.5458,116.0,,False,True,True,False,False,8
BetaBinomial,Kyle Gibson,502043.0,2023-06-06,2023,TRAIN,BAL,MIL,0.1618,26.9,3.97,9.9,4.35,23,,4.5,UNDER,0.1472,5%+,0.393,0.607,0.5402,0.4598,110.0,,False,True,False,False,False,11
BetaBinomial,Freddy Peralta,642547.0,2023-06-06,2023,TRAIN,MIL,BAL,0.185,24.8,6.02,19.7,4.58,21,,5.5,UNDER,0.1777,5%+,0.3324,0.6676,0.5101,0.4899,-110.0,,False,True,False,False,False,11
BetaBinomial,Charlie Morton,450203.0,2023-07-14,2023,TRAIN,ATL,CHW,0.2777,25.1,3.65,58.3,6.96,22,,6.5,OVER,0.0384,2-5%,0.5446,0.4554,0.5062,0.4938,-115.0,,False,True,True,False,False,9
BetaBinomial,Michael Kopech,656629.0,2023-07-14,2023,TRAIN,CWS,ATL,0.222,22.1,7.12,13.2,4.9,8,,4.5,OVER,0.0242,2-5%,0.4796,0.5204,0.4554,0.5446,-215.0,,False,True,False,False,False,9
BetaBinomial,MacKenzie Gore,669022.0,2025-06-15,2025,OOS,WSH,WSN,0.3225,25.4,4.33,10.3,8.21,26,,5.5,OVER,0.1455,5%+,0.6984,0.3016,0.5529,0.4471,-150.0,,False,True,False,False,False,2
BetaBinomial,Kyle Freeland,607536.0,2024-09-08,2024,VALIDATION,COL,MIL,0.1856,24.2,5.39,14.5,4.48,22,,4.5,OVER,0.0052,0-2%,0.4256,0.5744,0.4204,0.5796,122.0,,False,True,False,False,False,7
BetaBinomial,Freddy Peralta,642547.0,2024-09-08,2024,VALIDATION,MIL,COL,0.2324,23.3,2.12,20.3,5.42,23,,7.5,UNDER,0.7419,5%+,0.2408,0.7592,0.9827,0.0173,-225.0,,True,True,False,True,False,7
BetaBinomial,Dean Kremer,665152.0,2025-09-05,2025,OOS,BAL,LAD,0.1931,24.4,6.74,28.0,4.72,11,4.0,4.5,OVER,0.0144,0-2%,0.4698,0.5302,0.4554,0.5446,-215.0,0.0,False,True,False,False,False,8
BetaBinomial,Dylan Cease,656302.0,2024-08-06,2024,VALIDATION,SD,PIT,0.3797,27.2,7.49,27.9,10.32,4,,7.5,OVER,0.1937,5%+,0.714,0.286,0.5203,0.4797,-106.0,,False,True,True,True,True,8
BetaBinomial,Bailey Falter,663559.0,2024-08-06,2024,VALIDATION,PIT,SDP,0.1751,20.2,7.42,21.1,3.54,7,,2.5,OVER,0.0005,0-2%,0.571,0.429,0.5705,0.4295,-152.0,,False,True,False,False,False,7
BetaBinomial,Chris Sale,519242.0,2025-06-09,2025,OOS,ATL,MIL,0.2868,26.2,4.8,41.9,7.5,27,11.0,7.5,UNDER,0.0248,2-5%,0.4712,0.5288,0.496,0.504,-235.0,0.0,False,True,True,False,False,5
BetaBinomial,Aaron Civale,650644.0,2025-06-09,2025,OOS,MIL,ATL,0.1893,19.6,4.25,50.0,3.71,21,5.0,4.5,UNDER,0.1311,5%+,0.3188,0.6812,0.4499,0.5501,-345.0,0.0,False,True,False,False,False,8
BetaBinomial,David Peterson,656849.0,2024-09-03,2024,VALIDATION,NYM,BOS,0.202,27.2,4.32,16.7,5.49,25,11.0,5.5,UNDER,0.0965,5%+,0.4394,0.5606,0.5359,0.4641,112.0,0.0,False,True,False,True,False,8
BetaBinomial,Kutter Crawford,676710.0,2024-09-03,2024,VALIDATION,BOS,NYM,0.1663,23.3,5.23,14.5,3.87,20,8.0,5.5,UNDER,0.158,5%+,0.2531,0.7469,0.4111,0.5889,-170.0,0.0,False,True,False,False,False,8
BetaBinomial,Chris Bassitt,605135.0,2024-08-28,2024,VALIDATION,TOR,BOS,0.257,23.5,4.39,36.0,6.03,27,,5.5,OVER,0.0262,2-5%,0.5262,0.4738,0.5,0.5,-114.0,,False,True,False,True,False,7
BetaBinomial,Brayan Bello,678394.0,2024-08-28,2024,VALIDATION,BOS,TOR,0.1958,25.4,3.1,18.6,4.97,26,,4.5,UNDER,0.0131,0-2%,0.4998,0.5002,0.5129,0.4871,-250.0,,False,True,False,False,False,7
BetaBinomial,Tyler Gilbert,656457.0,2025-09-15,2025,OOS,CWS,CHW,0.3924,7.3,3.67,50.0,2.88,3,,1.5,OVER,0.3621,5%+,0.7242,0.2758,0.3621,0.6379,160.0,,False,True,True,False,False,1
BetaBinomial,Kyle Bradish,680694.0,2025-09-15,2025,OOS,BAL,CHW,0.3282,19.3,3.87,50.0,6.35,21,,5.5,OVER,0.1519,5%+,0.592,0.408,0.4401,0.5599,-215.0,,False,True,True,False,False,8
BetaBinomial,Kenta Maeda,628317.0,2024-06-11,2024,VALIDATION,DET,WSN,0.1404,16.9,9.58,13.4,2.37,16,5.0,3.5,UNDER,0.2904,5%+,0.2644,0.7356,0.5548,0.4452,-500.0,0.0,False,True,True,False,False,9
BetaBinomial,Mitchell Parker,680730.0,2024-06-11,2024,VALIDATION,WSH,DET,0.2064,24.3,3.94,25.1,5.01,22,1.0,4.5,OVER,0.0903,5%+,0.527,0.473,0.4367,0.5633,-195.0,0.0,False,True,False,True,False,9
BetaBinomial,Cal Quantrill,615698.0,2024-09-27,2024,VALIDATION,COL,LAD,0.1551,22.4,7.62,19.3,3.48,18,,3.5,OVER,0.3862,5%+,0.4116,0.5884,0.0254,0.9746,-106.0,,True,True,False,False,False,6
BetaBinomial,Edward Cabrera,665795.0,2024-08-31,2024,VALIDATION,MIA,SFG,0.2225,22.5,5.35,7.1,5.01,24,3.0,6.5,UNDER,0.1176,5%+,0.2968,0.7032,0.4144,0.5856,-154.0,1.0,False,True,False,False,False,7
BetaBinomial,Mason Black,696131.0,2024-08-31,2024,VALIDATION,SF,SFG,0.1413,19.8,5.19,50.0,2.79,18,6.0,3.5,UNDER,0.2451,5%+,0.327,0.673,0.5721,0.4279,116.0,0.0,False,True,False,False,False,7
BetaBinomial,Chris Bassitt,605135.0,2025-04-16,2025,OOS,TOR,ATL,0.2819,21.0,4.2,50.0,5.92,20,10.0,8.5,UNDER,0.3727,5%+,0.1935,0.8065,0.5662,0.4338,120.0,0.0,False,True,False,False,False,4
BetaBinomial,Dustin May,669160.0,2025-04-22,2025,OOS,LAD,CHC,0.2226,19.1,3.81,50.0,4.24,27,,4.5,UNDER,0.0324,2-5%,0.4156,0.5844,0.448,0.552,-315.0,,False,True,True,False,False,8
BetaBinomial,Shota Imanaga,684007.0,2025-04-22,2025,OOS,CHC,LAD,0.206,20.5,4.85,50.0,4.22,25,,4.5,UNDER,0.1581,5%+,0.4112,0.5888,0.5693,0.4307,-480.0,,False,True,False,False,False,8
BetaBinomial,Ryan Feltner,663372.0,2024-04-17,2024,VALIDATION,COL,PHI,0.2698,21.4,4.29,50.0,5.79,27,8.0,4.5,OVER,0.0907,5%+,0.6612,0.3388,0.5705,0.4295,-155.0,1.0,False,True,False,False,False,11
BetaBinomial,Logan Webb,657277.0,2023-06-02,2023,TRAIN,SF,SFG,0.2579,27.0,2.78,14.0,6.96,26,,5.5,OVER,0.1194,5%+,0.5946,0.4054,0.4752,0.5248,100.0,,False,True,True,False,False,11
BetaBinomial,Dean Kremer,665152.0,2023-06-02,2023,TRAIN,BAL,SFG,0.1944,24.6,2.95,40.1,4.79,23,,4.5,UNDER,0.0663,5%+,0.4958,0.5042,0.5621,0.4379,115.0,,False,True,False,False,False,11
BetaBinomial,Jack Flaherty,656427.0,2023-05-27,2023,TRAIN,STL,CLE,0.2137,25.8,6.67,17.9,5.51,29,4.0,4.5,UNDER,0.4246,5%+,0.5582,0.4418,0.9828,0.0172,100.0,1.0,True,True,False,False,False,11
BetaBinomial,Tanner Bibee,676440.0,2023-05-27,2023,TRAIN,CLE,STL,0.1914,24.8,6.6,12.2,4.75,21,9.0,5.5,UNDER,0.0698,5%+,0.3456,0.6544,0.4154,0.5846,-400.0,0.0,False,True,False,False,False,9
BetaBinomial,Miles Mikolas,571945.0,2024-05-01,2024,VALIDATION,STL,DET,0.1932,22.8,4.48,59.1,4.4,25,4.0,2.5,OVER,0.3942,5%+,0.7692,0.2308,0.375,0.625,150.0,1.0,False,True,False,True,False,1
BetaBinomial,Aaron Nola,605400.0,2023-08-21,2023,TRAIN,PHI,SFG,0.2877,24.1,4.71,26.1,6.92,26,5.0,6.5,OVER,0.0535,5%+,0.5162,0.4838,0.4627,0.5373,100.0,0.0,False,True,False,False,False,8
BetaBinomial,Gavin Williams,668909.0,2023-08-07,2023,TRAIN,CLE,TOR,0.211,21.3,4.47,27.8,4.5,23,,4.5,UNDER,0.1005,5%+,0.443,0.557,0.5435,0.4565,-200.0,,False,True,False,False,False,9
BetaBinomial,Zack Wheeler,554430.0,2023-07-07,2023,TRAIN,PHI,MIA,0.2324,25.3,5.81,20.8,5.87,25,,6.5,UNDER,0.1379,5%+,0.3842,0.6158,0.5221,0.4779,-230.0,,False,True,False,False,False,11
BetaBinomial,Sandy Alcantara,645261.0,2023-07-07,2023,TRAIN,MIA,PHI,0.202,27.2,3.88,22.6,5.49,27,,5.5,UNDER,0.0816,5%+,0.4568,0.5432,0.5384,0.4616,105.0,,False,True,False,True,False,11
BetaBinomial,Logan Gilbert,669302.0,2024-07-23,2024,VALIDATION,SEA,LAA,0.2791,25.8,3.66,21.7,7.2,27,,6.5,OVER,0.0983,5%+,0.5428,0.4572,0.4445,0.5555,102.0,,False,True,True,False,False,8
BetaBinomial,Tanner Bibee,676440.0,2023-06-07,2023,TRAIN,CLE,BOS,0.2582,24.9,5.43,12.7,6.42,22,2.0,5.5,OVER,0.1232,5%+,0.5346,0.4654,0.4114,0.5886,-164.0,0.0,False,True,False,False,False,9
BetaBinomial,Kutter Crawford,676710.0,2023-06-07,2023,TRAIN,BOS,CLE,0.2396,17.6,4.39,50.0,4.21,13,3.0,3.5,OVER,0.1642,5%+,0.5976,0.4024,0.4334,0.5666,117.0,0.0,False,True,True,False,False,2
BetaBinomial,Nick Martinez,607259.0,2025-05-04,2025,OOS,CIN,WSN,0.1767,23.8,3.71,23.2,4.21,22,6.0,4.5,UNDER,0.0483,2-5%,0.4012,0.5988,0.4495,0.5505,-345.0,0.0,False,True,False,False,False,7
BetaBinomial,MacKenzie Gore,669022.0,2025-05-04,2025,OOS,WSH,CIN,0.3749,24.1,4.04,5.5,9.03,22,9.0,6.5,OVER,0.1269,5%+,0.632,0.368,0.5051,0.4949,-113.0,1.0,False,True,True,False,False,7
BetaBinomial,Luis Gil,661563.0,2024-06-14,2024,VALIDATION,NYY,BOS,0.3433,24.3,3.28,16.6,8.34,23,6.0,6.5,OVER,0.173,5%+,0.6538,0.3462,0.4808,0.5192,-103.0,0.0,False,True,True,True,True,9
BetaBinomial,Brayan Bello,678394.0,2024-06-14,2024,VALIDATION,BOS,NYY,0.1935,24.5,3.22,14.2,4.74,23,5.0,4.5,UNDER,0.0282,2-5%,0.4708,0.5292,0.499,0.501,-116.0,0.0,False,True,False,False,False,9
BetaBinomial,Jesus Luzardo,666200.0,2023-06-12,2023,TRAIN,MIA,SEA,0.3696,24.0,3.87,45.1,8.88,21,3.0,7.5,OVER,0.231,5%+,0.6582,0.3418,0.4272,0.5728,-286.0,0.0,False,True,True,True,True,10
BetaBinomial,Jesús Luzardo,666200.0,2023-06-12,2023,TRAIN,MIA,SEA,0.3696,24.0,3.87,45.1,8.88,21,3.0,7.5,OVER,0.2015,5%+,0.6382,0.3618,0.4367,0.5633,115.0,0.0,False,True,True,True,True,1
BetaBinomial,Bryce Miller,682243.0,2023-06-12,2023,TRAIN,SEA,MIA,0.1755,23.0,7.82,6.6,4.03,21,6.0,4.5,UNDER,0.1473,5%+,0.3496,0.6504,0.4969,0.5031,-115.0,0.0,False,True,False,False,False,9
BetaBinomial,Kevin Gausman,592332.0,2023-08-28,2023,TRAIN,TOR,WSN,0.2784,25.5,3.45,12.9,7.1,24,,6.5,UNDER,0.0103,0-2%,0.51,0.49,0.5203,0.4797,-260.0,,False,True,False,False,False,8
BetaBinomial,Josiah Gray,680686.0,2023-08-28,2023,TRAIN,WSH,TOR,0.1934,22.6,6.12,38.5,4.37,14,,4.5,UNDER,0.0282,2-5%,0.417,0.583,0.4452,0.5548,-375.0,,False,True,False,False,False,8
