game_pk,date,season,home_team,away_team,away_1st_runs,home_1st_runs,total_1st_runs,nrfi,yrfi,actual_total,actual_f5_total,home_score,away_score,venue_name,park_factor_runs,park_factor_hr,temperature,wind_speed,dome,closing_total,closing_f5_total,home_total_line,away_total_line,tt_min,tt_max,tt_dispersion,tt_sum,both_below_4,one_below_3_5
716850,2023-08-25,2023,MIN,TEX,0,4,4,0,1,14,5.0,12,2,Target Field,99,99,80.8,7.8,0,8.5,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716857,2023-08-25,2023,MIL,SDP,0,0,0,1,0,10,6.0,7,3,American Family Field,102,102,72.0,0.0,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
716851,2023-08-25,2023,ARI,CIN,0,0,0,1,0,18,6.0,10,8,Chase Field,98,98,72.0,0.0,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716853,2023-08-25,2023,SEA,KCR,0,2,2,0,1,12,9.0,7,5,T-Mobile Park,94,94,74.4,13.0,0,8.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716852,2023-08-25,2023,SFG,ATL,1,0,1,0,1,6,3.0,1,5,Oracle Park,96,96,62.7,14.0,0,7.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
716846,2023-08-26,2023,TOR,CLE,1,3,4,0,1,11,7.0,8,3,Rogers Centre,105,105,72.0,0.0,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716848,2023-08-26,2023,SFG,ATL,1,0,1,0,1,10,5.0,3,7,Oracle Park,96,96,64.8,15.4,0,8.0,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716849,2023-08-26,2023,BOS,LAD,1,1,2,0,1,13,6.0,8,5,Fenway Park,104,104,82.2,6.1,0,10.0,5.5,4.5,5.5,4.5,5.5,1.0,10.0,False,False
716832,2023-08-26,2023,SEA,KCR,0,0,0,1,0,17,12.0,15,2,T-Mobile Park,94,94,78.3,14.2,0,8.5,4.5,5.5,3.5,3.5,5.5,2.0,9.0,False,True
716844,2023-08-26,2023,MIA,WSN,0,0,0,1,0,5,1.0,2,3,loanDepot park,98,98,72.0,0.0,0,8.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716845,2023-08-26,2023,TBR,NYY,0,0,0,1,0,3,3.0,3,0,Tropicana Field,97,97,72.0,0.0,1,7.0,3.5,3.5,2.5,2.5,3.5,1.0,6.0,True,True
716843,2023-08-26,2023,DET,HOU,1,0,1,0,1,11,6.0,2,9,Comerica Park,99,99,72.7,13.5,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716837,2023-08-26,2023,BAL,COL,0,0,0,1,0,9,3.0,5,4,Oriole Park at Camden Yards,106,106,86.6,3.1,0,8.5,4.5,5.5,2.5,2.5,5.5,3.0,8.0,False,True
716840,2023-08-26,2023,NYM,LAA,1,0,1,0,1,8,7.0,3,5,Citi Field,94,94,75.3,6.0,0,9.0,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716841,2023-08-26,2023,CHW,OAK,0,1,1,0,1,8,6.0,6,2,Guaranteed Rate Field,100,100,66.3,20.3,0,9.5,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716838,2023-08-26,2023,MIL,SDP,0,0,0,1,0,9,6.0,5,4,American Family Field,102,102,72.0,0.0,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716842,2023-08-26,2023,PIT,CHC,0,1,1,0,1,16,9.0,6,10,PNC Park,101,101,78.5,2.3,0,9.5,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716839,2023-08-26,2023,MIN,TEX,0,0,0,1,0,8,2.0,2,6,Target Field,99,99,71.6,8.5,0,8.0,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
716847,2023-08-26,2023,PHI,STL,0,0,0,1,0,13,5.0,12,1,Citizens Bank Park,104,104,85.9,6.5,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716833,2023-08-26,2023,ARI,CIN,0,1,1,0,1,15,4.0,7,8,Chase Field,98,98,72.0,0.0,0,9.5,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716829,2023-08-27,2023,NYM,LAA,0,0,0,1,0,5,1.0,3,2,Citi Field,94,94,78.8,6.0,0,8.5,,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716836,2023-08-27,2023,BAL,COL,0,0,0,1,0,7,3.0,3,4,Oriole Park at Camden Yards,106,106,85.5,6.0,0,9.0,3.5,5.5,3.5,3.5,5.5,2.0,9.0,False,True
716831,2023-08-27,2023,BOS,LAD,0,0,0,1,0,11,2.0,4,7,Fenway Park,104,104,71.9,5.3,0,10.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716834,2023-08-27,2023,PIT,CHC,1,1,2,0,1,11,7.0,1,10,PNC Park,101,101,75.4,3.6,0,9.5,6.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716835,2023-08-27,2023,PHI,STL,0,1,1,0,1,3,2.0,3,0,Citizens Bank Park,104,104,85.4,5.4,0,9.0,5.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716825,2023-08-27,2023,TOR,CLE,0,2,2,0,1,17,7.0,7,10,Rogers Centre,105,105,72.0,0.0,0,8.5,5.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716830,2023-08-27,2023,DET,HOU,0,0,0,1,0,21,3.0,4,17,Comerica Park,99,99,68.8,9.9,0,8.5,3.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716827,2023-08-27,2023,MIA,WSN,0,0,0,1,0,3,3.0,2,1,loanDepot park,98,98,72.0,0.0,0,8.5,3.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716828,2023-08-27,2023,TBR,NYY,0,2,2,0,1,11,6.0,7,4,Tropicana Field,97,97,72.0,0.0,1,8.0,5.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
716824,2023-08-27,2023,MIN,TEX,0,0,0,1,0,13,5.0,7,6,Target Field,99,99,73.9,4.5,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716826,2023-08-27,2023,CHW,OAK,0,1,1,0,1,7,3.0,6,1,Guaranteed Rate Field,100,100,68.3,11.7,0,8.5,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716822,2023-08-27,2023,MIL,SDP,1,1,2,0,1,16,6.0,10,6,American Family Field,102,102,72.0,0.0,0,9.0,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716821,2023-08-27,2023,ARI,CIN,0,0,0,1,0,7,1.0,5,2,Chase Field,98,98,72.0,0.0,0,9.0,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716820,2023-08-27,2023,SEA,KCR,0,0,0,1,0,5,3.0,3,2,T-Mobile Park,94,94,77.2,2.6,0,8.0,4.5,5.5,2.5,2.5,5.5,3.0,8.0,False,True
716819,2023-08-27,2023,SFG,ATL,0,1,1,0,1,13,9.0,8,5,Oracle Park,96,96,72.9,17.5,0,10.0,5.5,4.5,5.5,4.5,5.5,1.0,10.0,False,False
716817,2023-08-28,2023,PHI,LAA,1,1,2,0,1,10,8.0,6,4,Citizens Bank Park,104,104,77.1,9.6,0,9.5,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716808,2023-08-28,2023,DET,NYY,0,0,0,1,0,5,1.0,1,4,Comerica Park,99,99,72.0,3.6,0,8.5,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716815,2023-08-28,2023,BAL,CHW,0,0,0,1,0,9,4.0,9,0,Oriole Park at Camden Yards,106,106,75.1,10.8,0,9.0,4.5,5.5,3.5,3.5,5.5,2.0,9.0,False,True
716816,2023-08-28,2023,TOR,WSN,1,0,1,0,1,9,9.0,6,3,Rogers Centre,105,105,72.0,0.0,0,8.0,4.5,4.5,2.5,2.5,4.5,2.0,7.0,False,True
716814,2023-08-28,2023,BOS,HOU,0,2,2,0,1,18,7.0,5,13,Fenway Park,104,104,68.8,6.7,0,9.5,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716818,2023-08-28,2023,NYM,TEX,0,0,0,1,0,7,3.0,3,4,Citi Field,94,94,70.9,8.7,0,9.0,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716813,2023-08-28,2023,MIN,CLE,0,0,0,1,0,16,16.0,10,6,Target Field,99,99,83.9,6.3,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716809,2023-08-28,2023,STL,SDP,0,0,0,1,0,5,0.0,1,4,Busch Stadium,97,97,79.1,7.2,0,9.0,4.5,3.5,5.5,3.5,5.5,2.0,9.0,False,True
716810,2023-08-28,2023,CHC,MIL,4,1,5,0,1,8,7.0,2,6,Wrigley Field,103,103,72.6,6.8,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716811,2023-08-28,2023,KCR,PIT,0,0,0,1,0,5,2.0,0,5,Kauffman Stadium,100,100,79.0,3.6,0,9.5,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716812,2023-08-28,2023,COL,ATL,0,1,1,0,1,18,8.0,4,14,Coors Field,117,117,74.8,10.7,0,12.0,6.5,4.5,7.5,4.5,7.5,3.0,12.0,False,False
716804,2023-08-28,2023,SEA,OAK,0,1,1,0,1,7,6.0,7,0,T-Mobile Park,94,94,68.7,9.1,0,8.0,4.5,4.5,2.5,2.5,4.5,2.0,7.0,False,True
716823,2023-08-28,2023,SFG,CIN,0,1,1,0,1,5,3.0,4,1,Oracle Park,96,96,70.7,16.4,0,8.5,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
716805,2023-08-28,2023,LAD,ARI,0,3,3,0,1,11,7.0,7,4,Dodger Stadium,95,95,78.1,5.1,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716806,2023-08-29,2023,PHI,LAA,0,0,0,1,0,19,6.0,12,7,Citizens Bank Park,104,104,81.1,3.6,0,9.5,5.5,5.5,4.5,4.5,5.5,1.0,10.0,False,False
716807,2023-08-29,2023,MIA,TBR,0,1,1,0,1,13,3.0,2,11,loanDepot park,98,98,72.0,0.0,0,7.5,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
716795,2023-08-29,2023,DET,NYY,1,0,1,0,1,6,2.0,2,4,Comerica Park,99,99,75.7,10.3,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
716800,2023-08-29,2023,BAL,CHW,0,0,0,1,0,12,2.0,9,3,Oriole Park at Camden Yards,106,106,80.8,5.6,0,9.0,5.5,5.5,3.5,3.5,5.5,2.0,9.0,False,True
716801,2023-08-29,2023,TOR,WSN,0,0,0,1,0,9,6.0,4,5,Rogers Centre,105,105,72.0,0.0,0,8.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716802,2023-08-29,2023,BOS,HOU,2,0,2,0,1,8,4.0,2,6,Fenway Park,104,104,69.3,6.7,0,10.5,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716799,2023-08-29,2023,NYM,TEX,0,0,0,1,0,3,0.0,1,2,Citi Field,94,94,74.3,6.6,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716796,2023-08-29,2023,MIN,CLE,0,0,0,1,0,6,4.0,2,4,Target Field,99,99,79.0,6.5,0,7.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716797,2023-08-29,2023,STL,SDP,1,0,1,0,1,11,5.0,6,5,Busch Stadium,97,97,82.8,5.5,0,9.0,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716798,2023-08-29,2023,CHC,MIL,0,1,1,0,1,1,1.0,1,0,Wrigley Field,103,103,69.3,11.9,0,7.0,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
716793,2023-08-29,2023,KCR,PIT,0,0,0,1,0,9,1.0,3,6,Kauffman Stadium,100,100,81.4,5.8,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716791,2023-08-29,2023,COL,ATL,0,0,0,1,0,4,4.0,1,3,Coors Field,117,117,81.4,2.9,0,12.0,6.5,4.5,7.5,4.5,7.5,3.0,12.0,False,False
716790,2023-08-29,2023,SEA,OAK,1,0,1,0,1,4,4.0,1,3,T-Mobile Park,94,94,61.1,6.0,0,7.5,4.5,4.5,2.5,2.5,4.5,2.0,7.0,False,True
716803,2023-08-29,2023,SFG,CIN,0,0,0,1,0,7,5.0,6,1,Oracle Park,96,96,78.2,10.6,0,8.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716792,2023-08-29,2023,LAD,ARI,0,3,3,0,1,10,8.0,9,1,Dodger Stadium,95,95,77.7,4.3,0,7.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716787,2023-08-30,2023,PHI,LAA,0,0,0,1,0,18,8.0,8,10,Citizens Bank Park,104,104,86.6,9.6,0,9.0,5.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716786,2023-08-30,2023,BAL,CHW,0,4,4,0,1,15,12.0,5,10,Oriole Park at Camden Yards,106,106,86.2,9.3,0,8.5,10.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716784,2023-08-30,2023,MIN,CLE,0,0,0,1,0,7,2.0,2,5,Target Field,99,99,73.3,6.4,0,8.0,1.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
716782,2023-08-30,2023,STL,SDP,1,0,1,0,1,9,6.0,5,4,Busch Stadium,97,97,78.5,9.8,0,9.0,4.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716779,2023-08-30,2023,CHC,MIL,0,2,2,0,1,5,3.0,3,2,Wrigley Field,103,103,64.5,16.8,0,7.0,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
716785,2023-08-30,2023,TOR,WSN,0,2,2,0,1,7,4.0,7,0,Rogers Centre,105,105,72.0,0.0,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716789,2023-08-30,2023,SFG,CIN,0,0,0,1,0,5,0.0,1,4,Oracle Park,96,96,76.6,8.4,0,7.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
716794,2023-08-30,2023,BOS,HOU,0,0,0,1,0,11,7.0,4,7,Fenway Park,104,104,79.3,11.0,0,10.0,5.5,4.5,5.5,4.5,5.5,1.0,10.0,False,False
716788,2023-08-30,2023,SEA,OAK,0,0,0,1,0,9,6.0,5,4,T-Mobile Park,94,94,70.2,1.3,0,8.5,4.5,5.5,2.5,2.5,5.5,3.0,8.0,False,True
716783,2023-08-30,2023,NYM,TEX,0,0,0,1,0,11,4.0,6,5,Citi Field,94,94,81.4,9.2,0,9.5,5.5,3.5,5.5,3.5,5.5,2.0,9.0,False,True
716778,2023-08-30,2023,MIA,TBR,0,0,0,1,0,3,0.0,0,3,loanDepot park,98,98,72.0,0.0,0,7.5,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
716781,2023-08-30,2023,DET,NYY,2,0,2,0,1,8,7.0,2,6,Comerica Park,99,99,67.1,9.2,0,7.5,4.5,2.5,4.5,2.5,4.5,2.0,7.0,False,True
716780,2023-08-30,2023,KCR,PIT,1,0,1,0,1,5,4.0,1,4,Kauffman Stadium,100,100,77.6,7.4,0,9.5,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716773,2023-08-30,2023,COL,ATL,0,0,0,1,0,10,4.0,3,7,Coors Field,117,117,83.6,5.9,0,13.5,7.5,5.5,7.5,5.5,7.5,2.0,13.0,False,False
716774,2023-08-30,2023,LAD,ARI,0,0,0,1,0,7,6.0,7,0,Dodger Stadium,95,95,79.6,5.6,0,9.5,5.5,5.5,4.5,4.5,5.5,1.0,10.0,False,False
716775,2023-08-31,2023,DET,NYY,0,0,0,1,0,7,3.0,4,3,Comerica Park,99,99,66.7,5.3,0,8.0,1.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716776,2023-08-31,2023,WSN,MIA,1,0,1,0,1,7,6.0,1,6,Nationals Park,101,101,77.8,7.7,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716777,2023-08-31,2023,SDP,SFG,0,0,0,1,0,9,7.0,2,7,Petco Park,95,95,72.3,7.2,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716768,2023-08-31,2023,LAD,ATL,0,1,1,0,1,15,11.0,7,8,Dodger Stadium,95,95,76.0,7.8,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
718700,2023-09-01,2023,CIN,CHC,0,0,0,1,0,8,2.0,2,6,Great American Ball Park,107,107,78.5,2.3,0,9.5,1.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716771,2023-09-01,2023,WSN,MIA,1,1,2,0,1,13,6.0,5,8,Nationals Park,101,101,74.8,4.5,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716769,2023-09-01,2023,NYM,SEA,0,0,0,1,0,3,1.0,2,1,Citi Field,94,94,67.0,5.7,0,7.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
716767,2023-09-01,2023,CLE,TBR,1,0,1,0,1,5,3.0,3,2,Progressive Field,98,98,68.8,9.9,0,7.5,4.5,2.5,4.5,2.5,4.5,2.0,7.0,False,True
716772,2023-09-01,2023,TEX,MIN,0,0,0,1,0,6,1.0,1,5,Globe Life Field,107,107,72.0,0.0,0,8.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716764,2023-09-01,2023,KCR,BOS,0,2,2,0,1,15,7.0,13,2,Kauffman Stadium,100,100,83.3,6.4,0,9.5,5.5,3.5,5.5,3.5,5.5,2.0,9.0,False,True
716762,2023-09-01,2023,CHW,DET,0,0,0,1,0,6,3.0,2,4,Guaranteed Rate Field,100,100,73.9,9.1,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716763,2023-09-01,2023,HOU,NYY,3,0,3,0,1,8,8.0,2,6,Minute Maid Park,100,100,72.0,0.0,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716765,2023-09-01,2023,MIL,PHI,1,0,1,0,1,12,4.0,7,5,American Family Field,102,102,72.0,0.0,0,7.5,3.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
716766,2023-09-01,2023,STL,PIT,0,0,0,1,0,6,1.0,2,4,Busch Stadium,97,97,77.6,3.4,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716759,2023-09-01,2023,COL,TOR,0,0,0,1,0,22,4.0,9,13,Coors Field,117,117,94.8,12.5,0,12.0,6.5,5.5,6.5,5.5,6.5,1.0,12.0,False,False
716756,2023-09-01,2023,ARI,BAL,1,2,3,0,1,6,3.0,4,2,Chase Field,98,98,72.0,0.0,0,10.0,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716758,2023-09-01,2023,OAK,LAA,0,0,0,1,0,11,5.0,9,2,Oakland Coliseum,95,95,65.2,9.7,0,8.0,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716761,2023-09-01,2023,SDP,SFG,1,3,4,0,1,10,8.0,7,3,Petco Park,95,95,68.4,8.6,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
716757,2023-09-01,2023,LAD,ATL,0,0,0,1,0,9,5.0,3,6,Dodger Stadium,95,95,70.2,8.8,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716760,2023-09-02,2023,WSN,MIA,1,0,1,0,1,16,11.0,5,11,Nationals Park,101,101,84.7,5.2,0,9.0,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716755,2023-09-02,2023,OAK,LAA,1,0,1,0,1,3,3.0,2,1,Oakland Coliseum,95,95,72.7,5.0,0,8.0,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716754,2023-09-02,2023,CLE,TBR,1,1,2,0,1,13,8.0,7,6,Progressive Field,98,98,78.7,3.5,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716753,2023-09-02,2023,CIN,CHC,0,0,0,1,0,3,0.0,2,1,Great American Ball Park,107,107,88.2,6.7,0,9.5,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716750,2023-09-02,2023,KCR,BOS,3,0,3,0,1,14,9.0,5,9,Kauffman Stadium,100,100,90.3,5.9,0,10.0,5.5,3.5,5.5,3.5,5.5,2.0,9.0,False,True
716751,2023-09-02,2023,NYM,SEA,0,0,0,1,0,15,7.0,7,8,Citi Field,94,94,69.0,11.9,0,8.0,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716749,2023-09-02,2023,CHW,DET,4,0,4,0,1,10,8.0,0,10,Guaranteed Rate Field,100,100,86.5,13.2,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716746,2023-09-02,2023,HOU,NYY,0,0,0,1,0,9,9.0,4,5,Minute Maid Park,100,100,72.0,0.0,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716744,2023-09-02,2023,STL,PIT,0,0,0,1,0,13,7.0,6,7,Busch Stadium,97,97,89.1,3.2,0,9.5,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716752,2023-09-02,2023,TEX,MIN,0,2,2,0,1,16,11.0,7,9,Globe Life Field,107,107,72.0,0.0,0,9.0,5.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716745,2023-09-02,2023,MIL,PHI,1,0,1,0,1,12,9.0,7,5,American Family Field,102,102,72.0,0.0,0,9.0,5.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716747,2023-09-02,2023,ARI,BAL,0,0,0,1,0,10,8.0,3,7,Chase Field,98,98,72.0,0.0,0,9.0,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716748,2023-09-02,2023,COL,TOR,4,0,4,0,1,15,13.0,8,7,Coors Field,117,117,85.6,12.8,0,12.0,6.5,4.5,6.5,4.5,6.5,2.0,11.0,False,False
716743,2023-09-02,2023,SDP,SFG,0,1,1,0,1,7,3.0,6,1,Petco Park,95,95,75.4,6.1,0,8.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716741,2023-09-02,2023,LAD,ATL,0,0,0,1,0,6,2.0,2,4,Dodger Stadium,95,95,74.8,5.6,0,10.0,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716738,2023-09-03,2023,CIN,CHC,1,2,3,0,1,22,7.0,7,15,Great American Ball Park,107,107,84.7,8.0,0,10.0,,4.5,5.5,4.5,5.5,1.0,10.0,False,False
716736,2023-09-03,2023,MIL,PHI,0,1,1,0,1,6,2.0,2,4,American Family Field,102,102,72.0,0.0,0,9.5,3.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716740,2023-09-03,2023,WSN,MIA,3,1,4,0,1,10,7.0,4,6,Nationals Park,101,101,91.0,4.3,0,9.0,7.5,3.5,5.5,3.5,5.5,2.0,9.0,False,True
716742,2023-09-03,2023,NYM,SEA,0,1,1,0,1,9,8.0,6,3,Citi Field,94,94,86.3,5.7,0,9.0,3.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716739,2023-09-03,2023,KCR,BOS,0,0,0,1,0,10,3.0,3,7,Kauffman Stadium,100,100,90.4,10.3,0,10.0,5.5,3.5,5.5,3.5,5.5,2.0,9.0,False,True
716734,2023-09-03,2023,CHW,DET,0,2,2,0,1,5,4.0,2,3,Guaranteed Rate Field,100,100,90.9,16.1,0,9.5,5.5,3.5,5.5,3.5,5.5,2.0,9.0,False,True
716733,2023-09-03,2023,STL,PIT,0,0,0,1,0,10,8.0,6,4,Busch Stadium,97,97,87.6,5.0,0,9.5,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716737,2023-09-03,2023,TEX,MIN,0,3,3,0,1,11,6.0,6,5,Globe Life Field,107,107,72.0,0.0,0,9.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716730,2023-09-03,2023,COL,TOR,0,0,0,1,0,12,10.0,5,7,Coors Field,117,117,89.3,5.1,0,12.0,6.5,4.5,6.5,4.5,6.5,2.0,11.0,False,False
716731,2023-09-03,2023,OAK,LAA,0,0,0,1,0,16,3.0,10,6,Oakland Coliseum,95,95,71.2,9.0,0,9.0,5.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716732,2023-09-03,2023,ARI,BAL,2,1,3,0,1,13,8.0,5,8,Chase Field,98,98,72.0,0.0,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716728,2023-09-03,2023,SDP,SFG,0,3,3,0,1,4,4.0,4,0,Petco Park,95,95,73.9,12.3,0,7.5,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
716729,2023-09-03,2023,CLE,TBR,0,0,0,1,0,8,4.0,2,6,Progressive Field,98,98,80.6,9.6,0,9.5,5.5,4.5,5.5,4.5,5.5,1.0,10.0,False,False
716725,2023-09-03,2023,LAD,ATL,0,0,0,1,0,4,2.0,3,1,Dodger Stadium,95,95,76.3,10.2,0,9.0,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716735,2023-09-03,2023,HOU,NYY,0,1,1,0,1,7,1.0,1,6,Minute Maid Park,100,100,72.0,0.0,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716681,2023-09-04,2023,KCR,CHW,0,1,1,0,1,13,12.0,12,1,Kauffman Stadium,100,100,92.6,12.8,0,9.5,5.5,5.5,4.5,4.5,5.5,1.0,10.0,False,False
716723,2023-09-04,2023,CHC,SFG,0,0,0,1,0,5,1.0,5,0,Wrigley Field,103,103,87.4,9.8,0,9.0,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716724,2023-09-04,2023,TEX,HOU,0,2,2,0,1,19,7.0,6,13,Globe Life Field,107,107,72.0,0.0,0,9.5,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716726,2023-09-04,2023,OAK,TOR,0,0,0,1,0,11,4.0,5,6,Oakland Coliseum,95,95,69.3,7.5,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716721,2023-09-04,2023,ARI,COL,0,0,0,1,0,6,5.0,4,2,Chase Field,98,98,72.0,0.0,0,8.5,4.5,4.5,3.5,3.5,4.5,1.0,8.0,False,True
716727,2023-09-04,2023,CIN,SEA,0,2,2,0,1,9,7.0,6,3,Great American Ball Park,107,107,91.9,5.4,0,10.5,5.5,4.5,5.5,4.5,5.5,1.0,10.0,False,False
716722,2023-09-04,2023,TBR,BOS,0,3,3,0,1,10,4.0,3,7,Tropicana Field,97,97,72.0,0.0,1,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
716719,2023-09-04,2023,CLE,MIN,1,0,1,0,1,26,10.0,6,20,Progressive Field,98,98,79.6,5.2,0,8.0,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716718,2023-09-04,2023,PIT,MIL,0,0,0,1,0,6,6.0,4,2,PNC Park,101,101,89.2,6.8,0,8.5,4.5,3.5,4.5,3.5,4.5,1.0,8.0,False,True
716720,2023-09-04,2023,SDP,PHI,3,1,4,0,1,16,13.0,7,9,Petco Park,95,95,72.5,10.1,0,9.0,5.5,4.5,4.5,4.5,4.5,0.0,9.0,False,False
716713,2023-09-04,2023,LAA,BAL,0,0,0,1,0,9,5.0,3,6,Angel Stadium,97,97,73.2,4.3,0,9.0,4.5,3.5,5.5,3.5,5.5,2.0,9.0,False,True
716717,2023-09-05,2023,CLE,MIN,2,0,2,0,1,11,5.0,3,8,Progressive Field,98,98,81.5,5.1,0,8.0,4.5,3.5,3.5,3.5,3.5,0.0,7.0,True,True
