game_id,game_date,home_team,away_team,model_total,market_total,actual_total,model_edge,model_error,market_error
2024021279,2025-04-13,CAR,TOR,6.055975731376135,5.5,5,0.5559757313761349,1.0559757313761349,0.5
2024020051,2024-10-15,CBJ,FLA,5.882099685576491,6.5,7,-0.6179003144235091,-1.1179003144235091,-0.5
2024020067,2024-10-17,CBJ,BUF,5.9412232124250295,6.5,10,-0.5587767875749705,-4.0587767875749705,-3.5
2024020083,2024-10-19,CBJ,MIN,5.850014302313038,6.5,4,-0.6499856976869616,1.8500143023130384,2.5
2024020097,2024-10-22,CBJ,TOR,5.796295151021852,6.5,8,-0.7037048489781483,-2.2037048489781483,-1.5
2024020142,2024-10-28,CBJ,EDM,5.958981391200794,6.5,7,-0.5410186087992059,-1.041018608799206,-0.5
2024020155,2024-10-30,CBJ,NYI,5.7886019273448595,6.5,2,-0.7113980726551405,3.7886019273448595,4.5
2024020171,2024-11-01,CBJ,WPG,6.249614424383129,6.0,8,0.24961442438312886,-1.7503855756168711,-2.0
2024020267,2024-11-15,CBJ,PIT,5.386550720762517,6.5,8,-1.113449279237483,-2.613449279237483,-1.5
2024020311,2024-11-21,CBJ,TBL,5.916756592699669,6.5,13,-0.5832434073003308,-7.083243407300331,-6.5
2024020328,2024-11-23,CBJ,CAR,6.122930251784056,6.5,9,-0.37706974821594397,-2.877069748215944,-2.5
2024020355,2024-11-27,CBJ,MTL,5.998412372803445,6.5,7,-0.5015876271965549,-1.001587627196555,-0.5
2024020368,2024-11-29,CBJ,CGY,5.714495295400243,6.5,7,-0.7855047045997567,-1.2855047045997567,-0.5
2024020449,2024-12-10,CBJ,PHI,5.958519415460408,6.5,8,-0.5414805845395918,-2.041480584539592,-1.5
2024020463,2024-12-12,CBJ,WSH,6.304753271349956,6.5,3,-0.19524672865004433,3.3047532713499557,3.5
2024020481,2024-12-14,CBJ,ANA,6.094820225505525,6.0,7,0.09482022550552482,-0.9051797744944752,-1.0
2024020514,2024-12-19,CBJ,NJD,5.8075347150485115,6.5,6,-0.6924652849514885,-0.1924652849514885,0.5
2024020551,2024-12-23,CBJ,MTL,6.367355702454708,6.5,9,-0.1326442975452924,-2.6326442975452924,-2.5
2024020561,2024-12-27,CBJ,BOS,6.196395269737581,6.0,8,0.1963952697375806,-1.8036047302624194,-2.0
2024020594,2024-12-31,CBJ,CAR,5.624696963975278,6.5,7,-0.8753030360247216,-1.3753030360247216,-0.5
2024020606,2025-01-02,CBJ,DET,5.8969696490220365,6.5,9,-0.6030303509779635,-3.1030303509779635,-2.5
2024020625,2025-01-04,CBJ,STL,5.928325184612872,6.5,10,-0.5716748153871283,-4.071674815387128,-3.5
2024020660,2025-01-09,CBJ,SEA,6.105426034684946,6.5,8,-0.39457396531505395,-1.894573965315054,-1.5
2024020698,2025-01-14,CBJ,PHI,6.1777147770311815,6.5,5,-0.32228522296881845,1.1777147770311815,1.5
2024020711,2025-01-16,CBJ,SJS,6.215561224269096,6.5,5,-0.28443877573090415,1.2155612242690959,1.5
2024020782,2025-01-25,CBJ,LAK,5.378640102237947,5.5,5,-0.12135989776205314,0.37864010223794686,0.5
2024020865,2025-02-06,CBJ,UTA,5.2792862264799885,5.5,5,-0.22071377352001154,0.27928622647998846,0.5
2024020882,2025-02-08,CBJ,NYR,5.461452286973997,6.5,7,-1.038547713026003,-1.538547713026003,-0.5
2024020902,2025-02-22,CBJ,CHI,6.585431257827402,6.5,6,0.08543125782740191,0.5854312578274019,0.5
2024020924,2025-02-25,CBJ,DAL,6.050489610812553,6.5,10,-0.4495103891874468,-3.949510389187447,-3.5
2024020948,2025-03-01,CBJ,DET,5.982627847453235,6.5,8,-0.5173721525467654,-2.0173721525467654,-1.5
2024021045,2025-03-13,CBJ,VGK,5.6788057106922745,6.5,4,-0.8211942893077255,1.6788057106922745,2.5
2024021062,2025-03-15,CBJ,NYR,5.993294356638362,6.5,4,-0.5067056433616379,1.993294356638362,2.5
2024021075,2025-03-17,CBJ,NJD,5.808190020018278,6.5,3,-0.6918099799817217,2.8081900200182783,3.5
2024021093,2025-03-20,CBJ,FLA,5.404141149200272,5.5,1,-0.09585885079972822,4.404141149200272,4.5
2024021155,2025-03-28,CBJ,VAN,6.032160659848117,5.5,13,0.5321606598481168,-6.967839340151883,-7.5
2024021185,2025-04-01,CBJ,NSH,5.261648483786175,5.5,12,-0.23835151621382522,-6.738351516213825,-6.5
2024021199,2025-04-03,CBJ,COL,5.413290710952834,6.5,10,-1.0867092890471657,-4.586709289047166,-3.5
2024021239,2025-04-08,CBJ,OTT,5.847786007175128,6.5,7,-0.6522139928248718,-1.1522139928248718,-0.5
2024021253,2025-04-10,CBJ,BUF,6.9161338214178505,6.5,5,0.4161338214178505,1.9161338214178505,1.5
2024021270,2025-04-12,CBJ,WSH,6.2968197730407605,6.5,7,-0.20318022695923954,-0.7031802269592395,-0.5
2024021312,2025-04-17,CBJ,NYI,5.981916038621525,5.5,7,0.48191603862152466,-1.0180839613784753,-1.5
2024020035,2024-10-12,CGY,PHI,5.86818293361443,6.0,9,-0.13181706638556978,-3.13181706638557,-3.0
2024020055,2024-10-15,CGY,CHI,5.76850425238916,6.0,4,-0.23149574761083969,1.7685042523891603,2.0
2024020102,2024-10-22,CGY,PIT,6.671470481016439,6.5,7,0.17147048101643936,-0.32852951898356064,-0.5
2024020114,2024-10-24,CGY,CAR,5.996769522285542,6.0,6,-0.0032304777144576136,-0.0032304777144576136,0.0
2024020129,2024-10-26,CGY,WPG,6.40467221786367,6.0,8,0.4046722178636699,-1.59532778213633,-2.0
2024020173,2024-11-01,CGY,NJD,6.185419083647716,6.5,3,-0.31458091635228413,3.185419083647716,3.5
2024020190,2024-11-03,CGY,EDM,5.536403927443216,6.0,6,-0.4635960725567836,-0.4635960725567836,0.0
2024020242,2024-11-11,CGY,LAK,5.932868387133791,6.0,4,-0.06713161286620917,1.9328683871337908,2.0
2024020269,2024-11-15,CGY,NSH,5.474105380914175,6.0,2,-0.5258946190858254,3.4741053809141746,4.0
2024020299,2024-11-19,CGY,NYI,6.216266623265362,5.5,3,0.7162666232653621,3.216266623265362,2.5
2024020314,2024-11-21,CGY,NYR,5.6653090360943,6.0,5,-0.3346909639057003,0.6653090360942997,1.0
2024020319,2024-11-23,CGY,MIN,5.987503906420246,5.5,7,0.48750390642024577,-1.0124960935797542,-1.5
2024020404,2024-12-03,CGY,CBJ,6.370638602174207,6.5,3,-0.12936139782579303,3.370638602174207,3.5
2024020417,2024-12-05,CGY,STL,5.466976448204388,5.5,7,-0.033023551795611894,-1.533023551795612,-1.5
2024020470,2024-12-12,CGY,TBL,6.264349896605573,6.0,11,0.26434989660557306,-4.735650103394427,-5.0
2024020485,2024-12-14,CGY,FLA,6.3395018241410455,6.0,3,0.33950182414104546,3.3395018241410455,3.0
2024020504,2024-12-17,CGY,BOS,6.178505941503365,5.5,7,0.6785059415033654,-0.8214940584966346,-1.5
2024020517,2024-12-19,CGY,OTT,5.992632918285155,5.5,5,0.492632918285155,0.992632918285155,0.5
2024020529,2024-12-21,CGY,CHI,5.92283238683344,5.5,10,0.4228323868334396,-4.07716761316656,-4.5
2024020600,2024-12-31,CGY,VAN,5.887394237893197,5.5,4,0.38739423789319716,1.8873942378931972,1.5
2024020611,2025-01-02,CGY,UTA,5.969832090614615,5.5,8,0.46983209061461473,-2.0301679093853853,-2.5
2024020627,2025-01-04,CGY,NSH,5.87865860083841,7.5,5,-1.6213413991615901,0.8786586008384099,2.5
2024020681,2025-01-11,CGY,LAK,5.832626854383197,5.5,3,0.3326268543831974,2.8326268543831974,2.5
2024020767,2025-01-23,CGY,BUF,6.091023755551745,5.5,7,0.5910237555517446,-0.9089762444482554,-1.5
2024020804,2025-01-28,CGY,WSH,5.061095121333061,5.5,4,-0.43890487866693917,1.0610951213330608,1.5
2024020818,2025-01-30,CGY,ANA,5.737959902096753,5.5,5,0.23795990209675288,0.7379599020967529,0.5
2024020834,2025-02-01,CGY,DET,5.50389870086199,5.5,4,0.0038987008619901786,1.5038987008619902,1.5
2024020853,2025-02-04,CGY,TOR,5.649185811220244,5.5,9,0.149185811220244,-3.350814188779756,-3.5
2024020868,2025-02-06,CGY,COL,5.620892261034626,5.5,6,0.12089226103462636,-0.37910773896537364,-0.5
2024020887,2025-02-08,CGY,SEA,5.999015408449015,5.5,5,0.49901540844901504,0.999015408449015,0.5
2024020914,2025-02-23,CGY,SJS,6.884729210549809,5.5,5,1.3847292105498088,1.8847292105498088,0.5
2024021008,2025-03-08,CGY,MTL,6.057321289705122,5.5,1,0.5573212897051221,5.057321289705122,4.5
2024021037,2025-03-12,CGY,VAN,5.515507437695648,5.5,7,0.015507437695648107,-1.484492562304352,-1.5
2024021052,2025-03-14,CGY,COL,5.891921041160666,5.5,6,0.39192104116066595,-0.10807895883933405,-0.5
2024021137,2025-03-25,CGY,SEA,6.17552121287704,5.5,7,0.6755212128770403,-0.8244787871229597,-1.5
2024021150,2025-03-27,CGY,DAL,5.798492889490666,5.5,7,0.29849288949066644,-1.2015071105093336,-1.5
2024021203,2025-04-03,CGY,ANA,6.03797598281167,5.5,5,0.5379759828116697,1.0379759828116697,0.5
2024021220,2025-04-05,CGY,VGK,5.654090163590816,5.5,5,0.15409016359081562,0.6540901635908156,0.5
2024021264,2025-04-11,CGY,MIN,5.638123813073718,5.5,6,0.1381238130737179,-0.3618761869262821,-0.5
2024021283,2025-04-13,CGY,SJS,6.20022755786497,6.5,7,-0.29977244213502985,-0.7997724421350298,-0.5
2024021299,2025-04-15,CGY,VGK,5.554114492764819,5.5,9,0.05411449276481939,-3.4458855072351806,-3.5
2024020070,2024-10-17,CHI,SJS,5.4734697856377,6.0,6,-0.5265302143622996,-0.5265302143622996,0.0
2024020085,2024-10-19,CHI,BUF,6.248198675202412,6.0,6,0.24819867520241168,0.24819867520241168,0.0
2024020100,2024-10-22,CHI,VAN,6.105663333879515,6.0,9,0.10566333387951499,-2.894336666120485,-3.0
2024020120,2024-10-25,CHI,NSH,5.873647598991212,6.0,5,-0.12635240100878775,0.8736475989912122,1.0
2024020206,2024-11-06,CHI,DET,5.86502649325802,6.5,5,-0.6349735067419804,0.8650264932580196,1.5
2024020237,2024-11-10,CHI,MIN,6.346528012106848,6.0,3,0.34652801210684814,3.346528012106848,3.0
2024020298,2024-11-19,CHI,ANA,6.123544084398935,6.0,5,0.12354408439893483,1.1235440843989348,1.0
2024020313,2024-11-21,CHI,FLA,6.258393678035858,6.0,4,0.25839367803585844,2.2583936780358584,2.0
2024020357,2024-11-27,CHI,DAL,6.032932748035909,6.0,8,0.0329327480359094,-1.9670672519640906,-2.0
2024020390,2024-12-01,CHI,CBJ,6.07534337348774,6.0,9,0.07534337348773956,-2.9246566265122604,-3.0
2024020407,2024-12-04,CHI,BOS,5.29634672618525,5.5,6,-0.20365327381474962,-0.7036532738147496,-0.5
2024020427,2024-12-07,CHI,WPG,5.5261159958902155,5.5,6,0.026115995890215515,-0.4738840041097845,-0.5
2024020489,2024-12-15,CHI,NYI,6.551381459269914,5.5,8,1.0513814592699138,-1.4486185407300862,-2.5
2024020503,2024-12-17,CHI,WSH,5.70767968641454,6.0,5,-0.29232031358545996,0.70767968641454,1.0
2024020516,2024-12-19,CHI,SEA,5.973215852162989,5.5,4,0.4732158521629888,1.9732158521629888,1.5
2024020577,2024-12-29,CHI,DAL,5.782225136781932,6.0,6,-0.21777486321806805,-0.21777486321806805,0.0
2024020592,2024-12-31,CHI,STL,5.886823965643867,5.5,8,0.3868239656438668,-2.113176034356133,-2.5
2024020616,2025-01-03,CHI,MTL,6.38899484736347,5.5,6,0.8889948473634703,0.38899484736347034,-0.5
2024020632,2025-01-05,CHI,NYR,5.808003903881568,6.5,8,-0.6919960961184319,-2.191996096118432,-1.5
2024020651,2025-01-08,CHI,COL,6.260275649326921,6.5,4,-0.23972435067307885,2.260275649326921,2.5
2024020676,2025-01-11,CHI,EDM,6.358418992296427,6.5,7,-0.1415810077035733,-0.6415810077035733,-0.5
2024020690,2025-01-13,CHI,CGY,5.816072299611621,5.5,7,0.316072299611621,-1.183927700388379,-1.5
2024020732,2025-01-18,CHI,VGK,5.617685378116874,6.5,8,-0.8823146218831264,-2.3823146218831264,-1.5
2024020746,2025-01-20,CHI,CAR,5.9049583353112105,6.5,7,-0.5950416646887895,-1.0950416646887895,-0.5
2024020773,2025-01-24,CHI,TBL,6.24129046736123,6.5,7,-0.25870953263877006,-0.7587095326387701,-0.5
2024020792,2025-01-26,CHI,MIN,6.08249546579088,5.5,6,0.5824954657908803,0.0824954657908803,-0.5
2024020860,2025-02-05,CHI,EDM,5.991813612382479,6.5,7,-0.5081863876175214,-1.0081863876175214,-0.5
2024020873,2025-02-07,CHI,NSH,6.208533210661177,5.5,8,0.7085332106611766,-1.7914667893388234,-2.5
2024020912,2025-02-23,CHI,TOR,6.752417958741941,6.5,7,0.2524179587419413,-0.24758204125805872,-0.5
2024020972,2025-03-03,CHI,LAK,6.2318441190718055,5.5,6,0.7318441190718055,0.23184411907180547,-0.5
2024020984,2025-03-05,CHI,OTT,6.375435598796754,5.5,7,0.8754355987967539,-0.6245644012032461,-1.5
2024020999,2025-03-07,CHI,UTA,5.970474164772592,6.5,7,-0.5295258352274077,-1.0295258352274077,-0.5
2024021084,2025-03-18,CHI,SEA,6.262530067800638,5.5,8,0.7625300678006379,-1.737469932199362,-2.5
2024021098,2025-03-20,CHI,LAK,5.919049981015641,5.5,4,0.4190499810156414,1.9190499810156414,1.5
2024021118,2025-03-23,CHI,PHI,6.060408835337675,5.5,11,0.5604088353376753,-4.939591164662325,-5.5
2024021140,2025-03-26,CHI,NJD,5.859946092815251,5.5,8,0.35994609281525136,-2.1400539071847486,-2.5
2024021157,2025-03-28,CHI,VGK,5.878194002889008,6.5,8,-0.6218059971109922,-2.121805997110992,-1.5
2024021173,2025-03-30,CHI,UTA,6.27503289399275,6.5,7,-0.22496710600724956,-0.7249671060072496,-0.5
2024021195,2025-04-02,CHI,COL,6.191130558165988,6.5,5,-0.30886944183401166,1.1911305581659883,1.5
2024021227,2025-04-06,CHI,PIT,6.269274175471076,6.5,4,-0.23072582452892387,2.269274175471076,2.5
2024021271,2025-04-12,CHI,WPG,5.739744098416244,5.5,9,0.239744098416244,-3.260255901583756,-3.5
2024020034,2024-10-12,COL,CBJ,5.946321158487832,6.5,10,-0.5536788415121681,-4.053678841512168,-3.5
2024020047,2024-10-14,COL,NYI,5.84896673271415,6.5,8,-0.6510332672858503,-2.1510332672858503,-1.5
2024020059,2024-10-16,COL,BOS,6.028019910924444,6.5,8,-0.4719800890755561,-1.971980089075556,-1.5
2024020074,2024-10-18,COL,ANA,5.907695424908784,6.5,7,-0.5923045750912159,-1.092304575091216,-0.5
2024020139,2024-10-27,COL,OTT,6.081381374017351,6.5,9,-0.4186186259826492,-2.918618625982649,-2.5
2024020144,2024-10-28,COL,CHI,6.550647882965646,6.5,7,0.05064788296564604,-0.44935211703435396,-0.5
2024020157,2024-10-30,COL,TBL,6.4038510949397915,6.5,7,-0.09614890506020846,-0.5961489050602085,-0.5
2024020202,2024-11-05,COL,SEA,6.2839554685789825,6.5,9,-0.21604453142101754,-2.7160445314210175,-2.5
2024020233,2024-11-09,COL,CAR,6.242470268534977,6.5,10,-0.25752973146502267,-3.7575297314650227,-3.5
2024020243,2024-11-11,COL,NSH,5.659168067336193,6.5,5,-0.8408319326638072,0.6591680673361928,1.5
2024020255,2024-11-13,COL,LAK,5.8342199377226756,6.0,6,-0.16578006227732445,-0.16578006227732445,0.0
2024020268,2024-11-15,COL,WSH,6.3902161317849355,6.5,7,-0.10978386821506447,-0.6097838682150645,-0.5
2024020358,2024-11-27,COL,VGK,5.646886614399808,6.5,3,-0.8531133856001922,2.6468866143998078,3.5
2024020385,2024-11-30,COL,EDM,5.916953513268316,6.5,5,-0.5830464867316838,0.9169535132683162,1.5
2024020469,2024-12-12,COL,UTA,5.997609200399818,6.5,5,-0.5023907996001817,0.9976092003998183,1.5
2024020484,2024-12-14,COL,NSH,5.657441496629739,6.0,7,-0.3425585033702614,-1.3425585033702614,-1.0
2024020543,2024-12-22,COL,SEA,5.552684726816764,6.0,7,-0.4473152731832357,-1.4473152731832357,-1.0
2024020597,2024-12-31,COL,WPG,6.1413267862214465,6.0,7,0.14132678622144645,-0.8586732137785535,-1.0
2024020610,2025-01-02,COL,BUF,6.17841065224766,6.5,11,-0.32158934775234016,-4.82158934775234,-4.5
2024020626,2025-01-04,COL,MTL,6.157675520189756,6.5,3,-0.3423244798102436,3.1576755201897564,3.5
2024020639,2025-01-06,COL,FLA,5.430717781249933,6.5,4,-1.0692822187500672,1.4307177812499328,2.5
2024020703,2025-01-14,COL,NYR,5.7440619078123,6.5,5,-0.7559380921876997,0.7440619078123003,1.5
2024020718,2025-01-16,COL,EDM,5.515084816822271,5.5,7,0.01508481682227103,-1.484915183177729,-1.5
2024020724,2025-01-18,COL,DAL,5.88800694773351,5.5,9,0.3880069477335102,-3.11199305226649,-3.5
2024020741,2025-01-20,COL,MIN,6.352905420465704,5.5,4,0.8529054204657038,2.352905420465704,1.5
2024020759,2025-01-22,COL,WPG,5.492405060376276,5.5,5,-0.007594939623723818,0.4924050603762762,0.5
2024020824,2025-01-31,COL,STL,5.866754609560845,5.5,5,0.3667546095608447,0.8667546095608447,0.5
2024020836,2025-02-02,COL,PHI,5.3778098121987945,5.5,2,-0.1221901878012055,3.3778098121987945,3.5
2024020931,2025-02-26,COL,NJD,5.672431322010425,5.5,6,0.172431322010425,-0.327568677989575,-0.5
2024020947,2025-02-28,COL,MIN,5.352105421295101,5.5,7,-0.14789457870489908,-1.647894578704899,-1.5
2024020980,2025-03-04,COL,PIT,6.001430045509416,6.5,5,-0.49856995449058417,1.0014300455094158,1.5
2024020996,2025-03-06,COL,SJS,5.971214143043447,6.5,10,-0.5287858569565529,-4.028785856956553,-3.5
2024021007,2025-03-08,COL,TOR,6.039421699289646,6.5,11,-0.4605783007103543,-4.960578300710354,-4.5
2024021023,2025-03-10,COL,CHI,6.464317708427789,6.5,3,-0.035682291572211255,3.4643177084277887,3.5
2024021067,2025-03-16,COL,DAL,5.905700015476909,5.5,7,0.40570001547690904,-1.094299984523091,-1.5
2024021136,2025-03-25,COL,DET,5.395997852207804,6.5,7,-1.1040021477921957,-1.6040021477921957,-0.5
2024021149,2025-03-27,COL,LAK,5.706648539044064,5.5,4,0.206648539044064,1.706648539044064,1.5
2024021161,2025-03-29,COL,STL,5.558425365113559,5.5,3,0.05842536511355867,2.5584253651135587,2.5
2024021180,2025-03-31,COL,CGY,5.645246989034973,5.5,5,0.14524698903497324,0.6452469890349732,0.5
2024021244,2025-04-08,COL,VGK,5.9435794291206285,6.5,5,-0.5564205708793715,0.9435794291206285,1.5
2024021256,2025-04-10,COL,VAN,5.8426184142562025,5.5,5,0.34261841425620254,0.8426184142562025,0.5
2024020032,2024-10-12,DAL,NYI,6.164632092612917,6.0,3,0.16463209261291656,3.1646320926129166,3.0
2024020039,2024-10-13,DAL,SEA,6.135537119415465,6.0,2,0.1355371194154653,4.135537119415465,4.0
2024020054,2024-10-15,DAL,SJS,5.434208630661717,6.0,5,-0.5657913693382826,0.43420863066171744,1.0
2024020077,2024-10-19,DAL,EDM,5.477234811161274,6.0,5,-0.5227651888387257,0.4772348111612743,1.0
2024020132,2024-10-26,DAL,CHI,5.639803129726124,6.0,6,-0.36019687027387626,-0.36019687027387626,0.0
2024020168,2024-11-01,DAL,FLA,5.853577242300897,6.0,10,-0.14642275769910285,-4.146422757699103,-4.0
2024020216,2024-11-07,DAL,CHI,5.886518089567171,6.0,4,-0.11348191043282885,1.8865180895671712,2.0
2024020262,2024-11-14,DAL,BOS,5.790102627693738,6.0,9,-0.20989737230626204,-3.209897372306262,-3.0
2024020291,2024-11-18,DAL,ANA,6.1952150764857645,6.0,6,0.19521507648576453,0.19521507648576453,0.0
2024020303,2024-11-20,DAL,SJS,5.846814098624993,6.0,7,-0.1531859013750072,-1.1531859013750072,-1.0
2024020373,2024-11-29,DAL,COL,5.862517944025265,6.5,8,-0.6374820559747354,-2.1374820559747354,-1.5
2024020391,2024-12-01,DAL,WPG,5.647519686178419,6.0,4,-0.35248031382158107,1.647519686178419,2.0
2024020442,2024-12-08,DAL,CGY,5.685654381272932,6.0,8,-0.3143456187270681,-2.314345618727068,-2.0
2024020466,2024-12-12,DAL,NSH,5.814212952567701,6.0,5,-0.18578704743229935,0.8142129525677007,1.0
2024020483,2024-12-14,DAL,STL,5.937993608579202,6.0,3,-0.062006391420798224,2.9379936085792018,3.0
2024020494,2024-12-16,DAL,WSH,5.969243286484664,6.0,4,-0.03075671351533593,1.969243286484664,2.0
2024020508,2024-12-18,DAL,TOR,5.594703408956254,6.0,8,-0.40529659104374627,-2.4052965910437463,-2.0
2024020525,2024-12-20,DAL,NYR,5.51309792931737,6.0,4,-0.48690207068263014,1.5130979293173699,2.0
2024020563,2024-12-27,DAL,MIN,6.0130407595090745,6.0,5,0.013040759509074462,1.0130407595090745,1.0
2024020595,2024-12-31,DAL,BUF,6.3822762989067385,6.0,6,0.38227629890673853,0.38227629890673853,0.0
2024020608,2025-01-02,DAL,OTT,5.837824567270648,5.5,6,0.3378245672706477,-0.1621754327293523,-0.5
2024020628,2025-01-04,DAL,UTA,5.5259657095891495,6.5,5,-0.9740342904108505,0.5259657095891495,1.5
2024020715,2025-01-16,DAL,MTL,5.867477730809331,5.5,4,0.3674777308093313,1.8674777308093313,1.5
2024020739,2025-01-19,DAL,DET,6.3592430638973205,5.5,5,0.8592430638973205,1.3592430638973205,0.5
2024020753,2025-01-21,DAL,CAR,5.127823090262264,5.5,3,-0.3721769097377363,2.1278230902622637,2.5
2024020774,2025-01-24,DAL,VGK,5.0352271970289095,5.5,7,-0.46477280297109047,-1.9647728029710905,-1.5
2024020823,2025-01-31,DAL,VAN,5.60533078947496,5.5,8,0.10533078947496044,-2.3946692105250396,-2.5
2024020840,2025-02-02,DAL,CBJ,5.8908102946854495,5.5,8,0.3908102946854495,-2.1091897053145505,-2.5
2024020946,2025-02-28,DAL,LAK,5.63096913775081,5.5,8,0.1309691377508102,-2.36903086224919,-2.5
2024020964,2025-03-02,DAL,STL,6.15709874701397,5.5,9,0.6570987470139702,-2.84290125298603,-3.5
2024020979,2025-03-04,DAL,NJD,6.117084026439521,5.5,7,0.617084026439521,-0.882915973560479,-1.5
2024020994,2025-03-06,DAL,CGY,5.822512310368561,5.5,5,0.32251231036856076,0.8225123103685608,0.5
2024021083,2025-03-18,DAL,ANA,6.239002149825186,5.5,7,0.7390021498251862,-0.7609978501748138,-1.5
2024021097,2025-03-20,DAL,TBL,6.002668728567321,5.5,5,0.502668728567321,1.002668728567321,0.5
2024021105,2025-03-22,DAL,PHI,5.6663897271167,5.5,5,0.16638972711669986,0.6663897271166999,0.5
2024021127,2025-03-24,DAL,MIN,5.433313258972309,5.5,3,-0.06668674102769057,2.4333132589723094,2.5
2024021201,2025-04-03,DAL,NSH,5.895615892505005,5.5,6,0.3956158925050053,-0.10438410749499472,-0.5
2024021211,2025-04-05,DAL,PIT,6.691290393439466,6.5,8,0.1912903934394663,-1.3087096065605337,-1.5
2024021242,2025-04-08,DAL,VAN,6.093330182596526,5.5,11,0.5933301825965263,-4.906669817403474,-5.5
2024021255,2025-04-10,DAL,WPG,5.711099351007883,5.5,4,0.21109935100788313,1.7110993510078831,1.5
2024021272,2025-04-12,DAL,UTA,6.12811053964343,5.5,8,0.6281105396434299,-1.8718894603565701,-2.5
2024020014,2024-10-10,DET,PIT,5.9721837410471315,6.5,9,-0.5278162589528685,-3.0278162589528685,-2.5
2024020028,2024-10-12,DET,NSH,6.067132976773508,6.5,3,-0.43286702322649173,3.0671329767735083,3.5
2024020063,2024-10-17,DET,NYR,6.004572415443157,6.5,7,-0.4954275845568432,-0.9954275845568432,-0.5
2024020111,2024-10-24,DET,NJD,6.127065054677836,6.5,8,-0.3729349453221644,-1.8729349453221644,-1.5
2024020136,2024-10-27,DET,EDM,6.346316645520878,6.5,5,-0.15368335447912163,1.3463166455208784,1.5
2024020156,2024-10-30,DET,WPG,6.087099280611451,6.0,8,0.08709928061145078,-1.9129007193885492,-2.0
2024020179,2024-11-02,DET,BUF,6.199933374998281,6.5,3,-0.300066625001719,3.199933374998281,3.5
2024020228,2024-11-09,DET,NYR,6.683181579386356,6.5,4,0.18318157938635604,2.683181579386356,2.5
2024020308,2024-11-21,DET,NYI,6.023383310622799,6.0,3,0.023383310622799414,3.0233833106227994,3.0
2024020324,2024-11-23,DET,BOS,5.642387518895706,6.0,3,-0.3576124811042938,2.6423875188957062,3.0
2024020350,2024-11-27,DET,CGY,5.600925876056866,5.5,3,0.10092587605686631,2.6009258760568663,2.5
2024020365,2024-11-29,DET,NJD,5.366178224162242,6.0,9,-0.6338217758377578,-3.633821775837758,-3.0
2024020388,2024-12-01,DET,VAN,5.823324667192814,6.0,9,-0.17667533280718573,-3.1766753328071857,-3.0
2024020432,2024-12-07,DET,COL,5.852823349023989,6.5,3,-0.6471766509760108,2.852823349023989,3.5
2024020479,2024-12-14,DET,TOR,6.079717032715479,6.0,6,0.07971703271547881,0.07971703271547881,0.0
2024020507,2024-12-18,DET,PHI,6.122824340507847,6.0,10,0.1228243405078473,-3.8771756594921527,-4.0
2024020522,2024-12-20,DET,MTL,6.028682160181132,6.0,7,0.028682160181132232,-0.9713178398188678,-1.0
2024020548,2024-12-23,DET,STL,5.37669298622479,5.5,4,-0.12330701377520992,1.37669298622479,1.5
2024020559,2024-12-27,DET,TOR,6.105374192248439,6.0,7,0.1053741922484388,-0.8946258077515612,-1.0
2024020579,2024-12-29,DET,WSH,5.7136756407987335,6.0,6,-0.28632435920126653,-0.28632435920126653,0.0
2024020593,2024-12-31,DET,PIT,6.570002070303326,6.5,6,0.07000207030332639,0.5700020703033264,0.5
2024020642,2025-01-07,DET,OTT,5.844647495953035,5.5,5,0.34464749595303523,0.8446474959530352,0.5
2024020664,2025-01-10,DET,CHI,5.936728827243044,5.5,8,0.4367288272430443,-2.0632711727569557,-2.5
2024020684,2025-01-12,DET,SEA,5.894013919143071,5.5,8,0.39401391914307116,-2.105986080856929,-2.5
2024020694,2025-01-14,DET,SJS,6.102743851624762,6.5,9,-0.3972561483752379,-2.897256148375238,-2.5
2024020762,2025-01-23,DET,MTL,5.851372880887023,5.5,6,0.35137288088702334,-0.14862711911297666,-0.5
2024020781,2025-01-25,DET,TBL,5.432738518460999,6.5,2,-1.067261481539001,3.432738518460999,4.5
2024020794,2025-01-27,DET,LAK,5.229751071162543,5.5,7,-0.2702489288374572,-1.7702489288374572,-1.5
2024020877,2025-02-08,DET,TBL,5.9463660348086655,6.5,9,-0.5536339651913345,-3.0536339651913345,-2.5
2024020894,2025-02-22,DET,MIN,6.517596820724309,5.5,7,1.0175968207243091,-0.4824031792756909,-1.5
2024020908,2025-02-23,DET,ANA,6.653876078490885,5.5,9,1.1538760784908852,-2.3461239215091148,-3.5
2024020935,2025-02-27,DET,CBJ,5.949943227291277,6.5,7,-0.5500567727087233,-1.0500567727087233,-0.5
2024020975,2025-03-04,DET,CAR,6.276716601768966,6.5,3,-0.22328339823103427,3.2767166017689657,3.5
2024020988,2025-03-06,DET,UTA,6.030271945766062,6.5,6,-0.46972805423393815,0.030271945766061847,0.5
2024021036,2025-03-12,DET,BUF,6.410795727079739,6.5,10,-0.08920427292026112,-3.589204272920261,-3.5
2024021066,2025-03-16,DET,VGK,5.936374443990505,6.5,3,-0.5636255560094954,2.9363744439905046,3.5
2024021144,2025-03-27,DET,OTT,5.912189164371701,5.5,7,0.41218916437170083,-1.0878108356282992,-1.5
