game_pk,date,season,split,signal,combined_value,home_team,away_team,closing_total,under_price,actual_total,result
662920,2022-05-02,2022,DISC,ADJ_K_RATE,0.007126304523857714,HOU,SEA,9.0,-120.0,3,WIN
661472,2022-09-17,2022,DISC,ADJ_K_RATE,0.014979704736183822,ATL,PHI,8.0,-125.0,7,WIN
747027,2024-06-11,2024,VAL,ADJ_K_RATE,0.01673499495701905,BAL,ATL,7.5,-105.0,4,WIN
746996,2024-08-24,2024,VAL,ADJ_K_RATE,0.030731341044762595,BAL,HOU,8.0,-105.0,5,WIN
745737,2024-06-07,2024,VAL,ADJ_K_RATE,0.005241478884627809,NYY,LAD,9.0,-112.0,3,WIN
663400,2022-05-28,2022,DISC,ADJ_K_RATE,0.025788192350205574,LAA,TOR,8.5,-115.0,11,LOSS
663412,2022-06-11,2022,DISC,ADJ_K_RATE,0.007111005437919333,LAA,NYM,8.5,100.0,17,LOSS
718571,2023-04-15,2023,DISC,ADJ_K_RATE,0.007565461001568626,DET,SFG,8.5,100.0,13,LOSS
717834,2023-06-09,2023,DISC,ADJ_K_RATE,0.00641876228059152,DET,ARI,8.0,-105.0,17,LOSS
745020,2024-04-27,2024,VAL,ADJ_K_RATE,0.011788147437790294,TEX,CIN,8.5,-118.0,12,LOSS
745008,2024-06-07,2024,VAL,ADJ_K_RATE,0.00442596563491412,TEX,SFG,8.0,-118.0,7,WIN
776712,2025-08-16,2025,OOS,ADJ_K_RATE,0.03421971518641999,KCR,CHW,9.5,-116.0,8,WIN
661723,2022-07-03,2022,DISC,ADJ_K_RATE,0.00627570692505116,TOR,TBR,8.5,-105.0,10,LOSS
661770,2022-09-14,2022,DISC,ADJ_K_RATE,0.019019618365060026,TOR,TBR,7.5,-120.0,6,WIN
745678,2024-04-03,2024,VAL,ADJ_K_RATE,0.06416694895226051,OAK,BOS,8.0,-112.0,1,WIN
661580,2022-06-28,2022,DISC,ADJ_K_RATE,0.09859919806320493,PHI,ATL,7.5,-110.0,8,LOSS
661630,2022-07-03,2022,DISC,ADJ_K_RATE,0.02347404095940829,PHI,STL,8.0,-115.0,4,WIN
661553,2022-08-09,2022,DISC,ADJ_K_RATE,0.0392447215363694,PHI,MIA,7.5,-110.0,5,WIN
661588,2022-09-21,2022,DISC,ADJ_K_RATE,0.023264023982301346,PHI,TOR,8.5,-115.0,7,WIN
718685,2023-04-07,2023,DISC,ADJ_K_RATE,0.0732239806515839,PHI,CIN,7.5,-115.0,7,WIN
718609,2023-04-12,2023,DISC,ADJ_K_RATE,0.05498425182783381,PHI,MIA,8.5,100.0,5,WIN
718301,2023-05-05,2023,DISC,ADJ_K_RATE,0.010799802070365398,PHI,BOS,8.0,-105.0,8,PUSH
718233,2023-05-10,2023,DISC,ADJ_K_RATE,0.09600601861435419,PHI,TOR,8.0,100.0,3,WIN
717543,2023-07-01,2023,DISC,ADJ_K_RATE,0.0243433758811058,PHI,WSN,8.5,-105.0,23,LOSS
717387,2023-07-16,2023,DISC,ADJ_K_RATE,0.01747573296437434,PHI,SDP,8.5,100.0,13,LOSS
716618,2023-09-12,2023,DISC,ADJ_K_RATE,0.10637940248861588,PHI,ATL,8.5,-110.0,13,LOSS
745604,2024-03-29,2024,VAL,ADJ_K_RATE,0.02514858934657114,PHI,ATL,7.0,-105.0,12,LOSS
745573,2024-05-23,2024,VAL,ADJ_K_RATE,0.0073108614837051195,PHI,TEX,8.0,-105.0,7,WIN
745569,2024-06-03,2024,VAL,ADJ_K_RATE,0.06905745608733946,PHI,MIL,8.5,-115.0,4,WIN
745547,2024-07-29,2024,VAL,ADJ_K_RATE,0.05997567863422014,PHI,NYY,9.0,-120.0,18,LOSS
745538,2024-08-26,2024,VAL,ADJ_K_RATE,0.02458154650078212,PHI,HOU,8.0,-115.0,5,WIN
745532,2024-08-31,2024,VAL,ADJ_K_RATE,0.014894821210476578,PHI,ATL,7.5,-102.0,3,WIN
745525,2024-09-11,2024,VAL,ADJ_K_RATE,0.004920779487023,PHI,TBR,7.5,-122.0,5,WIN
778482,2025-04-02,2025,OOS,ADJ_K_RATE,0.043273292153320944,PHI,COL,7.0,100.0,6,WIN
778131,2025-04-29,2025,OOS,ADJ_K_RATE,0.0877780861827625,PHI,WSN,8.5,-115.0,13,LOSS
777894,2025-05-17,2025,OOS,ADJ_K_RATE,0.0023578137754349804,PHI,PIT,8.5,-102.0,7,WIN
777578,2025-06-09,2025,OOS,ADJ_K_RATE,0.016005555471506058,PHI,CHC,7.5,-106.0,7,WIN
777499,2025-06-15,2025,OOS,ADJ_K_RATE,0.02737812477775239,PHI,TOR,7.0,-108.0,15,LOSS
777306,2025-06-30,2025,OOS,ADJ_K_RATE,0.029016943240038097,PHI,SDP,9.0,-123.0,4,WIN
777217,2025-07-06,2025,OOS,ADJ_K_RATE,0.01479818538100107,PHI,CIN,9.0,-105.0,4,WIN
777063,2025-07-21,2025,OOS,ADJ_K_RATE,0.010043133829868843,PHI,BOS,8.0,-113.0,5,WIN
776912,2025-08-02,2025,OOS,ADJ_K_RATE,0.10001942694222538,PHI,DET,6.5,-111.0,12,LOSS
717668,2023-06-21,2023,DISC,ADJ_K_RATE,0.015095396751239205,DET,KCR,8.5,-105.0,13,LOSS
746601,2024-08-13,2024,VAL,ADJ_K_RATE,0.04165394910509174,CLE,CHC,9.0,-112.0,3,WIN
746595,2024-08-25,2024,VAL,ADJ_K_RATE,0.05421942702434581,CLE,TEX,8.0,-105.0,6,WIN
746588,2024-09-16,2024,VAL,ADJ_K_RATE,0.038248231639055115,CLE,MIN,7.5,-115.0,7,WIN
776691,2025-08-19,2025,OOS,ADJ_K_RATE,0.020372679391283042,CHC,MIL,7.0,-111.0,10,LOSS
662501,2022-06-16,2022,DISC,ADJ_K_RATE,0.007270906940729835,WSN,PHI,9.0,-105.0,11,LOSS
662474,2022-08-01,2022,DISC,ADJ_K_RATE,0.011021849656347591,WSN,NYM,8.5,-110.0,10,LOSS
744836,2024-07-05,2024,VAL,ADJ_K_RATE,0.002716526227929413,WSN,STL,9.0,-122.0,13,LOSS
744827,2024-07-25,2024,VAL,ADJ_K_RATE,0.06410195555203714,WSN,SDP,9.0,-120.0,3,WIN
777697,2025-05-31,2025,OOS,ADJ_K_RATE,0.04126066877233446,TEX,STL,8.5,-105.0,2,WIN
776800,2025-08-10,2025,OOS,ADJ_K_RATE,0.04801103108217142,TEX,PHI,7.5,-117.0,6,WIN
662654,2022-08-06,2022,DISC,ADJ_K_RATE,0.05814617095798178,LAD,SDP,8.5,100.0,11,LOSS
662602,2022-09-05,2022,DISC,ADJ_K_RATE,0.04584273644121559,LAD,SFG,8.0,-105.0,11,LOSS
662585,2022-09-23,2022,DISC,ADJ_K_RATE,0.036568928964491126,LAD,STL,8.0,-110.0,11,LOSS
718709,2023-04-04,2023,DISC,ADJ_K_RATE,0.05672812151189407,TEX,BAL,8.5,-110.0,9,LOSS
716950,2023-08-18,2023,DISC,ADJ_K_RATE,0.033744010825843614,TEX,MIL,8.0,-108.0,17,LOSS
745002,2024-06-19,2024,VAL,ADJ_K_RATE,0.04343363368903657,TEX,NYM,8.5,-115.0,8,WIN
744995,2024-07-06,2024,VAL,ADJ_K_RATE,0.07966705849646333,TEX,TBR,8.0,-115.0,7,WIN
744991,2024-07-21,2024,VAL,ADJ_K_RATE,0.007540461477951389,TEX,BAL,8.5,100.0,5,WIN
744973,2024-08-21,2024,VAL,ADJ_K_RATE,0.06503917823767522,TEX,PIT,8.5,-115.0,1,WIN
744968,2024-09-03,2024,VAL,ADJ_K_RATE,0.018040582103497547,TEX,NYY,9.0,-120.0,11,LOSS
744955,2024-09-22,2024,VAL,ADJ_K_RATE,0.01688871316079769,TEX,SEA,7.5,-105.0,11,LOSS
778135,2025-04-29,2025,OOS,ADJ_K_RATE,0.01060689056430747,PIT,CHC,8.5,-112.0,9,LOSS
718697,2023-04-05,2023,DISC,ADJ_K_RATE,0.026163585010132356,STL,ATL,9.0,-105.0,7,WIN
718320,2023-05-03,2023,DISC,ADJ_K_RATE,0.028597993382579574,STL,LAA,7.5,100.0,10,LOSS
717374,2023-07-17,2023,DISC,ADJ_K_RATE,0.030622403896293855,STL,MIA,8.5,-120.0,10,LOSS
745194,2024-04-08,2024,VAL,ADJ_K_RATE,0.014918883012202178,STL,PHI,9.0,-120.0,8,WIN
745170,2024-06-11,2024,VAL,ADJ_K_RATE,0.01853012298649985,STL,PIT,7.5,-122.0,3,WIN
745124,2024-09-21,2024,VAL,ADJ_K_RATE,0.027496579707877306,STL,CLE,7.5,-105.0,11,LOSS
777167,2025-07-10,2025,OOS,ADJ_K_RATE,0.014023362893051044,STL,WSN,9.0,-115.0,9,PUSH
777005,2025-07-25,2025,OOS,ADJ_K_RATE,0.0013573226643464695,STL,SDP,8.5,105.0,3,WIN
717948,2023-05-31,2023,DISC,ADJ_K_RATE,0.03387640111681436,BOS,CIN,10.5,-115.0,9,WIN
717794,2023-06-12,2023,DISC,ADJ_K_RATE,0.008685952549633377,BOS,COL,10.0,-120.0,7,WIN
717309,2023-07-22,2023,DISC,ADJ_K_RATE,0.0006337633219696027,BOS,NYM,9.0,100.0,14,LOSS
746129,2024-07-06,2024,VAL,ADJ_K_RATE,0.027762136431086177,LAD,MIL,8.5,-102.0,8,WIN
718777,2023-03-30,2023,DISC,ADJ_K_RATE,0.06051040953027662,CHC,MIL,6.5,105.0,4,WIN
718606,2023-04-12,2023,DISC,ADJ_K_RATE,0.012483253760444988,CHC,SEA,11.0,-115.0,7,WIN
718038,2023-05-24,2023,DISC,ADJ_K_RATE,0.0013956097853567648,CHC,NYM,7.0,-120.0,6,WIN
661741,2022-06-19,2022,DISC,ADJ_K_RATE,0.08492224505070099,TOR,NYY,9.0,-115.0,19,LOSS
718420,2023-04-26,2023,DISC,ADJ_K_RATE,0.010841772200015119,TOR,CHW,9.5,-105.0,8,WIN
716990,2023-08-15,2023,DISC,ADJ_K_RATE,0.017456078072838388,TOR,PHI,7.5,-102.0,3,WIN
716392,2023-09-29,2023,DISC,ADJ_K_RATE,0.04011107222596912,TOR,TBR,7.5,100.0,15,LOSS
744950,2024-04-10,2024,VAL,ADJ_K_RATE,0.0012017339084200995,TOR,SEA,8.0,-102.0,7,WIN
744946,2024-04-27,2024,VAL,ADJ_K_RATE,0.09428371249378778,TOR,LAD,7.5,-110.0,6,WIN
744936,2024-05-21,2024,VAL,ADJ_K_RATE,0.0770944215529025,TOR,CHW,7.0,-115.0,5,WIN
744918,2024-06-17,2024,VAL,ADJ_K_RATE,0.02688268358263624,TOR,BOS,7.5,-102.0,10,LOSS
744915,2024-07-03,2024,VAL,ADJ_K_RATE,0.02271787620113575,TOR,HOU,8.5,-118.0,11,LOSS
744910,2024-07-20,2024,VAL,ADJ_K_RATE,0.05624637225581712,TOR,DET,8.0,-115.0,10,LOSS
744906,2024-07-26,2024,VAL,ADJ_K_RATE,0.06318345110063768,TOR,TEX,8.0,-105.0,11,LOSS
746348,2024-08-31,2024,VAL,ADJ_K_RATE,0.004591408583702272,HOU,KCR,7.5,-118.0,7,WIN
746341,2024-09-19,2024,VAL,ADJ_K_RATE,0.009740374454201006,HOU,LAA,8.5,-115.0,4,WIN
777728,2025-05-28,2025,OOS,ADJ_K_RATE,0.006017145870716478,LAA,NYY,8.5,102.0,1,WIN
777428,2025-06-20,2025,OOS,ADJ_K_RATE,0.05323291477592577,LAA,HOU,8.0,-112.0,5,WIN
777200,2025-07-07,2025,OOS,ADJ_K_RATE,0.0595269597925881,LAA,TEX,7.5,-112.0,11,LOSS
777131,2025-07-12,2025,OOS,ADJ_K_RATE,0.03974474346672455,LAA,ARI,8.5,100.0,15,LOSS
661824,2022-05-01,2022,DISC,ADJ_K_RATE,0.005727322518558509,TOR,HOU,7.5,-125.0,5,WIN
661797,2022-05-31,2022,DISC,ADJ_K_RATE,0.017781081092685145,TOR,CHW,7.5,-105.0,11,LOSS
661724,2022-07-02,2022,DISC,ADJ_K_RATE,0.0731054431877329,TOR,TBR,7.0,105.0,8,LOSS
661708,2022-08-14,2022,DISC,ADJ_K_RATE,0.04496524480926062,TOR,CLE,7.0,100.0,9,LOSS
661822,2022-09-15,2022,DISC,ADJ_K_RATE,0.018922680428464823,TOR,TBR,7.0,-110.0,11,LOSS
718157,2023-05-16,2023,DISC,ADJ_K_RATE,0.024430984842691687,TOR,NYY,8.0,-105.0,9,LOSS
718087,2023-05-21,2023,DISC,ADJ_K_RATE,0.0012259011590179739,TOR,BAL,8.5,100.0,11,LOSS
717871,2023-06-06,2023,DISC,ADJ_K_RATE,0.04890700292727663,TOR,HOU,8.0,-115.0,6,WIN
717805,2023-06-11,2023,DISC,ADJ_K_RATE,0.03589815480635556,TOR,MIN,7.5,-110.0,13,LOSS
717530,2023-07-02,2023,DISC,ADJ_K_RATE,0.030539745445759103,TOR,BOS,8.0,-110.0,9,LOSS
717235,2023-07-28,2023,DISC,ADJ_K_RATE,0.032452334030861445,TOR,LAA,8.5,-110.0,5,WIN
717150,2023-08-03,2023,DISC,ADJ_K_RATE,0.017009191503698957,TOR,BAL,8.0,-112.0,7,WIN
716967,2023-08-16,2023,DISC,ADJ_K_RATE,0.03943139425111315,TOR,PHI,8.0,-118.0,13,LOSS
716431,2023-09-26,2023,DISC,ADJ_K_RATE,0.134530824971493,TOR,NYY,7.0,-102.0,2,WIN
744947,2024-04-28,2024,VAL,ADJ_K_RATE,0.08083339395066286,TOR,LAD,8.5,-118.0,4,WIN
744930,2024-06-03,2024,VAL,ADJ_K_RATE,0.03939792755969321,TOR,BAL,7.5,-118.0,9,LOSS
777283,2025-07-01,2025,OOS,ADJ_K_RATE,0.003898133699469975,TOR,NYY,7.5,-109.0,17,LOSS
776757,2025-08-13,2025,OOS,ADJ_K_RATE,0.025755769424185938,TOR,CHC,8.5,-105.0,5,WIN
776145,2025-09-28,2025,OOS,ADJ_K_RATE,0.011696632248820865,TOR,TBR,7.5,-102.0,17,LOSS
661851,2022-06-22,2022,DISC,ADJ_K_RATE,0.03724747824188371,TEX,PHI,7.5,-110.0,6,WIN
661843,2022-07-08,2022,DISC,ADJ_K_RATE,0.00015102476521071037,TEX,MIN,7.5,-105.0,11,LOSS
661812,2022-07-13,2022,DISC,ADJ_K_RATE,0.051520492139734184,TEX,OAK,7.5,-120.0,7,WIN
718342,2023-05-02,2023,DISC,ADJ_K_RATE,0.016361033414497614,TEX,ARI,8.0,-115.0,10,LOSS
717922,2023-06-02,2023,DISC,ADJ_K_RATE,0.04125874065239411,TEX,SEA,8.0,100.0,2,WIN
717709,2023-06-18,2023,DISC,ADJ_K_RATE,0.0358510532582287,TEX,TOR,8.5,-110.0,18,LOSS
717554,2023-06-30,2023,DISC,ADJ_K_RATE,0.00687813974967505,TEX,HOU,9.0,-110.0,8,WIN
716737,2023-09-03,2023,DISC,ADJ_K_RATE,0.0020886278824942036,TEX,MIN,9.0,-118.0,11,LOSS
716507,2023-09-20,2023,DISC,ADJ_K_RATE,0.013271658332754333,TEX,BOS,9.0,-118.0,20,LOSS
745028,2024-04-24,2024,VAL,ADJ_K_RATE,0.02659142778402047,TEX,SEA,9.0,-120.0,6,WIN
745018,2024-04-30,2024,VAL,ADJ_K_RATE,0.06659758468712612,TEX,WSN,8.0,-102.0,8,PUSH
744985,2024-07-23,2024,VAL,ADJ_K_RATE,0.008301982409314665,TEX,CHW,7.0,-102.0,5,WIN
662189,2022-05-05,2022,DISC,ADJ_K_RATE,0.08140254367391281,SEA,TBR,7.0,-120.0,7,PUSH
662157,2022-05-10,2022,DISC,ADJ_K_RATE,0.0569000604950572,SEA,PHI,7.0,-120.0,9,LOSS
662133,2022-05-25,2022,DISC,ADJ_K_RATE,0.012410851340672081,SEA,OAK,7.0,-120.0,6,WIN
662162,2022-07-03,2022,DISC,ADJ_K_RATE,0.02434382120216295,SEA,OAK,6.5,-105.0,3,WIN
662147,2022-07-09,2022,DISC,ADJ_K_RATE,0.03359193837407483,SEA,TOR,7.5,-105.0,3,WIN
662145,2022-07-24,2022,DISC,ADJ_K_RATE,0.06575980951454144,SEA,HOU,7.0,-105.0,13,LOSS
662139,2022-08-28,2022,DISC,ADJ_K_RATE,0.046285368186060445,SEA,CLE,7.0,105.0,4,WIN
662136,2022-09-09,2022,DISC,ADJ_K_RATE,0.055998144618616616,SEA,ATL,7.0,100.0,10,LOSS
745301,2024-08-14,2024,VAL,ADJ_K_RATE,0.03978468435282861,SFG,ATL,7.5,-105.0,15,LOSS
745295,2024-08-20,2024,VAL,ADJ_K_RATE,0.018774887869954526,SFG,CHW,7.5,-105.0,5,WIN
778436,2025-04-05,2025,OOS,ADJ_K_RATE,0.025740092948408063,SFG,SEA,7.5,-115.0,5,WIN
778159,2025-04-26,2025,OOS,ADJ_K_RATE,0.02459797086306144,SFG,TEX,8.0,-115.0,5,WIN
777855,2025-05-19,2025,OOS,ADJ_K_RATE,0.0227771373577582,SFG,KCR,7.5,-122.0,4,WIN
777633,2025-06-05,2025,OOS,ADJ_K_RATE,0.08334636412263374,SFG,SDP,7.5,-120.0,5,WIN
777472,2025-06-17,2025,OOS,ADJ_K_RATE,0.020090207008143676,SFG,CLE,7.0,101.0,5,WIN
776394,2025-09-09,2025,OOS,ADJ_K_RATE,0.0033008434455146646,SFG,ARI,7.5,-115.0,8,LOSS
776325,2025-09-14,2025,OOS,ADJ_K_RATE,0.034288026100311376,SFG,LAD,7.5,-102.0,12,LOSS
661082,2022-07-17,2022,DISC,ADJ_K_RATE,0.038458786558369755,CHC,NYM,8.0,-115.0,5,WIN
661663,2022-08-28,2022,DISC,ADJ_K_RATE,0.0063647274182452585,MIN,SFG,8.5,-105.0,11,LOSS
663114,2022-08-22,2022,DISC,ADJ_K_RATE,0.0007613767419376491,CHC,STL,8.0,100.0,1,WIN
663167,2022-10-01,2022,DISC,ADJ_K_RATE,0.03872959009222378,CHC,CIN,6.5,-110.0,3,WIN
718407,2023-04-26,2023,DISC,ADJ_K_RATE,0.0024092660479513583,CHC,SDP,8.0,-120.0,8,PUSH
663402,2022-07-12,2022,DISC,ADJ_K_RATE,0.027340906295006684,LAA,HOU,8.0,-105.0,11,LOSS
661325,2022-06-23,2022,DISC,ADJ_K_RATE,0.005626012987674729,NYY,HOU,8.0,-105.0,13,LOSS
661253,2022-08-02,2022,DISC,ADJ_K_RATE,0.011346183985256445,NYY,SEA,8.5,-105.0,14,LOSS
718738,2023-04-02,2023,DISC,ADJ_K_RATE,0.03536968764429071,CHC,MIL,9.0,-120.0,14,LOSS
718240,2023-05-09,2023,DISC,ADJ_K_RATE,0.037292250580949246,CHC,STL,7.5,105.0,10,LOSS
716955,2023-08-18,2023,DISC,ADJ_K_RATE,0.011438014128419254,CHC,KCR,8.5,100.0,7,WIN
746822,2024-09-27,2024,VAL,ADJ_K_RATE,0.0006342953792881773,CHC,CIN,6.5,-115.0,1,WIN
778158,2025-04-27,2025,OOS,ADJ_K_RATE,0.02661166758924268,CHC,PHI,8.5,-112.0,4,WIN
661491,2022-05-13,2022,DISC,ADJ_K_RATE,0.03798471137800512,CHW,NYY,8.0,-115.0,14,LOSS
662438,2022-07-26,2022,DISC,ADJ_K_RATE,0.00755341051902564,NYM,NYY,8.0,-115.0,9,LOSS
717656,2023-06-23,2023,DISC,ADJ_K_RATE,0.007126673377958137,PHI,NYM,9.5,-115.0,6,WIN
717329,2023-07-20,2023,DISC,ADJ_K_RATE,0.033534917826499255,PHI,MIL,9.0,-120.0,4,WIN
717664,2023-09-11,2023,DISC,ADJ_K_RATE,0.005373584861886001,PHI,ATL,10.0,-110.0,18,LOSS
745576,2024-05-22,2024,VAL,ADJ_K_RATE,0.022566626407086555,PHI,TEX,10.0,-110.0,15,LOSS
745541,2024-08-28,2024,VAL,ADJ_K_RATE,0.015066707117697125,PHI,HOU,10.0,-112.0,10,PUSH
778429,2025-04-06,2025,OOS,ADJ_K_RATE,0.07581724660727515,WSN,ARI,7.5,-105.0,9,LOSS
661238,2022-08-22,2022,DISC,ADJ_K_RATE,0.0073708891721269675,NYY,NYM,7.5,-115.0,6,WIN
718487,2023-04-21,2023,DISC,ADJ_K_RATE,0.037827818070472696,NYY,TOR,8.5,-115.0,7,WIN
717652,2023-06-22,2023,DISC,ADJ_K_RATE,0.015849813917818124,NYY,SEA,7.5,-110.0,12,LOSS
717266,2023-07-25,2023,DISC,ADJ_K_RATE,0.009469593049085932,NYY,NYM,8.5,-110.0,12,LOSS
662382,2022-05-04,2022,DISC,ADJ_K_RATE,0.002780871529897186,OAK,TBR,7.0,-125.0,3,WIN
662412,2022-05-10,2022,DISC,ADJ_K_RATE,0.01977416606920549,OAK,DET,6.5,105.0,6,WIN
662376,2022-05-26,2022,DISC,ADJ_K_RATE,0.019796225369368307,OAK,TEX,7.0,-115.0,5,WIN
662367,2022-05-31,2022,DISC,ADJ_K_RATE,0.13696671898019042,OAK,HOU,6.5,100.0,4,WIN
662346,2022-07-26,2022,DISC,ADJ_K_RATE,0.043893229204345394,OAK,HOU,6.5,105.0,8,LOSS
661234,2022-09-09,2022,DISC,ADJ_K_RATE,0.04219001142537705,NYY,TBR,7.0,-105.0,6,WIN
746737,2024-03-28,2024,VAL,ADJ_K_RATE,0.0062731780732829985,CIN,WSN,9.5,-115.0,10,LOSS
746700,2024-06-22,2024,VAL,ADJ_K_RATE,0.0007582741122618745,CIN,BOS,9.5,-105.0,7,WIN
745935,2024-09-17,2024,VAL,ADJ_K_RATE,0.032868785944964785,MIL,PHI,7.0,102.0,6,WIN
745929,2024-09-22,2024,VAL,ADJ_K_RATE,0.00703964447797472,MIL,ARI,8.0,-102.0,19,LOSS
745930,2024-09-27,2024,VAL,ADJ_K_RATE,0.04664167197193282,MIL,NYM,7.5,-108.0,12,LOSS
777387,2025-06-24,2025,OOS,ADJ_K_RATE,0.10447000589576014,NYM,ATL,9.0,-115.0,11,LOSS
777241,2025-07-05,2025,OOS,ADJ_K_RATE,0.010920994143996813,NYM,NYY,8.5,102.0,18,LOSS
718318,2023-05-04,2023,DISC,ADJ_K_RATE,0.07533226500411443,DET,NYM,7.5,-105.0,2,WIN
718142,2023-05-17,2023,DISC,ADJ_K_RATE,0.010405656850932796,DET,PIT,7.5,-105.0,8,LOSS
717265,2023-07-25,2023,DISC,ADJ_K_RATE,0.04303826049756841,DET,LAA,8.5,100.0,13,LOSS
778515,2025-03-30,2025,OOS,ADJ_K_RATE,0.06270601744700383,ARI,CHC,9.0,100.0,16,LOSS
778364,2025-04-11,2025,OOS,ADJ_K_RATE,0.052501725751292,ARI,MIL,8.5,102.0,7,WIN
778199,2025-04-23,2025,OOS,ADJ_K_RATE,0.026203178599916457,ARI,TBR,9.0,-118.0,13,LOSS
777248,2025-07-04,2025,OOS,ADJ_K_RATE,0.03623185842048566,ARI,KCR,8.0,-103.0,12,LOSS
777040,2025-07-22,2025,OOS,ADJ_K_RATE,0.03929103921797831,ARI,HOU,8.5,-115.0,4,WIN
776230,2025-09-21,2025,OOS,ADJ_K_RATE,0.010085150611860397,ARI,PHI,9.0,-113.0,11,LOSS
717726,2023-06-17,2023,DISC,ADJ_K_RATE,0.005775714257360634,KCR,LAA,9.5,-105.0,19,LOSS
662428,2022-08-13,2022,DISC,ADJ_K_RATE,0.12236882521413162,NYM,PHI,6.0,100.0,1,WIN
662433,2022-08-25,2022,DISC,ADJ_K_RATE,0.08928966643420663,NYM,COL,7.0,100.0,4,WIN
662447,2022-08-31,2022,DISC,ADJ_K_RATE,0.05135074883250162,NYM,LAD,6.5,100.0,3,WIN
662402,2022-09-18,2022,DISC,ADJ_K_RATE,0.05831289659795775,NYM,PIT,7.0,-125.0,10,LOSS
718779,2023-03-30,2023,DISC,ADJ_K_RATE,0.14123114880457047,TEX,PHI,6.5,100.0,18,LOSS
718615,2023-04-11,2023,DISC,ADJ_K_RATE,0.10764936109686875,TEX,KCR,8.0,-115.0,13,LOSS
718453,2023-04-23,2023,DISC,ADJ_K_RATE,0.00855310026842445,TEX,OAK,7.0,105.0,7,PUSH
718388,2023-04-28,2023,DISC,ADJ_K_RATE,0.08002789560886087,TEX,NYY,7.0,-115.0,7,PUSH
744960,2024-09-20,2024,VAL,ADJ_K_RATE,0.01973794077189602,TEX,SEA,7.0,-110.0,10,LOSS
778438,2025-04-05,2025,OOS,ADJ_K_RATE,0.014411884261533689,TEX,TBR,7.5,-108.0,10,LOSS
778263,2025-04-18,2025,OOS,ADJ_K_RATE,0.02844025198506589,TEX,LAD,8.0,-112.0,3,WIN
778122,2025-04-29,2025,OOS,ADJ_K_RATE,0.004585105254197369,TEX,OAK,8.5,-115.0,17,LOSS
777910,2025-05-15,2025,OOS,ADJ_K_RATE,0.11829343946818979,TEX,HOU,7.0,-112.0,1,WIN
777759,2025-05-26,2025,OOS,ADJ_K_RATE,0.07200601306410405,TEX,TOR,7.0,-118.0,3,WIN
777043,2025-07-22,2025,OOS,ADJ_K_RATE,0.004635491746083501,TEX,OAK,7.5,-105.0,8,LOSS
776810,2025-08-09,2025,OOS,ADJ_K_RATE,0.03772125252276867,TEX,PHI,7.5,-126.0,5,WIN
776432,2025-09-06,2025,OOS,ADJ_K_RATE,0.013250947987951116,TEX,HOU,7.0,-116.0,11,LOSS
662159,2022-05-07,2022,DISC,ADJ_K_RATE,0.0016510719319524133,SEA,TBR,7.0,105.0,10,LOSS
717897,2023-06-04,2023,DISC,ADJ_K_RATE,0.0008625348550615405,CIN,MIL,10.0,100.0,6,WIN
778342,2025-04-13,2025,OOS,ADJ_K_RATE,0.018261437688329184,CLE,KCR,7.0,102.0,6,WIN
662078,2022-05-20,2022,DISC,ADJ_K_RATE,0.0011115082920896933,SFG,SDP,7.5,-105.0,15,LOSS
716790,2023-08-29,2023,DISC,ADJ_K_RATE,0.016699782493522542,SEA,OAK,7.5,-102.0,4,WIN
662993,2022-05-04,2022,DISC,ADJ_K_RATE,0.028931571461356095,COL,WSN,10.5,-110.0,7,WIN
746565,2024-04-22,2024,VAL,ADJ_K_RATE,0.016330285148936988,COL,SDP,10.5,-112.0,4,WIN
746529,2024-07-06,2024,VAL,ADJ_K_RATE,0.009100202487663085,COL,KCR,10.0,-105.0,4,WIN
663226,2022-05-07,2022,DISC,ADJ_K_RATE,0.033932829008744864,BOS,CHW,8.0,-125.0,4,WIN
663270,2022-05-18,2022,DISC,ADJ_K_RATE,0.033032203951468324,BOS,HOU,9.0,-110.0,6,WIN
663245,2022-07-05,2022,DISC,ADJ_K_RATE,0.024390801861292583,BOS,TBR,9.5,-115.0,12,LOSS
663160,2022-09-13,2022,DISC,ADJ_K_RATE,0.0015656514270445537,BOS,NYY,8.5,-110.0,13,LOSS
718576,2023-04-15,2023,DISC,ADJ_K_RATE,0.018489768822593414,BOS,LAA,10.0,-110.0,16,LOSS
716468,2023-09-23,2023,DISC,ADJ_K_RATE,0.029367488081243488,BOS,CHW,8.5,100.0,1,WIN
746954,2024-05-30,2024,VAL,ADJ_K_RATE,0.08935889804336049,BOS,DET,7.5,-125.0,5,WIN
746934,2024-07-10,2024,VAL,ADJ_K_RATE,0.017498092719322136,BOS,OAK,10.0,-110.0,7,WIN
746928,2024-07-29,2024,VAL,ADJ_K_RATE,0.07905118759797887,BOS,SEA,8.5,-108.0,21,LOSS
746903,2024-09-22,2024,VAL,ADJ_K_RATE,0.017588990131595594,BOS,MIN,7.5,-110.0,9,LOSS
746904,2024-09-27,2024,VAL,ADJ_K_RATE,0.0010495512156991297,BOS,TBR,8.5,-115.0,3,WIN
778288,2025-04-16,2025,OOS,ADJ_K_RATE,0.00666884306714854,SDP,CHC,7.5,-105.0,6,WIN
778126,2025-04-29,2025,OOS,ADJ_K_RATE,0.04632306391654584,SDP,SFG,6.5,102.0,11,LOSS
