gpk,date,season,home_team,away_team,home_score,away_score,actual_total,actual_f5_total,park_factor_runs,temperature,wind_speed,wind_direction,home_rest_days,away_rest_days,umpire_over_rate,innings_played,completed_early,total_line,total_over_price,total_under_price,f5_line,late_implied,f5_ratio,actual_late,path_state,fg_over,fg_under,fg_push,path_error,fg_error,home_sp_avg_ip,home_sp_fip,home_sp_ip_std,home_sp_k_rate,away_sp_avg_ip,away_sp_fip,away_sp_ip_std,away_sp_k_rate,home_bp_era,away_bp_era,sp_length_diff,bp_quality_diff,sp_fragility_max,sp_fragility_avg,sp_avg_ip_min,bp_era_avg,sp_fip_avg,sp_fip_max,split,warm,month,game_month,is_dome,warm_climate_park,year
777692,2025-06-01,2025,ATL,BOS,1,3,4,4.0,102,76.9,6.2,288.0,1,1,1.0,9,False,8.0,-115.0,-105.0,6.5,1.5,0.8125,0.0,EARLY_HEAVY,0,1,0,-1.5,-4.0,5.38448275862069,4.323919308357349,1.264467396947479,0.1862527716186253,4.959090909090909,2.682126489459212,1.674197924146891,0.3333333333333333,4.194073271367165,5.568807844628815,0.425391849529781,-1.3747345732616507,1.674197924146891,1.469332660547185,4.959090909090909,4.881440557997991,3.5030228989082803,4.323919308357349,oos,True,6,6,False,True,2025
777659,2025-06-03,2025,WSN,CHC,3,8,11,10.0,101,78.5,6.0,165.0,2,2,1.0,9,False,9.5,100.0,-120.0,5.5,4.0,0.5789473684210527,1.0,EARLY_HEAVY,1,0,0,-3.0,1.5,,,,,4.73015873015873,4.790604026845638,1.0631109128910483,0.1830559757942511,,5.088308201923919,,,1.0631109128910483,1.0631109128910483,4.73015873015873,5.088308201923919,4.790604026845638,4.790604026845638,oos,True,6,6,False,False,2025
777659,2025-06-03,2025,WSN,CHC,3,8,11,10.0,101,78.5,6.0,165.0,2,2,1.0,9,False,9.5,100.0,-120.0,5.5,4.0,0.5789473684210527,1.0,EARLY_HEAVY,1,0,0,-3.0,1.5,,,,,5.366666666666667,5.001242236024845,0.5507570547286104,0.1617647058823529,,5.088308201923919,,,0.5507570547286104,0.5507570547286104,5.366666666666667,5.088308201923919,5.001242236024845,5.001242236024845,oos,True,6,6,False,False,2025
777649,2025-06-04,2025,BOS,LAA,11,9,20,15.0,104,80.9,8.5,227.0,1,1,1.021,9,False,10.5,-105.0,-115.0,11.5,-1.0,1.0952380952380951,5.0,EARLY_HEAVY,1,0,0,6.0,9.5,5.376811594202898,4.623180592991914,1.179125414615854,0.25,5.34375,3.545029239766082,1.5195367502906507,0.1937669376693767,5.5399533566031,5.911262900730391,0.0330615942028984,-0.3713095441272918,1.5195367502906507,1.3493310824532525,5.34375,5.725608128666746,4.0841049163789975,4.623180592991914,oos,True,6,6,False,False,2025
777648,2025-06-04,2025,PIT,HOU,3,0,3,3.0,101,83.1,8.4,196.0,1,1,0.978,9,False,9.5,100.0,-120.0,5.5,4.0,0.5789473684210527,0.0,EARLY_HEAVY,0,1,0,-4.0,-6.5,4.05,8.261728395061729,1.34350288425444,0.1282051282051282,3.957142857142857,4.644043321299639,1.0564991605252112,0.237037037037037,6.06295685632621,4.507454775294982,0.0928571428571429,1.5555020810312277,1.34350288425444,1.2000010223898256,3.957142857142857,5.285205815810596,6.452885858180684,8.261728395061729,oos,True,6,6,False,False,2025
777653,2025-06-04,2025,NYY,CLE,0,4,4,3.0,103,75.0,7.2,153.0,1,1,0.975,9,False,9.0,-102.0,-118.0,5.5,3.5,0.6111111111111112,1.0,EARLY_HEAVY,0,1,0,-2.5,-5.0,4.876271186440678,3.829127563434133,0.9637103197342866,0.2333071484681853,5.066666666666666,4.75701754385965,1.367811789285752,0.194059405940594,4.508853942735208,4.081566909138294,-0.1903954802259884,0.4272870335969134,1.367811789285752,1.1657610545100192,4.876271186440678,4.295210425936751,4.293072553646891,4.75701754385965,oos,True,6,6,False,False,2025
777632,2025-06-05,2025,WSN,CHC,1,7,8,3.0,101,82.5,8.1,171.0,1,1,1.0,9,False,9.5,-110.0,-110.0,5.5,4.0,0.5789473684210527,5.0,EARLY_HEAVY,0,1,0,1.0,-1.5,,,,,1.0,1.2000000000000002,,0.3333333333333333,,5.075921166335305,,,,,1.0,5.075921166335305,1.2000000000000002,1.2000000000000002,oos,True,6,6,False,False,2025
777632,2025-06-05,2025,WSN,CHC,1,7,8,3.0,101,82.5,8.1,171.0,1,1,1.0,9,False,9.5,-110.0,-110.0,5.5,4.0,0.5789473684210527,5.0,EARLY_HEAVY,0,1,0,1.0,-1.5,,,,,5.42463768115942,4.6453646807373765,1.1238596569675634,0.1886321049344159,,5.075921166335305,,,1.1238596569675634,1.1238596569675634,5.42463768115942,5.075921166335305,4.6453646807373765,4.6453646807373765,oos,True,6,6,False,False,2025
777624,2025-06-06,2025,WSN,TEX,2,0,2,1.0,101,81.8,5.1,122.0,1,1,1.0,9,False,9.0,-112.0,-108.0,5.5,3.5,0.6111111111111112,1.0,EARLY_HEAVY,0,1,0,-2.5,-7.0,,,,,5.221904761904762,4.826846616815613,1.3931826425339482,0.1737032569360675,,6.193994647876893,,,1.3931826425339482,1.3931826425339482,5.221904761904762,6.193994647876893,4.826846616815613,4.826846616815613,oos,True,6,6,False,False,2025
777624,2025-06-06,2025,WSN,TEX,2,0,2,1.0,101,81.8,5.1,122.0,1,1,1.0,9,False,9.0,-112.0,-108.0,5.5,3.5,0.6111111111111112,1.0,EARLY_HEAVY,0,1,0,-2.5,-7.0,,,,,4.785714285714286,6.005970149253731,0.9567056570783484,0.1703056768558952,,6.193994647876893,,,0.9567056570783484,0.9567056570783484,4.785714285714286,6.193994647876893,6.005970149253731,6.005970149253731,oos,True,6,6,False,False,2025
777582,2025-06-08,2025,STL,LAD,3,7,10,5.0,97,77.8,5.2,254.0,1,1,1.0,9,False,9.5,-102.0,-120.0,5.5,4.0,0.5789473684210527,5.0,EARLY_HEAVY,1,0,0,1.0,0.5,6.666666666666667,2.75,1.5275252316519463,0.1842105263157895,5.257894736842105,3.4002002002002008,1.4225163027462804,0.2510254306808859,5.082426499502937,4.083109669161484,1.408771929824562,0.9993168303414528,1.5275252316519463,1.4750207671991131,5.257894736842105,4.58276808433221,3.0751001001001006,3.4002002002002008,oos,True,6,6,False,False,2025
777571,2025-06-10,2025,PHI,CHC,4,8,12,7.0,104,79.5,7.8,262.0,1,1,1.018,9,False,9.5,-103.0,-117.0,5.5,4.0,0.5789473684210527,5.0,EARLY_HEAVY,1,0,0,1.0,2.5,5.55,1.2180180180180182,0.636396103067893,0.2682926829268293,5.182758620689656,4.836726546906188,0.8932766277566596,0.2032208588957055,4.7394534213862585,5.056247308447261,0.3672413793103439,-0.316793887061003,0.8932766277566596,0.7648363654122763,5.182758620689656,4.89785036491676,3.0273722824621028,4.836726546906188,oos,True,6,6,False,False,2025
777553,2025-06-11,2025,PHI,CHC,7,2,9,7.0,104,81.1,5.4,244.0,1,1,1.0,9,False,9.0,-101.0,-120.0,5.5,3.5,0.6111111111111112,2.0,EARLY_HEAVY,0,0,1,-1.5,0.0,5.462666666666666,3.397705638271906,1.1951222184852552,0.2712550607287449,4.8,3.4083333333333337,1.1416362526362474,0.2681704260651629,4.750380258900922,5.046760915748487,0.6626666666666665,-0.2963806568475648,1.1951222184852552,1.1683792355607512,4.8,4.898570587324704,3.40301948580262,3.4083333333333337,oos,True,6,6,False,False,2025
777542,2025-06-11,2025,LAA,OAK,6,5,11,3.0,97,77.8,4.9,240.0,1,1,0.984,9,False,9.5,-116.0,-105.0,5.5,4.0,0.5789473684210527,8.0,EARLY_HEAVY,1,0,0,4.0,1.5,5.144736842105263,4.568286445012788,1.2756587565481194,0.163087637840975,5.255681818181818,4.780540540540541,1.1182763784128662,0.1907370517928287,5.997451625502183,6.4931641517362735,-0.1109449760765555,-0.4957125262340902,1.2756587565481194,1.1969675674804927,5.144736842105263,6.245307888619228,4.674413492776664,4.780540540540541,oos,True,6,6,False,True,2025
777544,2025-06-12,2025,NYM,WSN,4,3,7,4.0,94,91.8,5.3,280.0,1,1,1.0,9,False,8.5,-109.0,-111.0,5.5,3.0,0.6470588235294118,3.0,EARLY_HEAVY,0,1,0,0.0,-1.5,5.595238095238095,3.446808510638298,1.0529754313378643,0.2793522267206477,4.840909090909091,5.744600938967136,0.9688771561570352,0.1770833333333333,5.119422329736714,6.161812502702166,0.7543290043290041,-1.0423901729654528,1.0529754313378643,1.0109262937474497,4.840909090909091,5.64061741621944,4.595704724802717,5.744600938967136,oos,True,6,6,False,False,2025
777519,2025-06-14,2025,BAL,LAA,6,5,11,6.0,106,81.2,6.4,96.0,1,1,1.0,9,False,9.0,-110.0,-110.0,5.5,3.5,0.6111111111111112,5.0,EARLY_HEAVY,1,0,0,1.5,2.0,5.6692307692307695,4.665400271370421,1.1643199842144023,0.1386138613861386,5.596907216494845,4.257284951188065,1.1488629893877162,0.1872595126122274,4.97767401285253,5.989465387390148,0.0723235527359245,-1.0117913745376177,1.1643199842144023,1.1565914868010592,5.596907216494845,5.483569700121339,4.4613426112792425,4.665400271370421,oos,True,6,6,False,False,2025
777511,2025-06-14,2025,KCR,OAK,0,4,4,3.0,100,84.4,7.0,125.0,1,1,1.021,9,False,9.5,-105.0,-115.0,5.5,4.0,0.5789473684210527,1.0,EARLY_HEAVY,0,1,0,-3.0,-5.5,,,,,5.38375,4.611655444625029,1.449787740902401,0.1886586695747001,,6.658648674037959,,,1.449787740902401,1.449787740902401,5.38375,6.658648674037959,4.611655444625029,4.611655444625029,oos,True,6,6,False,False,2025
777511,2025-06-14,2025,KCR,OAK,0,4,4,3.0,100,84.4,7.0,125.0,1,1,1.021,9,False,9.5,-105.0,-115.0,5.5,4.0,0.5789473684210527,1.0,EARLY_HEAVY,0,1,0,-3.0,-5.5,,,,,4.083333333333333,4.587755102040816,2.1094233019161104,0.226890756302521,,6.658648674037959,,,2.1094233019161104,2.1094233019161104,4.083333333333333,6.658648674037959,4.587755102040816,4.587755102040816,oos,True,6,6,False,False,2025
777498,2025-06-15,2025,LAD,SFG,5,4,9,8.0,95,88.4,7.5,228.0,1,1,1.035,9,False,9.0,-114.0,-107.0,5.5,3.5,0.6111111111111112,1.0,EARLY_HEAVY,0,0,1,-2.5,0.0,5.262962962962963,3.692610837438424,1.058354364149343,0.2120200333889816,,,,,4.138931985106689,5.365582087034204,,-1.226650101927515,1.058354364149343,1.058354364149343,5.262962962962963,4.752257036070446,3.692610837438424,3.692610837438424,oos,True,6,6,False,True,2025
777480,2025-06-17,2025,WSN,COL,6,10,16,4.0,101,81.3,5.5,176.0,1,1,1.0,9,False,9.5,-104.0,-117.0,5.5,4.0,0.5789473684210527,12.0,EARLY_HEAVY,1,0,0,8.0,6.5,,,,,4.5729729729729724,5.055791962174941,1.3559844002398012,0.1221945137157107,,6.471060198812189,,,1.3559844002398012,1.3559844002398012,4.5729729729729724,6.471060198812189,5.055791962174941,5.055791962174941,oos,True,6,6,False,False,2025
777480,2025-06-17,2025,WSN,COL,6,10,16,4.0,101,81.3,5.5,176.0,1,1,1.0,9,False,9.5,-104.0,-117.0,5.5,4.0,0.5789473684210527,12.0,EARLY_HEAVY,1,0,0,8.0,6.5,,,,,4.8478260869565215,5.854708520179372,0.9471822159424388,0.1792828685258964,,6.471060198812189,,,0.9471822159424388,0.9471822159424388,4.8478260869565215,6.471060198812189,5.854708520179372,5.854708520179372,oos,True,6,6,False,False,2025
777471,2025-06-17,2025,LAD,SDP,8,6,14,6.0,95,81.9,4.3,174.0,1,1,1.005,9,False,9.5,-119.0,-102.0,5.5,4.0,0.5789473684210527,8.0,EARLY_HEAVY,1,0,0,4.0,4.5,1.7,2.219607843137255,0.5196152422706631,0.1818181818181818,4.643589743589743,4.922805080066262,1.178713587771559,0.1449451887941534,4.13400806378827,5.7527335263814265,-2.943589743589743,-1.6187254625931562,1.178713587771559,0.8491644150211111,1.7,4.943370795084848,3.5712064616017587,4.922805080066262,oos,True,6,6,False,True,2025
777461,2025-06-18,2025,WSN,COL,1,3,4,0.0,101,78.7,5.6,214.0,1,1,1.0,9,False,9.5,101.0,-123.0,5.5,4.0,0.5789473684210527,4.0,EARLY_HEAVY,0,1,0,0.0,-5.5,,,,,5.394,4.6312198739340005,1.3622325612832809,0.1822742474916387,,6.491157744846172,,,1.3622325612832809,1.3622325612832809,5.394,6.491157744846172,4.6312198739340005,4.6312198739340005,oos,True,6,6,False,False,2025
777461,2025-06-18,2025,WSN,COL,1,3,4,0.0,101,78.7,5.6,214.0,1,1,1.0,9,False,9.5,101.0,-123.0,5.5,4.0,0.5789473684210527,4.0,EARLY_HEAVY,0,1,0,0.0,-5.5,,,,,5.120930232558139,4.081017257039056,1.4370204193026628,0.1892450879007238,,6.491157744846172,,,1.4370204193026628,1.4370204193026628,5.120930232558139,6.491157744846172,4.081017257039056,4.081017257039056,oos,True,6,6,False,False,2025
777457,2025-06-18,2025,LAD,SDP,4,3,7,4.0,95,78.1,5.7,210.0,1,1,1.0,9,False,9.5,-108.0,-112.0,5.5,4.0,0.5789473684210527,3.0,EARLY_HEAVY,0,1,0,-1.0,-2.5,4.7,4.747388781431335,1.0459445491994308,0.25,5.5875,4.340939597315437,1.4710904604602473,0.1725888324873096,4.139805460857767,5.797725330501697,-0.8875000000000002,-1.65791986964393,1.4710904604602473,1.2585175048298392,4.7,4.968765395679732,4.544164189373386,4.747388781431335,oos,True,6,6,False,True,2025
777449,2025-06-19,2025,NYY,LAA,7,3,10,6.0,103,87.0,8.6,199.0,1,1,1.0,9,False,10.0,-114.0,-107.0,9.5,0.5,0.95,4.0,EARLY_HEAVY,0,0,1,3.5,0.0,5.41195652173913,3.5715605543281783,1.2465197610035643,0.2887931034482758,5.590816326530612,4.291440043803614,1.1445150897469771,0.1869712351945854,4.483949119932156,5.981433051104256,-0.1788598047914815,-1.4974839311721002,1.2465197610035643,1.1955174253752707,5.41195652173913,5.232691085518206,3.931500299065896,4.291440043803614,oos,True,6,6,False,False,2025
777447,2025-06-19,2025,CHW,STL,4,5,9,3.0,100,77.0,3.8,223.0,2,2,1.0,9,False,9.0,-108.0,-112.0,5.5,3.5,0.6111111111111112,6.0,EARLY_HEAVY,0,0,1,2.5,0.0,,,,,5.194444444444445,4.389839572192513,1.28346898862319,0.1836609336609336,,5.566129797841162,,,1.28346898862319,1.28346898862319,5.194444444444445,5.566129797841162,4.389839572192513,4.389839572192513,oos,True,6,6,False,False,2025
777447,2025-06-19,2025,CHW,STL,4,5,9,3.0,100,77.0,3.8,223.0,2,2,1.0,9,False,9.0,-108.0,-112.0,5.5,3.5,0.6111111111111112,6.0,EARLY_HEAVY,0,0,1,2.5,0.0,,,,,4.913333333333333,5.099592944369064,1.2648357695011332,0.1896024464831804,,5.566129797841162,,,1.2648357695011332,1.2648357695011332,4.913333333333333,5.566129797841162,5.099592944369064,5.099592944369064,oos,True,6,6,False,False,2025
777447,2025-06-19,2025,CHW,STL,4,5,9,3.0,100,77.0,3.8,223.0,2,2,1.0,9,False,9.0,-101.0,-120.0,5.5,3.5,0.6111111111111112,6.0,EARLY_HEAVY,0,0,1,2.5,0.0,,,,,5.194444444444445,4.389839572192513,1.28346898862319,0.1836609336609336,,5.566129797841162,,,1.28346898862319,1.28346898862319,5.194444444444445,5.566129797841162,4.389839572192513,4.389839572192513,oos,True,6,6,False,False,2025
777447,2025-06-19,2025,CHW,STL,4,5,9,3.0,100,77.0,3.8,223.0,2,2,1.0,9,False,9.0,-101.0,-120.0,5.5,3.5,0.6111111111111112,6.0,EARLY_HEAVY,0,0,1,2.5,0.0,,,,,4.913333333333333,5.099592944369064,1.2648357695011332,0.1896024464831804,,5.566129797841162,,,1.2648357695011332,1.2648357695011332,4.913333333333333,5.566129797841162,5.099592944369064,5.099592944369064,oos,True,6,6,False,False,2025
777422,2025-06-21,2025,NYY,BAL,9,0,9,8.0,103,88.8,5.0,283.0,1,1,1.0,9,False,9.5,-106.0,-115.0,6.5,3.0,0.6842105263157895,1.0,EARLY_HEAVY,0,1,0,-2.0,-0.5,4.937096774193549,3.755374060764456,0.9951083425597668,0.2338530066815144,5.634146341463414,3.591774891774892,1.0747631966796534,0.2165271966527196,4.481786598562189,4.949728049646006,-0.6970495672698656,-0.4679414510838171,1.0747631966796534,1.03493576961971,4.937096774193549,4.715757324104097,3.673574476269674,3.755374060764456,oos,True,6,6,False,False,2025
777401,2025-06-22,2025,MIN,MIL,8,9,17,12.0,99,89.4,15.8,183.0,1,1,1.024,9,False,9.5,-107.0,-114.0,5.5,4.0,0.5789473684210527,5.0,EARLY_HEAVY,1,0,0,1.0,7.5,,,,,5.075,4.981609195402299,0.72186353040013,0.1594202898550724,5.663353854471548,4.414013057664837,,1.2493407968067105,0.72186353040013,0.72186353040013,5.075,5.038683456068192,4.981609195402299,4.981609195402299,oos,True,6,6,True,False,2025
777398,2025-06-22,2025,LAD,WSN,13,7,20,3.0,95,81.4,6.7,220.0,1,1,1.0,9,False,9.5,-106.0,-115.0,5.5,4.0,0.5789473684210527,17.0,EARLY_HEAVY,1,0,0,13.0,10.5,5.696153846153846,3.000810263335584,1.5879400317690595,0.3227424749163879,4.895833333333333,5.838297872340426,0.9557510894200102,0.1871455576559546,4.172800849831474,6.097579152259107,0.8003205128205133,-1.924778302427633,1.5879400317690595,1.271845560594535,4.895833333333333,5.135190001045291,4.419554067838005,5.838297872340426,oos,True,6,6,False,True,2025
777394,2025-06-23,2025,BAL,TEX,6,0,6,4.0,106,99.6,4.9,293.0,1,1,0.92,9,False,9.5,-114.0,-106.0,5.5,4.0,0.5789473684210527,2.0,EARLY_HEAVY,0,1,0,-2.0,-3.5,4.609259259259259,4.288790678987546,1.2677819761550453,0.1999999999999999,5.243518518518518,4.805156277591383,1.3996844202495693,0.1733021077283372,4.961607916960953,5.409467295201403,-0.6342592592592586,-0.4478593782404498,1.3996844202495693,1.3337331982023073,4.609259259259259,5.185537606081178,4.546973478289464,4.805156277591383,oos,True,6,6,False,False,2025
777380,2025-06-24,2025,BAL,TEX,5,6,11,3.0,106,101.6,1.9,350.0,1,1,1.0,10,False,9.5,-106.0,-114.0,5.5,4.0,0.5789473684210527,8.0,EARLY_HEAVY,1,0,0,4.0,1.5,5.245098039215686,3.979439252336449,1.1959194193673248,0.2568191355434326,3.1,4.812903225806451,,0.5833333333333334,4.952635750745834,5.4047428495245375,2.145098039215686,-0.4521070987787032,1.1959194193673248,1.1959194193673248,3.1,5.178689300135186,4.39617123907145,4.812903225806451,oos,True,6,6,False,False,2025
777369,2025-06-25,2025,NYM,ATL,7,3,10,7.0,94,95.2,3.8,350.0,1,1,1.0,9,False,9.0,-119.0,-102.0,5.5,3.5,0.6111111111111112,3.0,EARLY_HEAVY,1,0,0,-0.5,1.0,5.3933333333333335,3.9911001236093946,0.8302036468470221,0.2109826589595375,5.0,5.2,,0.1363636363636363,5.192547025822063,4.185916522680388,0.3933333333333335,1.0066305031416751,0.8302036468470221,0.8302036468470221,5.0,4.689231774251225,4.595550061804698,5.2,oos,True,6,6,False,False,2025
777342,2025-06-27,2025,ATL,PHI,0,13,13,11.0,102,76.5,2.1,299.0,1,1,0.973,9,False,9.5,100.0,-122.0,5.5,4.0,0.5789473684210527,2.0,EARLY_HEAVY,1,0,0,-2.0,3.5,5.380645161290323,4.300119904076739,1.3016809699136032,0.1885753613214039,4.62,6.100432900432901,1.1497825881443848,0.1875,4.185506905681276,4.729695739511474,0.7606451612903227,-0.5441888338301979,1.3016809699136032,1.225731779028994,4.62,4.457601322596375,5.20027640225482,6.100432900432901,oos,True,6,6,False,True,2025
777335,2025-06-27,2025,KCR,LAD,4,5,9,9.0,100,87.2,5.4,182.0,1,1,1.024,9,False,9.5,-116.0,-105.0,5.5,4.0,0.5789473684210527,0.0,EARLY_HEAVY,0,1,0,-4.0,-0.5,,,,,5.313793103448275,3.920311486048021,1.0374157927724044,0.2064220183486238,,5.886381784121533,,,1.0374157927724044,1.0374157927724044,5.313793103448275,5.886381784121533,3.920311486048021,3.920311486048021,oos,True,6,6,False,False,2025
777335,2025-06-27,2025,KCR,LAD,4,5,9,9.0,100,87.2,5.4,182.0,1,1,1.024,9,False,9.5,-116.0,-105.0,5.5,4.0,0.5789473684210527,0.0,EARLY_HEAVY,0,1,0,-4.0,-0.5,,,,,5.725,3.833187772925765,0.5230405611149371,0.1837837837837838,,5.886381784121533,,,0.5230405611149371,0.5230405611149371,5.725,5.886381784121533,3.833187772925765,3.833187772925765,oos,True,6,6,False,False,2025
777324,2025-06-28,2025,DET,MIN,10,5,15,8.0,99,81.8,7.9,286.0,1,1,0.973,9,False,9.0,-114.0,-106.0,5.5,3.5,0.6111111111111112,7.0,EARLY_HEAVY,1,0,0,3.5,6.0,5.031428571428571,4.012038614423624,1.107134995905948,0.182051282051282,5.453571428571429,3.872342283344248,1.2785012336619168,0.2417989417989418,4.748419804913915,5.665900619576998,-0.422142857142858,-0.9174808146630832,1.2785012336619168,1.1928181147839323,5.031428571428571,5.207160212245457,3.942190448883936,4.012038614423624,oos,True,6,6,False,False,2025
777325,2025-06-28,2025,PIT,NYM,9,2,11,5.0,101,86.0,7.8,252.0,1,1,1.0,9,False,9.5,-102.0,-119.0,5.5,4.0,0.5789473684210527,6.0,EARLY_HEAVY,1,0,0,2.0,1.5,4.847297297297297,4.58834680791748,1.417524658331874,0.1728880157170923,5.1017241379310345,4.15302467049679,1.1230427620407206,0.2007692307692307,5.919347540480773,5.195290686232534,-0.2544268406337373,0.7240568542482393,1.417524658331874,1.2702837101862974,4.847297297297297,5.5573191133566535,4.370685739207135,4.58834680791748,oos,True,6,6,False,False,2025
777330,2025-06-28,2025,BAL,TBR,3,11,14,10.0,106,88.8,5.2,219.0,1,1,0.973,9,False,9.5,-111.0,-109.0,5.5,4.0,0.5789473684210527,4.0,EARLY_HEAVY,1,0,0,0.0,4.5,5.602409638554217,3.6688172043010754,1.1066292374477813,0.2162441800310398,5.415254237288136,4.192175273865415,1.306985681704284,0.1964152352501867,4.947200749413802,4.936066386562758,0.1871554012660814,0.0111343628510436,1.306985681704284,1.2068074595760327,5.415254237288136,4.94163356798828,3.930496239083245,4.192175273865415,oos,True,6,6,False,False,2025
777328,2025-06-28,2025,CIN,SDP,4,6,10,5.0,107,89.5,6.8,240.0,1,1,1.0,9,False,9.5,-102.0,-119.0,5.5,4.0,0.5789473684210527,5.0,EARLY_HEAVY,1,0,0,1.0,0.5,5.342372881355932,4.383375634517766,1.2811906356078089,0.2281879194630872,4.709756097560976,5.007353702744692,1.2072292404611438,0.1415420023014959,5.375797035968925,5.802491127671356,0.6326167837949566,-0.4266940917024309,1.2811906356078089,1.2442099380344762,4.709756097560976,5.589144081820141,4.695364668631229,5.007353702744692,oos,True,6,6,False,True,2025
777313,2025-06-29,2025,PIT,NYM,12,1,13,9.0,101,83.8,4.6,250.0,1,1,1.034,9,False,9.0,-116.0,-105.0,5.5,3.5,0.6111111111111112,4.0,EARLY_HEAVY,1,0,0,0.5,4.0,4.433333333333333,4.854135338345865,0.7941452428030193,0.2357723577235772,5.075862068965517,4.191847826086957,1.66431170587888,0.2299298519095869,5.91111196102734,5.201496822050909,-0.642528735632184,0.7096151389764316,1.66431170587888,1.2292284743409496,4.433333333333333,5.556304391539125,4.522991582216411,4.854135338345865,oos,True,6,6,False,False,2025
777310,2025-06-29,2025,BOS,TOR,3,5,8,8.0,104,82.8,6.1,283.0,1,1,1.0,9,False,9.5,-111.0,-110.0,5.5,4.0,0.5789473684210527,0.0,EARLY_HEAVY,0,1,0,-4.0,-1.5,4.868292682926829,4.938476953907816,1.4294122960836466,0.1962513781697905,5.0488372093023255,5.162229387379087,1.3383308888710268,0.229957805907173,5.532960191903692,5.846363708752874,-0.1805445263754963,-0.3134035168491822,1.4294122960836466,1.3838715924773366,4.868292682926829,5.689661950328283,5.050353170643452,5.162229387379087,oos,True,6,6,False,False,2025
777298,2025-07-01,2025,ATL,LAA,0,4,4,0.0,102,79.0,4.3,298.0,2,2,1.0,9,False,9.5,100.0,-121.0,5.5,4.0,0.5789473684210527,4.0,EARLY_HEAVY,0,1,0,0.0,-5.5,5.213636363636364,4.438012205754141,1.0842137614508869,0.2674650698602794,5.581,4.3073284357642,1.1421842445441317,0.1873701703365184,4.170790168258981,5.948391702941925,-0.3673636363636365,-1.777601534682944,1.1421842445441317,1.1131990029975092,5.213636363636364,5.059590935600453,4.372670320759171,4.438012205754141,oos,True,7,7,False,True,2025
777284,2025-07-02,2025,WSN,DET,2,11,13,11.0,101,80.5,0.8,326.0,3,3,0.974,9,False,9.0,-119.0,-102.0,9.5,-0.5,1.0555555555555556,2.0,EARLY_HEAVY,1,0,0,2.5,4.0,,,,,4.726470588235294,4.690354698195395,1.0309563227511358,0.1815642458100558,,4.767460375990653,,,1.0309563227511358,1.0309563227511358,4.726470588235294,4.767460375990653,4.690354698195395,4.690354698195395,oos,True,7,7,False,False,2025
777284,2025-07-02,2025,WSN,DET,2,11,13,11.0,101,80.5,0.8,326.0,3,3,0.974,9,False,9.0,-119.0,-102.0,9.5,-0.5,1.0555555555555556,2.0,EARLY_HEAVY,1,0,0,2.5,4.0,,,,,1.5,4.152380952380953,0.625115373966463,0.2444444444444444,,4.767460375990653,,,0.625115373966463,0.625115373966463,1.5,4.767460375990653,4.152380952380953,4.152380952380953,oos,True,7,7,False,False,2025
777284,2025-07-02,2025,WSN,DET,2,11,13,11.0,101,80.5,0.8,326.0,3,3,0.974,9,False,8.0,-119.0,-102.0,9.5,-1.5,1.1875,2.0,EARLY_HEAVY,1,0,0,3.5,5.0,,,,,4.726470588235294,4.690354698195395,1.0309563227511358,0.1815642458100558,,4.767460375990653,,,1.0309563227511358,1.0309563227511358,4.726470588235294,4.767460375990653,4.690354698195395,4.690354698195395,oos,True,7,7,False,False,2025
777284,2025-07-02,2025,WSN,DET,2,11,13,11.0,101,80.5,0.8,326.0,3,3,0.974,9,False,8.0,-119.0,-102.0,9.5,-1.5,1.1875,2.0,EARLY_HEAVY,1,0,0,3.5,5.0,,,,,1.5,4.152380952380953,0.625115373966463,0.2444444444444444,,4.767460375990653,,,0.625115373966463,0.625115373966463,1.5,4.767460375990653,4.152380952380953,4.152380952380953,oos,True,7,7,False,False,2025
777273,2025-07-02,2025,PHI,SDP,4,6,10,6.0,104,78.3,3.5,213.0,2,2,1.024,9,False,9.5,-101.0,-121.0,7.5,2.0,0.7894736842105263,4.0,EARLY_HEAVY,1,0,0,2.0,0.5,3.85,6.100432900432901,2.1482551058940835,0.1875,5.354945054945056,4.129612148573774,1.2835076709517323,0.2619392185238784,4.716930457301057,5.773296016275166,-1.5049450549450554,-1.0563655589741092,2.1482551058940835,1.715881388422908,3.85,5.245113236788112,5.115022524503337,6.100432900432901,oos,True,7,7,False,False,2025
777273,2025-07-02,2025,PHI,SDP,4,6,10,6.0,104,78.3,3.5,213.0,2,2,1.024,9,False,8.0,-108.0,-112.0,7.5,0.5,0.9375,4.0,EARLY_HEAVY,1,0,0,3.5,2.0,3.85,6.100432900432901,2.1482551058940835,0.1875,5.354945054945056,4.129612148573774,1.2835076709517323,0.2619392185238784,4.716930457301057,5.773296016275166,-1.5049450549450554,-1.0563655589741092,2.1482551058940835,1.715881388422908,3.85,5.245113236788112,5.115022524503337,6.100432900432901,oos,True,7,7,False,False,2025
777279,2025-07-02,2025,ATL,LAA,8,3,11,2.0,102,86.3,8.6,323.0,1,1,1.024,9,False,9.5,-111.0,-110.0,5.5,4.0,0.5789473684210527,9.0,EARLY_HEAVY,1,0,0,5.0,1.5,4.05,7.397530864197531,1.34350288425444,0.1,5.037623762376238,4.1178459119496855,1.2885535677765598,0.2601442741208296,4.184233046174653,5.937335212787757,-0.9876237623762378,-1.753102166613104,1.34350288425444,1.3160282260154998,4.05,5.060784129481205,5.757688388073609,7.397530864197531,oos,True,7,7,False,True,2025
