game_pk,date,season,home_team,away_team,away_1st_runs,home_1st_runs,total_1st_runs,nrfi,yrfi,actual_total,actual_f5_total,home_score,away_score,venue_name,park_factor_runs,park_factor_hr,temperature,wind_speed,dome,closing_total,closing_f5_total
777232,2025-07-05,2025,COL,CHW,1,1,2,0,1,13,8.0,3,10,Coors Field,117,117,84.5,5.3,0,11.0,5.5
777223,2025-07-05,2025,SDP,TEX,1,0,1,0,1,11,7.0,4,7,Petco Park,95,95,70.2,4.6,0,8.0,4.5
777227,2025-07-05,2025,OAK,SFG,2,0,2,0,1,9,6.0,2,7,Sutter Health Park,95,95,61.2,6.8,0,9.0,4.5
777225,2025-07-05,2025,SEA,PIT,0,0,0,1,0,1,0.0,1,0,T-Mobile Park,94,94,70.0,10.1,0,7.0,3.5
777222,2025-07-06,2025,ATL,BAL,0,0,0,1,0,3,2.0,1,2,Truist Park,102,102,85.6,1.0,0,7.5,
777213,2025-07-06,2025,WSN,BOS,1,0,1,0,1,10,6.0,4,6,Nationals Park,101,101,86.1,7.0,0,8.0,7.5
777217,2025-07-06,2025,PHI,CIN,0,0,0,1,0,4,2.0,3,1,Citizens Bank Park,104,104,87.4,8.3,0,9.0,3.5
777214,2025-07-06,2025,TOR,LAA,1,0,1,0,1,5,4.0,3,2,Rogers Centre,105,105,72.0,0.0,0,9.0,4.5
777226,2025-07-06,2025,CLE,DET,0,0,0,1,0,9,0.0,2,7,Progressive Field,98,98,86.0,9.3,0,7.5,2.5
777216,2025-07-06,2025,NYM,NYY,0,0,0,1,0,10,7.0,4,6,Citi Field,94,94,87.8,8.5,0,9.0,3.5
777224,2025-07-06,2025,MIA,MIL,0,0,0,1,0,4,3.0,1,3,loanDepot park,98,98,72.0,0.0,0,7.5,2.5
777220,2025-07-06,2025,MIN,TBR,0,1,1,0,1,12,3.0,5,7,Target Field,99,99,79.7,4.6,0,8.0,4.5
777215,2025-07-06,2025,COL,CHW,0,1,1,0,1,10,10.0,6,4,Coors Field,117,117,90.7,1.3,0,11.0,5.5
777218,2025-07-06,2025,ARI,KCR,0,0,0,1,0,4,4.0,0,4,Chase Field,98,98,72.0,0.0,0,9.5,5.5
777206,2025-07-06,2025,LAD,HOU,0,0,0,1,0,6,2.0,1,5,Dodger Stadium,95,95,86.2,5.9,0,9.0,5.5
777205,2025-07-06,2025,SEA,PIT,0,0,0,1,0,1,0.0,1,0,T-Mobile Park,94,94,73.0,6.8,0,6.0,3.5
777219,2025-07-06,2025,CHC,STL,0,1,1,0,1,11,11.0,11,0,Wrigley Field,103,103,73.4,11.3,0,7.5,4.5
777207,2025-07-06,2025,SDP,TEX,1,0,1,0,1,5,3.0,4,1,Petco Park,95,95,69.8,5.8,0,8.5,4.5
777210,2025-07-06,2025,OAK,SFG,1,0,1,0,1,8,6.0,2,6,Sutter Health Park,95,95,63.9,4.6,0,10.0,5.5
777211,2025-07-07,2025,DET,TBR,0,0,0,1,0,6,4.0,5,1,Comerica Park,99,99,74.4,6.3,0,8.5,4.5
777209,2025-07-07,2025,BOS,COL,0,0,0,1,0,12,6.0,9,3,Fenway Park,104,104,83.2,11.0,0,9.5,5.5
777208,2025-07-07,2025,CIN,MIA,0,0,0,1,0,6,3.0,1,5,Great American Ball Park,107,107,79.1,5.7,0,9.0,5.5
777204,2025-07-07,2025,KCR,PIT,0,1,1,0,1,12,9.0,9,3,Kauffman Stadium,100,100,88.2,3.8,0,9.0,4.5
777212,2025-07-07,2025,CHW,TOR,0,0,0,1,0,12,4.0,4,8,Rate Field,100,100,72.1,4.5,0,8.5,4.5
777201,2025-07-07,2025,MIL,LAD,0,1,1,0,1,10,7.0,9,1,American Family Field,102,102,72.0,0.0,0,7.5,3.5
777202,2025-07-07,2025,HOU,CLE,0,0,0,1,0,12,8.0,5,7,Daikin Park,100,100,72.0,0.0,0,7.5,3.5
777200,2025-07-07,2025,LAA,TEX,1,1,2,0,1,11,7.0,6,5,Angel Stadium,97,97,76.7,5.3,0,7.5,3.5
777203,2025-07-07,2025,SDP,ARI,0,1,1,0,1,9,5.0,3,6,Petco Park,95,95,69.8,6.4,0,8.0,4.5
777199,2025-07-07,2025,SFG,PHI,0,0,0,1,0,4,2.0,3,1,Oracle Park,96,96,60.9,12.2,0,7.5,4.5
777198,2025-07-08,2025,BAL,NYM,0,0,0,1,0,13,1.0,6,7,Oriole Park at Camden Yards,106,106,79.2,2.3,0,10.0,5.5
777195,2025-07-08,2025,DET,TBR,1,0,1,0,1,6,4.0,4,2,Comerica Park,99,99,79.5,6.8,0,8.0,4.5
777187,2025-07-08,2025,NYY,SEA,0,0,0,1,0,13,1.0,10,3,Yankee Stadium,103,103,80.8,2.0,0,9.0,4.5
777196,2025-07-08,2025,BOS,COL,0,0,0,1,0,12,0.0,10,2,Fenway Park,104,104,84.0,5.3,0,9.0,4.5
777197,2025-07-08,2025,CIN,MIA,0,1,1,0,1,14,8.0,2,12,Great American Ball Park,107,107,84.0,4.1,0,9.0,4.5
777194,2025-07-08,2025,KCR,PIT,0,0,0,1,0,7,2.0,4,3,Kauffman Stadium,100,100,85.5,5.9,0,7.5,4.5
777190,2025-07-08,2025,MIN,CHC,0,1,1,0,1,9,2.0,8,1,Target Field,99,99,80.3,7.5,0,9.0,4.5
777188,2025-07-08,2025,CHW,TOR,0,0,0,1,0,7,5.0,1,6,Rate Field,100,100,85.6,6.3,0,9.0,4.5
777193,2025-07-08,2025,MIL,LAD,1,0,1,0,1,4,3.0,3,1,American Family Field,102,102,72.0,0.0,0,8.5,4.5
777191,2025-07-08,2025,STL,WSN,0,0,0,1,0,6,5.0,4,2,Busch Stadium,97,97,80.7,5.2,0,8.0,4.5
777192,2025-07-08,2025,HOU,CLE,1,1,2,0,1,16,10.0,6,10,Daikin Park,100,100,72.0,0.0,0,7.0,3.5
777180,2025-07-08,2025,LAA,TEX,0,1,1,0,1,14,10.0,1,13,Angel Stadium,97,97,81.9,4.8,0,8.0,4.5
777185,2025-07-08,2025,SDP,ARI,0,0,0,1,0,1,0.0,1,0,Petco Park,95,95,72.4,7.8,0,7.5,4.5
777186,2025-07-08,2025,SFG,PHI,0,0,0,1,0,7,1.0,4,3,Oracle Park,96,96,62.2,9.3,0,8.5,4.5
777189,2025-07-08,2025,OAK,ATL,0,5,5,0,1,11,11.0,10,1,Sutter Health Park,95,95,63.9,8.5,0,10.5,5.5
777172,2025-07-09,2025,CHW,TOR,0,0,0,1,0,3,3.0,2,1,Rate Field,100,100,77.7,6.8,0,8.0,4.5
777175,2025-07-09,2025,MIL,LAD,0,0,0,1,0,5,2.0,3,2,American Family Field,102,102,72.0,0.0,0,8.5,4.5
777163,2025-07-09,2025,SFG,PHI,0,0,0,1,0,13,2.0,0,13,Oracle Park,96,96,60.9,10.9,0,8.5,4.5
777182,2025-07-09,2025,DET,TBR,1,0,1,0,1,10,5.0,3,7,Comerica Park,99,99,70.8,3.8,0,8.0,4.5
777184,2025-07-09,2025,NYY,SEA,0,1,1,0,1,15,8.0,9,6,Yankee Stadium,103,103,83.4,5.9,0,9.5,5.5
777179,2025-07-09,2025,BOS,COL,0,0,0,1,0,12,4.0,10,2,Fenway Park,104,104,68.3,5.6,0,9.0,4.5
777183,2025-07-09,2025,CIN,MIA,0,1,1,0,1,9,6.0,7,2,Great American Ball Park,107,107,81.8,4.5,0,8.5,4.5
777177,2025-07-09,2025,KCR,PIT,0,0,0,1,0,7,3.0,4,3,Kauffman Stadium,100,100,91.6,2.3,0,8.5,4.5
777173,2025-07-09,2025,MIN,CHC,0,1,1,0,1,6,6.0,4,2,Target Field,99,99,84.5,5.4,0,9.5,5.5
777178,2025-07-09,2025,STL,WSN,1,1,2,0,1,10,8.0,2,8,Busch Stadium,97,97,85.3,4.3,0,7.5,3.5
777174,2025-07-09,2025,HOU,CLE,1,0,1,0,1,6,2.0,2,4,Daikin Park,100,100,72.0,0.0,0,7.5,4.5
777171,2025-07-09,2025,LAA,TEX,1,0,1,0,1,19,11.0,11,8,Angel Stadium,97,97,79.5,4.8,0,9.5,4.5
777162,2025-07-09,2025,SDP,ARI,0,0,0,1,0,10,7.0,2,8,Petco Park,95,95,72.9,5.6,0,8.0,4.5
777176,2025-07-09,2025,OAK,ATL,4,0,4,0,1,11,8.0,2,9,Sutter Health Park,95,95,63.9,4.6,0,10.5,5.5
777165,2025-07-10,2025,BAL,NYM,0,0,0,1,0,4,1.0,3,1,Oriole Park at Camden Yards,106,106,78.3,1.9,0,9.5,5.5
777166,2025-07-10,2025,MIN,CHC,0,0,0,1,0,9,7.0,1,8,Target Field,99,99,74.7,4.6,0,9.5,5.5
777168,2025-07-10,2025,CIN,MIA,0,1,1,0,1,6,2.0,6,0,Great American Ball Park,107,107,87.2,4.6,0,9.0,4.5
777169,2025-07-10,2025,NYY,SEA,0,0,0,1,0,11,2.0,6,5,Yankee Stadium,103,103,78.7,3.7,0,9.5,4.5
777170,2025-07-10,2025,BOS,TBR,0,0,0,1,0,7,3.0,4,3,Fenway Park,104,104,67.5,3.5,0,9.0,5.5
777167,2025-07-10,2025,STL,WSN,0,1,1,0,1,9,2.0,8,1,Busch Stadium,97,97,89.3,5.1,0,9.0,4.5
777156,2025-07-10,2025,OAK,ATL,0,3,3,0,1,9,6.0,5,4,Sutter Health Park,95,95,77.9,4.6,0,10.5,5.5
777159,2025-07-10,2025,LAA,TEX,1,0,1,0,1,15,11.0,4,11,Angel Stadium,97,97,80.4,3.6,0,10.0,5.5
777158,2025-07-10,2025,SDP,ARI,0,0,0,1,0,7,6.0,4,3,Petco Park,95,95,71.5,4.4,0,8.5,4.5
777181,2025-07-10,2025,BAL,NYM,1,0,1,0,1,10,8.0,7,3,Oriole Park at Camden Yards,106,106,80.9,2.2,0,,
777164,2025-07-11,2025,CHW,CLE,0,0,0,1,0,6,4.0,2,4,Rate Field,100,100,86.5,7.4,0,9.0,4.5
777157,2025-07-11,2025,BAL,MIA,0,1,1,0,1,7,4.0,5,2,Oriole Park at Camden Yards,106,106,83.6,3.2,0,9.0,4.5
777153,2025-07-11,2025,NYY,CHC,0,0,0,1,0,11,5.0,11,0,Yankee Stadium,103,103,78.4,6.1,0,9.0,4.5
777160,2025-07-11,2025,CIN,COL,0,0,0,1,0,5,3.0,2,3,Great American Ball Park,107,107,90.9,5.3,0,9.0,4.5
777161,2025-07-11,2025,DET,SEA,0,0,0,1,0,15,5.0,3,12,Comerica Park,99,99,87.0,13.3,0,7.0,3.5
777155,2025-07-11,2025,BOS,TBR,1,0,1,0,1,9,7.0,5,4,Fenway Park,104,104,72.6,4.9,0,9.0,4.5
777151,2025-07-11,2025,KCR,NYM,0,0,0,1,0,11,1.0,3,8,Kauffman Stadium,100,100,76.6,12.0,0,9.5,4.5
777154,2025-07-11,2025,HOU,TEX,1,1,2,0,1,10,8.0,3,7,Daikin Park,100,100,72.0,0.0,0,8.5,4.5
777148,2025-07-11,2025,MIN,PIT,0,0,0,1,0,3,3.0,2,1,Target Field,99,99,75.9,3.6,0,7.0,3.5
777149,2025-07-11,2025,MIL,WSN,0,0,0,1,0,11,8.0,8,3,American Family Field,102,102,72.0,0.0,0,8.5,4.5
777147,2025-07-11,2025,STL,ATL,1,1,2,0,1,11,11.0,5,6,Busch Stadium,97,97,89.6,9.3,0,9.0,4.5
777150,2025-07-11,2025,LAA,ARI,0,1,1,0,1,11,9.0,6,5,Angel Stadium,97,97,72.5,4.8,0,9.5,4.5
777139,2025-07-11,2025,SDP,PHI,0,0,0,1,0,6,5.0,4,2,Petco Park,95,95,68.1,5.6,0,8.0,4.5
777152,2025-07-11,2025,OAK,TOR,0,0,0,1,0,13,7.0,6,7,Sutter Health Park,95,95,67.9,4.1,0,11.0,5.5
777143,2025-07-11,2025,SFG,LAD,0,0,0,1,0,15,10.0,8,7,Oracle Park,96,96,59.4,9.7,0,7.5,3.5
777146,2025-07-11,2025,CHW,CLE,0,1,1,0,1,9,5.0,5,4,Rate Field,100,100,76.1,8.5,0,,
777142,2025-07-12,2025,NYY,CHC,1,0,1,0,1,7,4.0,2,5,Yankee Stadium,103,103,87.6,4.4,0,7.5,5.5
777145,2025-07-12,2025,DET,SEA,0,1,1,0,1,22,11.0,7,15,Comerica Park,99,99,85.9,11.0,0,8.0,3.5
777134,2025-07-12,2025,MIN,PIT,0,0,0,1,0,16,11.0,12,4,Target Field,99,99,77.7,12.0,0,9.5,5.5
777133,2025-07-12,2025,STL,ATL,1,0,1,0,1,13,6.0,6,7,Busch Stadium,97,97,81.6,7.3,0,9.0,5.5
777127,2025-07-12,2025,SFG,LAD,0,0,0,1,0,3,1.0,1,2,Oracle Park,96,96,63.8,11.7,0,8.0,4.5
777141,2025-07-12,2025,BAL,MIA,0,0,0,1,0,6,0.0,0,6,Oriole Park at Camden Yards,106,106,85.6,5.9,0,9.0,4.5
777140,2025-07-12,2025,CIN,COL,0,1,1,0,1,7,3.0,4,3,Great American Ball Park,107,107,89.7,5.9,0,10.5,5.5
777136,2025-07-12,2025,KCR,NYM,0,0,0,1,0,4,2.0,1,3,Kauffman Stadium,100,100,83.7,4.1,0,9.5,5.5
777144,2025-07-12,2025,BOS,TBR,0,0,0,1,0,1,1.0,1,0,Fenway Park,104,104,77.4,7.3,0,8.0,3.5
777138,2025-07-12,2025,CHW,CLE,1,0,1,0,1,8,4.0,2,6,Rate Field,100,100,82.8,8.2,0,9.0,4.5
777135,2025-07-12,2025,MIL,WSN,0,0,0,1,0,11,5.0,6,5,American Family Field,102,102,72.0,0.0,0,9.0,4.5
777137,2025-07-12,2025,HOU,TEX,1,1,2,0,1,9,3.0,5,4,Daikin Park,100,100,72.0,0.0,0,6.5,3.5
777126,2025-07-12,2025,SDP,PHI,0,0,0,1,0,9,7.0,5,4,Petco Park,95,95,71.7,6.4,0,7.5,4.5
777131,2025-07-12,2025,LAA,ARI,0,1,1,0,1,15,8.0,10,5,Angel Stadium,97,97,74.1,5.2,0,8.5,4.5
777132,2025-07-12,2025,OAK,TOR,0,0,0,1,0,7,6.0,4,3,Sutter Health Park,95,95,63.1,7.6,0,10.0,5.5
777130,2025-07-13,2025,BOS,TBR,0,0,0,1,0,5,2.0,4,1,Fenway Park,104,104,76.3,6.0,0,8.5,2.5
777129,2025-07-13,2025,BAL,MIA,0,0,0,1,0,12,7.0,1,11,Oriole Park at Camden Yards,106,106,83.1,5.2,0,9.0,4.5
777122,2025-07-13,2025,NYY,CHC,1,0,1,0,1,5,2.0,1,4,Yankee Stadium,103,103,83.1,3.5,0,9.0,4.5
777128,2025-07-13,2025,CIN,COL,0,1,1,0,1,6,5.0,4,2,Great American Ball Park,107,107,82.3,3.0,0,9.5,4.5
777121,2025-07-13,2025,DET,SEA,0,1,1,0,1,12,4.0,4,8,Comerica Park,99,99,83.8,2.9,0,8.0,3.5
777124,2025-07-13,2025,KCR,NYM,0,0,0,1,0,5,2.0,3,2,Kauffman Stadium,100,100,79.9,2.5,0,8.5,4.5
777125,2025-07-13,2025,HOU,TEX,0,0,0,1,0,6,4.0,1,5,Daikin Park,100,100,72.0,0.0,0,7.0,3.5
777113,2025-07-13,2025,MIN,PIT,0,0,0,1,0,3,2.0,1,2,Target Field,99,99,85.7,7.3,0,9.0,4.5
777120,2025-07-13,2025,CHW,CLE,0,0,0,1,0,11,3.0,5,6,Rate Field,100,100,79.2,1.2,0,8.5,4.5
777123,2025-07-13,2025,MIL,WSN,0,0,0,1,0,9,3.0,8,1,American Family Field,102,102,72.0,0.0,0,8.5,4.5
777118,2025-07-13,2025,STL,ATL,0,0,0,1,0,9,6.0,5,4,Busch Stadium,97,97,79.5,5.1,0,8.0,4.5
777119,2025-07-13,2025,SFG,LAD,0,0,0,1,0,7,2.0,2,5,Oracle Park,96,96,62.2,11.1,0,7.5,3.5
777116,2025-07-13,2025,OAK,TOR,0,0,0,1,0,9,7.0,6,3,Sutter Health Park,95,95,71.1,7.9,0,10.0,5.5
777115,2025-07-13,2025,LAA,ARI,0,0,0,1,0,6,6.0,1,5,Angel Stadium,97,97,78.5,5.1,0,9.0,4.5
777117,2025-07-13,2025,SDP,PHI,1,0,1,0,1,3,1.0,1,2,Petco Park,95,95,73.3,7.4,0,7.0,3.5
777101,2025-07-18,2025,CHC,BOS,0,1,1,0,1,5,4.0,4,1,Wrigley Field,103,103,73.3,5.5,0,7.5,4.5
777107,2025-07-18,2025,PIT,CHW,1,0,1,0,1,11,5.0,1,10,PNC Park,101,101,78.7,1.9,0,8.5,4.5
777112,2025-07-18,2025,WSN,SDP,0,0,0,1,0,9,1.0,2,7,Nationals Park,101,101,78.9,1.2,0,8.5,4.5
777106,2025-07-18,2025,PHI,LAA,0,1,1,0,1,11,8.0,5,6,Citizens Bank Park,104,104,84.0,5.3,0,8.5,4.5
777108,2025-07-18,2025,TOR,SFG,0,0,0,1,0,4,4.0,4,0,Rogers Centre,105,105,72.0,0.0,0,8.5,4.5
777111,2025-07-18,2025,NYM,CIN,0,1,1,0,1,12,5.0,4,8,Citi Field,94,94,84.4,5.0,0,7.5,4.5
777105,2025-07-18,2025,CLE,OAK,0,0,0,1,0,14,9.0,8,6,Progressive Field,98,98,70.4,7.5,0,8.0,4.5
777109,2025-07-18,2025,MIA,KCR,0,1,1,0,1,15,9.0,8,7,loanDepot park,98,98,72.0,0.0,0,7.5,4.5
777114,2025-07-18,2025,ATL,NYY,0,1,1,0,1,10,7.0,7,3,Truist Park,102,102,81.9,7.1,0,8.0,4.5
777110,2025-07-18,2025,TBR,BAL,0,1,1,0,1,12,5.0,11,1,George M. Steinbrenner Field,97,97,72.0,0.0,1,9.0,5.5
777098,2025-07-18,2025,TEX,DET,0,0,0,1,0,2,0.0,2,0,Globe Life Field,107,107,72.0,0.0,0,8.5,4.5
777102,2025-07-18,2025,COL,MIN,0,1,1,0,1,10,6.0,6,4,Coors Field,117,117,84.7,6.5,0,11.0,5.5
777100,2025-07-18,2025,ARI,STL,0,0,0,1,0,10,6.0,7,3,Chase Field,98,98,72.0,0.0,0,9.0,4.5
777099,2025-07-18,2025,SEA,HOU,0,0,0,1,0,7,1.0,6,1,T-Mobile Park,94,94,71.7,1.8,0,7.5,3.5
777103,2025-07-18,2025,LAD,MIL,0,0,0,1,0,2,1.0,0,2,Dodger Stadium,95,95,73.7,5.9,0,8.5,4.5
777094,2025-07-19,2025,TOR,SFG,0,0,0,1,0,9,1.0,6,3,Rogers Centre,105,105,72.0,0.0,0,8.0,4.5
777092,2025-07-19,2025,NYM,CIN,0,1,1,0,1,7,5.0,2,5,Citi Field,94,94,82.8,8.3,0,9.0,4.5
777093,2025-07-19,2025,MIA,KCR,0,1,1,0,1,4,1.0,3,1,loanDepot park,98,98,72.0,0.0,0,8.5,4.5
777089,2025-07-19,2025,PHI,LAA,0,1,1,0,1,14,5.0,9,5,Citizens Bank Park,104,104,81.2,3.6,0,9.5,5.5
777090,2025-07-19,2025,PIT,CHW,0,0,0,1,0,14,6.0,4,10,PNC Park,101,101,84.8,4.2,0,8.0,4.5
777091,2025-07-19,2025,WSN,SDP,0,0,0,1,0,6,5.0,4,2,Nationals Park,101,101,82.0,0.4,0,9.0,4.5
777095,2025-07-19,2025,TBR,BAL,1,0,1,0,1,7,2.0,4,3,George M. Steinbrenner Field,97,97,72.0,0.0,1,9.0,4.5
777088,2025-07-19,2025,TEX,DET,0,0,0,1,0,5,4.0,4,1,Globe Life Field,107,107,72.0,0.0,0,8.5,4.5
777104,2025-07-19,2025,CLE,OAK,0,0,0,1,0,10,5.0,2,8,Progressive Field,98,98,78.1,5.9,0,9.0,4.5
777096,2025-07-19,2025,CHC,BOS,0,1,1,0,1,6,3.0,6,0,Wrigley Field,103,103,83.5,4.1,0,9.0,4.5
777081,2025-07-19,2025,ARI,STL,0,1,1,0,1,11,9.0,10,1,Chase Field,98,98,72.0,0.0,0,8.5,4.5
777097,2025-07-19,2025,ATL,NYY,0,0,0,1,0,21,9.0,9,12,Truist Park,102,102,82.8,5.5,0,9.5,5.5
777080,2025-07-19,2025,COL,MIN,0,0,0,1,0,16,9.0,10,6,Coors Field,117,117,82.5,8.9,0,12.0,6.5
777085,2025-07-19,2025,LAD,MIL,0,0,0,1,0,15,9.0,7,8,Dodger Stadium,95,95,75.8,7.5,0,8.5,4.5
777086,2025-07-19,2025,SEA,HOU,0,0,0,1,0,13,6.0,7,6,T-Mobile Park,94,94,69.4,3.9,0,8.0,4.5
777079,2025-07-20,2025,TOR,SFG,1,1,2,0,1,14,9.0,8,6,Rogers Centre,105,105,72.0,0.0,0,8.5,
777076,2025-07-20,2025,TBR,BAL,1,0,1,0,1,8,6.0,3,5,George M. Steinbrenner Field,97,97,72.0,0.0,1,9.0,
777077,2025-07-20,2025,WSN,SDP,1,0,1,0,1,9,9.0,1,8,Nationals Park,101,101,86.5,6.4,0,8.0,8.5
777078,2025-07-20,2025,PHI,LAA,0,0,0,1,0,10,7.0,2,8,Citizens Bank Park,104,104,85.9,4.4,0,9.0,4.5
777074,2025-07-20,2025,PIT,CHW,1,0,1,0,1,9,8.0,2,7,PNC Park,101,101,80.3,9.4,0,9.0,8.5
777083,2025-07-20,2025,ATL,NYY,1,0,1,0,1,6,2.0,2,4,Truist Park,102,102,89.6,8.0,0,10.5,6.5
777087,2025-07-20,2025,NYM,CIN,1,0,1,0,1,5,3.0,3,2,Citi Field,94,94,88.9,2.1,0,8.5,4.5
777084,2025-07-20,2025,CLE,OAK,0,1,1,0,1,10,6.0,8,2,Progressive Field,98,98,74.6,10.9,0,7.5,4.5
777082,2025-07-20,2025,MIA,KCR,0,0,0,1,0,11,6.0,4,7,loanDepot park,98,98,72.0,0.0,0,7.5,2.5
777075,2025-07-20,2025,CHC,BOS,0,0,0,1,0,7,1.0,1,6,Wrigley Field,103,103,71.4,8.9,0,6.5,3.5
777072,2025-07-20,2025,COL,MIN,0,0,0,1,0,8,5.0,1,7,Coors Field,117,117,91.1,2.1,0,10.5,5.5
777067,2025-07-20,2025,SEA,HOU,0,0,0,1,0,14,6.0,3,11,T-Mobile Park,94,94,66.2,4.3,0,6.5,3.5
777071,2025-07-20,2025,ARI,STL,0,1,1,0,1,8,7.0,5,3,Chase Field,98,98,72.0,0.0,0,9.0,4.5
777070,2025-07-20,2025,LAD,MIL,0,0,0,1,0,11,7.0,5,6,Dodger Stadium,95,95,81.3,5.3,0,9.0,5.5
777073,2025-07-20,2025,TEX,DET,0,0,0,1,0,3,1.0,1,2,Globe Life Field,107,107,72.0,0.0,0,7.0,3.5
777068,2025-07-21,2025,CLE,BAL,1,1,2,0,1,15,10.0,10,5,Progressive Field,98,98,71.7,11.7,0,8.5,4.5
777060,2025-07-21,2025,PIT,DET,0,0,0,1,0,3,3.0,3,0,PNC Park,101,101,79.1,6.0,0,7.0,3.5
777062,2025-07-21,2025,MIA,SDP,0,0,0,1,0,3,3.0,1,2,loanDepot park,98,98,72.0,0.0,0,8.5,4.5
777064,2025-07-21,2025,WSN,CIN,0,1,1,0,1,18,14.0,10,8,Nationals Park,101,101,85.6,2.8,0,9.0,4.5
777063,2025-07-21,2025,PHI,BOS,1,0,1,0,1,5,3.0,3,2,Citizens Bank Park,104,104,85.7,6.3,0,8.0,4.5
777066,2025-07-21,2025,TOR,NYY,0,0,0,1,0,5,5.0,4,1,Rogers Centre,105,105,72.0,0.0,0,8.0,4.5
777061,2025-07-21,2025,NYM,LAA,0,0,0,1,0,12,6.0,7,5,Citi Field,94,94,82.7,5.9,0,8.0,4.5
777069,2025-07-21,2025,ATL,SFG,1,1,2,0,1,14,11.0,9,5,Truist Park,102,102,88.0,10.4,0,9.5,5.5
777059,2025-07-21,2025,TBR,CHW,0,0,0,1,0,11,10.0,3,8,George M. Steinbrenner Field,97,97,72.0,0.0,1,9.0,4.5
777065,2025-07-21,2025,CHC,KCR,0,0,0,1,0,16,11.0,4,12,Wrigley Field,103,103,72.7,7.3,0,7.5,4.5
777057,2025-07-21,2025,TEX,OAK,0,0,0,1,0,9,6.0,7,2,Globe Life Field,107,107,72.0,0.0,0,8.5,4.5
777053,2025-07-21,2025,COL,STL,0,0,0,1,0,8,5.0,2,6,Coors Field,117,117,93.3,4.6,0,11.5,6.5
777055,2025-07-21,2025,ARI,HOU,0,1,1,0,1,9,7.0,3,6,Chase Field,98,98,72.0,0.0,0,9.0,4.5
777050,2025-07-21,2025,SEA,MIL,0,0,0,1,0,6,0.0,0,6,T-Mobile Park,94,94,79.4,3.1,0,7.0,3.5
777051,2025-07-21,2025,LAD,MIN,1,1,2,0,1,7,4.0,5,2,Dodger Stadium,95,95,71.2,6.5,0,9.0,4.5
777056,2025-07-22,2025,CLE,BAL,0,1,1,0,1,9,4.0,6,3,Progressive Field,98,98,74.2,12.5,0,8.0,4.5
777044,2025-07-22,2025,PIT,DET,0,0,0,1,0,13,8.0,8,5,PNC Park,101,101,80.2,4.0,0,8.0,4.5
777052,2025-07-22,2025,MIA,SDP,0,1,1,0,1,7,3.0,4,3,loanDepot park,98,98,72.0,0.0,0,8.0,4.5
777042,2025-07-22,2025,WSN,CIN,0,0,0,1,0,7,4.0,6,1,Nationals Park,101,101,82.7,7.7,0,8.5,4.5
777045,2025-07-22,2025,PHI,BOS,0,1,1,0,1,5,5.0,4,1,Citizens Bank Park,104,104,81.1,7.5,0,8.5,4.5
777048,2025-07-22,2025,TBR,CHW,0,0,0,1,0,7,6.0,4,3,George M. Steinbrenner Field,97,97,72.0,0.0,1,8.0,4.5
777046,2025-07-22,2025,TOR,NYY,1,1,2,0,1,9,6.0,4,5,Rogers Centre,105,105,72.0,0.0,0,9.0,4.5
777054,2025-07-22,2025,NYM,LAA,0,0,0,1,0,5,5.0,3,2,Citi Field,94,94,75.8,7.9,0,9.5,5.5
777058,2025-07-22,2025,ATL,SFG,0,0,0,1,0,9,5.0,0,9,Truist Park,102,102,87.6,5.2,0,9.5,5.5
777047,2025-07-22,2025,CHC,KCR,0,0,0,1,0,6,3.0,6,0,Wrigley Field,103,103,80.4,9.7,0,9.0,4.5
777043,2025-07-22,2025,TEX,OAK,1,0,1,0,1,8,2.0,6,2,Globe Life Field,107,107,72.0,0.0,0,7.5,4.5
777049,2025-07-22,2025,COL,STL,0,1,1,0,1,12,9.0,8,4,Coors Field,117,117,78.3,1.6,0,12.0,6.5
777040,2025-07-22,2025,ARI,HOU,0,0,0,1,0,4,1.0,1,3,Chase Field,98,98,72.0,0.0,0,8.5,4.5
777035,2025-07-22,2025,SEA,MIL,0,0,0,1,0,1,0.0,1,0,T-Mobile Park,94,94,78.1,0.5,0,7.0,3.5
777039,2025-07-22,2025,LAD,MIN,0,0,0,1,0,17,6.0,7,10,Dodger Stadium,95,95,70.5,6.1,0,8.5,4.5
777026,2025-07-23,2025,WSN,CIN,0,0,0,1,0,5,1.0,0,5,Nationals Park,101,101,82.4,4.9,0,8.5,
777037,2025-07-23,2025,MIA,SDP,0,1,1,0,1,5,4.0,3,2,loanDepot park,98,98,72.0,0.0,0,7.5,
777041,2025-07-23,2025,ATL,SFG,0,0,0,1,0,12,3.0,3,9,Truist Park,102,102,79.6,9.4,0,7.5,
777029,2025-07-23,2025,PIT,DET,0,1,1,0,1,7,6.0,6,1,PNC Park,101,101,82.8,2.7,0,9.0,6.5
777034,2025-07-23,2025,NYM,LAA,0,1,1,0,1,9,7.0,6,3,Citi Field,94,94,81.3,6.9,0,9.0,5.5
777031,2025-07-23,2025,CHC,KCR,1,0,1,0,1,12,8.0,4,8,Wrigley Field,103,103,88.6,9.2,0,10.0,5.5
777028,2025-07-23,2025,COL,STL,0,0,0,1,0,6,5.0,6,0,Coors Field,117,117,79.1,5.1,0,11.0,5.5
777032,2025-07-23,2025,ARI,HOU,0,1,1,0,1,7,1.0,3,4,Chase Field,98,98,72.0,0.0,0,8.5,4.5
